Subject Id	Block Type	Block Number	Trial Number	Probe Condition	Inter-Trial Interval	Answer	Response	Score	Short Dynomometer
3	test	1	39	2	1264	1	1	1	left
3	test	1	40	2	1786	1	1	1	left
3	test	1	41	5	1242	2	2	1	left
3	test	1	42	7	1475	2	2	1	left
3	test	1	43	4	1478	1	2	0	left
3	test	1	44	4	1563	1	2	0	left
3	test	1	45	6	1345	2	2	1	left
3	test	1	46	4	1132	1	2	0	left
3	test	1	47	1	1537	1	1	1	left
3	test	1	48	4	1922	1	2	0	left
3	test	1	49	7	1839	2	2	1	left
3	test	2	1	4	1898	1	2	0	left
3	test	2	2	3	1448	1	1	1	left
3	test	2	3	7	1646	2	2	1	left
3	test	2	4	5	1328	2	2	1	left
3	test	2	5	7	1594	2	2	1	left
3	test	2	6	7	1802	2	2	1	left
3	test	2	7	6	1902	2	2	1	left
3	test	2	8	7	1443	2	2	1	left
3	test	2	9	1	1122	1	1	1	left
3	test	2	10	2	1922	1	1	1	left
3	test	2	11	1	1975	1	1	1	left
3	test	2	12	3	1355	1	2	0	left
3	test	2	13	1	1534	1	1	1	left
3	test	2	14	1	1541	1	1	1	left
3	test	2	15	4	1767	1	2	0	left
3	test	2	16	4	1608	1	2	0	left
3	test	2	17	1	1742	1	1	1	left
3	test	2	18	6	1274	2	2	1	left
3	test	2	19	4	1223	1	2	0	left
3	test	2	20	7	1434	2	2	1	left
3	test	2	21	2	1997	1	1	1	left
3	test	2	22	2	1192	1	1	1	left
3	test	2	23	3	1460	1	1	1	left
3	test	2	24	2	1533	1	1	1	left
3	test	2	25	5	1678	2	2	1	left
3	test	2	26	2	1930	1	1	1	left
3	test	2	27	4	1672	1	2	0	left
3	test	2	28	5	1223	2	2	1	left
3	test	2	29	3	1090	1	2	0	left
3	test	2	30	3	1722	1	1	1	left
3	test	2	31	6	1345	2	2	1	left
3	test	2	32	2	1347	1	1	1	left
3	test	2	33	6	1955	2	2	1	left
3	test	2	34	6	1672	2	2	1	left
3	test	2	35	5	1042	2	2	1	left
3	test	2	36	4	1284	1	2	0	left
3	test	2	37	2	1240	1	1	1	left
3	test	2	38	7	1023	2	2	1	left
3	test	2	39	3	1044	1	2	0	left
3	test	2	40	5	1433	2	2	1	left
3	test	2	41	6	1546	2	2	1	left
3	test	2	42	3	1104	1	1	1	left
3	test	2	43	4	1447	1	2	0	left
3	test	2	44	6	1307	2	2	1	left
3	test	2	45	1	1539	1	1	1	left
3	test	2	46	5	1028	2	2	1	left
3	test	2	47	5	1462	2	2	1	left
3	test	2	48	1	1060	1	1	1	left
3	test	2	49	7	1722	2	2	1	left
3	test	3	1	7	1414	2	2	1	left
3	test	3	2	1	1041	1	1	1	left
3	test	3	3	7	1109	2	2	1	left
3	test	3	4	7	1319	2	2	1	left
3	test	3	5	5	1194	2	2	1	left
3	test	3	6	6	1820	2	2	1	left
3	test	3	7	1	1862	1	2	0	left
3	test	3	8	5	1104	2	2	1	left
3	test	3	9	4	1564	1	2	0	left
3	test	3	10	6	1341	2	2	1	left
3	test	3	11	3	1882	1	2	0	left
3	test	3	12	3	1164	1	1	1	left
3	test	3	13	2	1160	1	1	1	left
3	test	3	14	4	1665	1	2	0	left
3	test	3	15	5	1162	2	2	1	left
3	test	3	16	5	1203	2	2	1	left
3	test	3	17	7	1757	2	2	1	left
3	test	3	18	2	1982	1	1	1	left
3	test	3	19	3	1016	1	1	1	left
3	test	3	20	1	1073	1	1	1	left
3	test	3	21	3	1312	1	1	1	left
3	test	3	22	7	1190	2	2	1	left
3	test	3	23	6	1883	2	2	1	left
3	test	3	24	6	1237	2	2	1	left
3	test	3	25	4	1200	1	2	0	left
3	test	3	26	7	1859	2	2	1	left
3	test	3	27	3	1027	1	2	0	left
3	test	3	28	6	1177	2	2	1	left
3	test	3	29	2	1720	1	2	0	left
3	test	3	30	7	1358	2	2	1	left
3	test	3	31	4	1479	1	2	0	left
3	test	3	32	1	1407	1	1	1	left
3	test	3	33	6	1154	2	2	1	left
3	test	3	34	5	1317	2	2	1	left
3	test	3	35	3	1363	1	1	1	left
3	test	3	36	5	1527	2	2	1	left
3	test	3	37	2	1950	1	1	1	left
3	test	3	38	1	1794	1	1	1	left
3	test	3	39	4	1958	1	2	0	left
3	test	3	40	3	1137	1	1	1	left
3	test	3	41	4	1828	1	2	0	left
3	test	3	42	4	1082	1	2	0	left
3	test	3	43	2	1372	1	1	1	left
3	test	3	44	2	1229	1	2	0	left
3	test	3	45	5	1567	2	2	1	left
3	test	3	46	1	1089	1	1	1	left
3	test	3	47	1	1575	1	1	1	left
3	test	3	48	2	1791	1	2	0	left
3	test	3	49	6	1209	2	2	1	left
3	test	4	1	1	1906	1	1	1	left
3	test	4	2	6	1379	2	2	1	left
3	test	4	3	2	1044	1	1	1	left
3	test	4	4	3	1453	1	1	1	left
3	test	4	5	1	1470	1	1	1	left
3	test	4	6	1	1904	1	1	1	left
3	test	4	7	5	1444	2	2	1	left
3	test	4	8	2	1984	1	1	1	left
3	test	4	9	7	1918	2	2	1	left
3	test	4	10	2	1158	1	1	1	left
3	test	4	11	2	1544	1	1	1	left
3	test	4	12	5	1914	2	2	1	left
3	test	4	13	4	1818	1	2	0	left
3	test	4	14	6	1581	2	2	1	left
3	test	4	15	7	1132	2	2	1	left
3	test	4	16	3	1165	1	1	1	left
3	test	4	17	4	1651	1	2	0	left
3	test	4	18	1	1046	1	1	1	left
3	test	4	19	2	1925	1	1	1	left
3	test	4	20	1	1500	1	1	1	left
3	test	4	21	4	1984	1	2	0	left
3	test	4	22	2	1729	1	2	0	left
3	test	4	23	6	1091	2	2	1	left
3	test	4	24	4	1621	1	2	0	left
3	test	4	25	4	1629	1	2	0	left
3	test	4	26	3	1807	1	2	0	left
3	test	4	27	7	1821	2	2	1	left
3	test	4	28	4	1818	1	2	0	left
3	test	4	29	5	1694	2	2	1	left
3	test	4	30	5	1615	2	2	1	left
3	test	4	31	6	1266	2	2	1	left
3	test	4	32	5	1734	2	2	1	left
3	test	4	33	7	1914	2	2	1	left
3	test	4	34	5	1682	2	2	1	left
3	test	4	35	1	1447	1	1	1	left
3	test	4	36	7	1699	2	2	1	left
3	test	4	37	6	1764	2	2	1	left
3	test	4	38	3	1207	1	2	0	left
3	test	4	39	5	1185	2	2	1	left
3	test	4	40	3	1716	1	1	1	left
3	test	4	41	6	1953	2	2	1	left
3	test	4	42	6	1672	2	2	1	left
3	test	4	43	1	1088	1	1	1	left
3	test	4	44	3	1700	1	1	1	left
3	test	4	45	3	1060	1	2	0	left
3	test	4	46	2	1023	1	1	1	left
3	test	4	47	4	1724	1	2	0	left
3	test	4	48	7	1193	2	2	1	left
3	test	4	49	7	1191	2	2	1	left

