Scenario - Bisection Task
Logfile written - 10/02/2018 12:25:18

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

12	1	Picture	Instruction	Instruction											167	0	1	7665	1	0	next	other	0
12	1	Response	1												7718	7551	0
12	2	Picture	Stim;12;study;1;1;1;1997;1;-1;0;right	Stim	12	study	1	1	1	1997	1	-1	0	right	7832	0	1	20664	1	0	next	other	0
12	4	Picture	Stim;12;study;1;2;7;1743;7;-1;0;right	Stim	12	study	1	2	7	1743	7	-1	0	right	57991	0	1	17497	1	0	next	other	0
12	6	Picture	Stim;12;study;1;3;1;1442;1;-1;0;right	Stim	12	study	1	3	1	1442	1	-1	0	right	125480	0	1	14498	1	0	next	other	0
12	8	Picture	Stim;12;study;1;4;7;1864;7;-1;0;right	Stim	12	study	1	4	7	1864	7	-1	0	right	169973	0	1	18830	1	0	next	other	0
12	10	Picture	Stim;12;study;1;5;1;1069;1;-1;0;right	Stim	12	study	1	5	1	1069	1	-1	0	right	238629	0	1	10832	1	0	next	other	0
12	12	Picture	Stim;12;study;1;6;7;1666;7;-1;0;right	Stim	12	study	1	6	7	1666	7	-1	0	right	279456	0	1	16831	1	0	next	other	0
12	14	Picture	Stim;12;study;1;7;1;1690;1;-1;0;right	Stim	12	study	1	7	1	1690	1	-1	0	right	346113	0	1	16997	1	0	next	other	0
12	16	Picture	Stim;12;study;1;8;7;1082;7;-1;0;right	Stim	12	study	1	8	7	1082	7	-1	0	right	393106	0	1	10998	1	0	next	other	0
12	18	Picture	Stim;12;study;1;9;1;1321;1;-1;0;right	Stim	12	study	1	9	1	1321	1	-1	0	right	453929	0	1	13331	1	0	next	other	0
12	20	Picture	Stim;12;study;1;10;7;1573;7;-1;0;right	Stim	12	study	1	10	7	1573	7	-1	0	right	497256	0	1	15831	1	0	next	other	0
12	22	Picture	End_Block	End_Block											563079	0	1	296621	1	0	next	other	0
12	22	Response	1												859467	296388	0
12	23	Picture	Break	Break											859700	0	1	9998	1	0	next	other	0
12	23	Response	1												869546	9846	0
12	24	Picture	ITI	ITI											869698	0	1	10165	1	0	next	other	0
12	25	Picture	Instruction	Instruction											879863	0	1	18997	1	0	next	other	0
12	25	Response	1												898742	18878	0
12	26	Picture	Instruction	Instruction											898860	0	1	46160	1	0	next	other	0
12	26	Response	1												944978	46117	0
12	27	Picture	Stim;12;practice;1;1;7;1000;1;1;1;right	Stim	12	practice	1	1	7	1000	1	1	1	right	945020	0	1	10165	1	0	next	other	0
12	29	Picture	Feedback	Feedback											1005010	0	1	7166	1	0	next	other	0
12	30	Picture	Stim;12;practice;1;2;3;1000;2;1;0;right	Stim	12	practice	1	2	3	1000	2	1	0	right	1012176	0	1	10165	1	0	next	other	0
12	32	Picture	Feedback	Feedback											1056669	0	1	7166	1	0	next	other	0
12	33	Picture	Stim;12;practice;1;3;5;1000;1;1;1;right	Stim	12	practice	1	3	5	1000	1	1	1	right	1063835	0	1	10165	1	0	next	other	0
12	35	Picture	Feedback	Feedback											1114827	0	1	7166	1	0	next	other	0
12	36	Picture	Stim;12;practice;1;4;4;1000;2;1;0;right	Stim	12	practice	1	4	4	1000	2	1	0	right	1121992	0	1	10165	1	0	next	other	0
12	38	Picture	Feedback	Feedback											1169485	0	1	7166	1	0	next	other	0
12	39	Picture	Stim;12;practice;1;5;6;1000;1;1;1;right	Stim	12	practice	1	5	6	1000	1	1	1	right	1176651	0	1	10165	1	0	next	other	0
12	41	Picture	Feedback	Feedback											1231642	0	1	7166	1	0	next	other	0
12	42	Picture	Stim;12;practice;1;6;1;1000;2;2;1;right	Stim	12	practice	1	6	1	1000	2	2	1	right	1238808	0	1	10165	1	0	next	other	0
12	44	Picture	Feedback	Feedback											1278968	0	1	7165	1	0	next	other	0
12	45	Picture	Stim;12;practice;1;7;2;1000;2;2;1;right	Stim	12	practice	1	7	2	1000	2	2	1	right	1286133	0	1	10165	1	0	next	other	0
12	47	Picture	Feedback	Feedback											1328294	0	1	7166	1	0	next	other	0
12	48	Picture	Stim;12;practice;2;1;6;1000;1;1;1;right	Stim	12	practice	2	1	6	1000	1	1	1	right	1335459	0	1	10165	1	0	next	other	0
12	50	Picture	Feedback	Feedback											1390451	0	1	7166	1	0	next	other	0
12	51	Picture	Stim;12;practice;2;2;5;1000;1;1;1;right	Stim	12	practice	2	2	5	1000	1	1	1	right	1397616	0	1	10165	1	0	next	other	0
12	53	Picture	Feedback	Feedback											1448442	0	1	7165	1	0	next	other	0
12	54	Picture	Stim;12;practice;2;3;4;1000;2;1;0;right	Stim	12	practice	2	3	4	1000	2	1	0	right	1455607	0	1	10165	1	0	next	other	0
12	56	Picture	Feedback	Feedback											1503100	0	1	7166	1	0	next	other	0
12	57	Picture	Stim;12;practice;2;4;1;1000;2;2;1;right	Stim	12	practice	2	4	1	1000	2	2	1	right	1510265	0	1	10165	1	0	next	other	0
12	59	Picture	Feedback	Feedback											1550426	0	1	7166	1	0	next	other	0
12	60	Picture	Stim;12;practice;2;5;3;1000;2;2;1;right	Stim	12	practice	2	5	3	1000	2	2	1	right	1557591	0	1	10165	1	0	next	other	0
12	62	Picture	Feedback	Feedback											1602084	0	1	7166	1	0	next	other	0
12	63	Picture	Stim;12;practice;2;6;7;1000;1;1;1;right	Stim	12	practice	2	6	7	1000	1	1	1	right	1609250	0	1	10165	1	0	next	other	0
12	65	Picture	Feedback	Feedback											1669241	0	1	7166	1	0	next	other	0
12	66	Picture	Stim;12;practice;2;7;2;1000;2;2;1;right	Stim	12	practice	2	7	2	1000	2	2	1	right	1676406	0	1	10165	1	0	next	other	0
12	68	Picture	Feedback	Feedback											1718566	0	1	7166	1	0	next	other	0
12	69	Picture	Stim;12;practice;3;1;7;1000;1;1;1;right	Stim	12	practice	3	1	7	1000	1	1	1	right	1725732	0	1	10165	1	0	next	other	0
12	71	Picture	Feedback	Feedback											1785722	0	1	7166	1	0	next	other	0
12	72	Picture	Stim;12;practice;3;2;5;1000;1;1;1;right	Stim	12	practice	3	2	5	1000	1	1	1	right	1792888	0	1	10165	1	0	next	other	0
12	74	Picture	Feedback	Feedback											1843713	0	1	7166	1	0	next	other	0
12	75	Picture	Stim;12;practice;3;3;3;1000;2;2;1;right	Stim	12	practice	3	3	3	1000	2	2	1	right	1850879	0	1	10165	1	0	next	other	0
12	77	Picture	Feedback	Feedback											1895372	0	1	7166	1	0	next	other	0
12	78	Picture	Stim;12;practice;3;4;6;1000;1;1;1;right	Stim	12	practice	3	4	6	1000	1	1	1	right	1902538	0	1	10165	1	0	next	other	0
12	80	Picture	Feedback	Feedback											1957529	0	1	7166	1	0	next	other	0
12	81	Picture	Stim;12;practice;3;5;4;1000;2;1;0;right	Stim	12	practice	3	5	4	1000	2	1	0	right	1964695	0	1	10165	1	0	next	other	0
12	83	Picture	Feedback	Feedback											2012187	0	1	7166	1	0	next	other	0
12	84	Picture	Stim;12;practice;3;6;2;1000;2;2;1;right	Stim	12	practice	3	6	2	1000	2	2	1	right	2019353	0	1	10165	1	0	next	other	0
12	86	Picture	Feedback	Feedback											2061513	0	1	7166	1	0	next	other	0
12	87	Picture	Stim;12;practice;3;7;1;1000;2;2;1;right	Stim	12	practice	3	7	1	1000	2	2	1	right	2068679	0	1	10165	1	0	next	other	0
12	89	Picture	Feedback	Feedback											2108839	0	1	7166	1	0	next	other	0
12	90	Picture	Break	Break											2116005	0	1	42493	1	0	next	other	0
12	90	Response	1												2158288	42284	0
12	91	Picture	Instruction	Instruction											2158498	0	1	180972	1	0	next	other	0
12	91	Response	1												2339309	180811	1
12	92	Picture	ITI	ITI											2339470	0	1	10165	1	0	next	other	0
12	93	Picture	Instruction	Instruction											2349635	0	1	24996	1	0	next	other	0
12	93	Response	1												2374505	24870	0
12	94	Picture	Stim;12;test;1;1;6;1995;1;1;1;right	Stim	12	test	1	1	6	1995	1	1	1	right	2374631	0	1	20164	1	0	next	other	0
12	96	Picture	Stim;12;test;1;2;6;1548;1;1;1;right	Stim	12	test	1	2	6	1548	1	1	1	right	2439621	0	1	15664	1	0	next	other	0
12	98	Picture	Stim;12;test;1;3;3;1585;2;1;0;right	Stim	12	test	1	3	3	1585	2	1	0	right	2500111	0	1	15997	1	0	next	other	0
12	100	Picture	Stim;12;test;1;4;6;1379;1;1;1;right	Stim	12	test	1	4	6	1379	1	1	1	right	2550437	0	1	13998	1	0	next	other	0
12	102	Picture	Stim;12;test;1;5;7;1138;1;1;1;right	Stim	12	test	1	5	7	1138	1	1	1	right	2609261	0	1	11498	1	0	next	other	0
12	104	Picture	Stim;12;test;1;6;4;1071;2;1;0;right	Stim	12	test	1	6	4	1071	2	1	0	right	2670752	0	1	10832	1	0	next	other	0
12	106	Picture	Stim;12;test;1;7;6;1575;1;1;1;right	Stim	12	test	1	7	6	1575	1	1	1	right	2718911	0	1	15831	1	0	next	other	0
12	108	Picture	Stim;12;test;1;8;1;1710;2;2;1;right	Stim	12	test	1	8	1	1710	2	2	1	right	2779735	0	1	17164	1	0	next	other	0
