Scenario - Bisection Task
Logfile written - 10/03/2018 14:21:39

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

19	1	Picture	Instruction	Instruction											333	0	1	10165	1	0	next	other	0
19	1	Response	1												10364	10031	0
19	2	Picture	Stim;19;study;1;1;1;1227;1;-1;0;left	Stim	19	study	1	1	1	1227	1	-1	0	left	10498	0	1	12998	1	0	next	other	0
19	4	Picture	Stim;19;study;1;2;7;1994;7;-1;0;left	Stim	19	study	1	2	7	1994	7	-1	0	left	52992	0	1	20163	1	0	next	other	0
19	6	Picture	Stim;19;study;1;3;1;1521;1;-1;0;left	Stim	19	study	1	3	1	1521	1	-1	0	left	122981	0	1	15331	1	0	next	other	0
19	8	Picture	Stim;19;study;1;4;7;1696;7;-1;0;left	Stim	19	study	1	4	7	1696	7	-1	0	left	168307	0	1	17164	1	0	next	other	0
19	10	Picture	Stim;19;study;1;5;1;1743;1;-1;0;left	Stim	19	study	1	5	1	1743	1	-1	0	left	235297	0	1	17497	1	0	next	other	0
19	12	Picture	Stim;19;study;1;6;7;1721;7;-1;0;left	Stim	19	study	1	6	7	1721	7	-1	0	left	282789	0	1	17331	1	0	next	other	0
19	14	Picture	Stim;19;study;1;7;1;1897;1;-1;0;left	Stim	19	study	1	7	1	1897	1	-1	0	left	350112	0	1	19164	1	0	next	other	0
19	16	Picture	Stim;19;study;1;8;7;1997;7;-1;0;left	Stim	19	study	1	8	7	1997	7	-1	0	left	399271	0	1	20164	1	0	next	other	0
19	18	Picture	Stim;19;study;1;9;1;1962;1;-1;0;left	Stim	19	study	1	9	1	1962	1	-1	0	left	469260	0	1	19830	1	0	next	other	0
19	20	Picture	Stim;19;study;1;10;7;1761;7;-1;0;left	Stim	19	study	1	10	7	1761	7	-1	0	left	519086	0	1	17664	1	0	next	other	0
