Subject Id	Block Type	Block Number	Trial Number	Probe Condition	Inter-Trial Interval	Answer	Response	Score	Short Dynomometer
32	study	1	1	1	1187	1	-1	0	right
32	study	1	2	7	1608	7	-1	0	right
32	study	1	3	1	1208	1	-1	0	right
32	study	1	4	7	1988	7	-1	0	right
32	study	1	5	1	1333	1	-1	0	right
32	study	1	6	7	1111	7	-1	0	right
32	study	1	7	1	1275	1	-1	0	right
32	study	1	8	7	1002	7	-1	0	right
32	study	1	9	1	1935	1	-1	0	right
32	study	1	10	7	1609	7	-1	0	right
32	practice	1	1	3	1000	2	1	0	right
32	practice	1	2	2	1000	2	1	0	right
32	practice	1	3	5	1000	1	1	1	right
32	practice	1	4	6	1000	1	1	1	right
32	practice	1	5	1	1000	2	2	1	right
32	practice	1	6	4	1000	2	1	0	right
32	practice	1	7	7	1000	1	1	1	right
32	practice	2	1	4	1000	2	1	0	right
32	practice	2	2	1	1000	2	2	1	right
32	practice	2	3	3	1000	2	2	1	right
32	practice	2	4	2	1000	2	2	1	right
32	practice	2	5	7	1000	1	1	1	right
32	practice	2	6	6	1000	1	1	1	right
32	practice	2	7	5	1000	1	1	1	right
32	practice	3	1	4	1000	2	1	0	right
32	practice	3	2	7	1000	1	1	1	right
32	practice	3	3	2	1000	2	2	1	right
32	practice	3	4	5	1000	1	1	1	right
32	practice	3	5	3	1000	2	2	1	right
32	practice	3	6	1	1000	2	2	1	right
32	practice	3	7	6	1000	1	1	1	right
32	test	1	1	7	1931	1	1	1	right
32	test	1	2	7	1098	1	1	1	right
32	test	1	3	2	1651	2	2	1	right
32	test	1	4	3	1338	2	1	0	right
32	test	1	5	3	1204	2	2	1	right
32	test	1	6	1	1633	2	2	1	right
32	test	1	7	1	1416	2	2	1	right
32	test	1	8	5	1154	1	1	1	right
32	test	1	9	2	1360	2	2	1	right
32	test	1	10	2	1271	2	2	1	right
32	test	1	11	6	1125	1	1	1	right
32	test	1	12	5	1503	1	1	1	right
32	test	1	13	7	1038	1	1	1	right
32	test	1	14	4	1252	2	2	1	right
32	test	1	15	2	1812	2	2	1	right
32	test	1	16	4	1105	2	2	1	right
32	test	1	17	5	1103	1	2	0	right
32	test	1	18	4	1295	2	2	1	right
32	test	1	19	1	1735	2	2	1	right
32	test	1	20	4	1407	2	2	1	right
32	test	1	21	3	1450	2	2	1	right
32	test	1	22	2	1160	2	2	1	right
32	test	1	23	1	1098	2	2	1	right
32	test	1	24	3	1840	2	2	1	right
32	test	1	25	6	1635	1	1	1	right
32	test	1	26	4	1534	2	1	0	right
32	test	1	27	4	1267	2	2	1	right
32	test	1	28	7	1530	1	1	1	right
32	test	1	29	5	1542	1	1	1	right
32	test	1	30	3	1076	2	2	1	right
32	test	1	31	4	1785	2	2	1	right
32	test	1	32	6	1632	1	1	1	right
32	test	1	33	6	1340	1	1	1	right
32	test	1	34	7	1504	1	1	1	right
32	test	1	35	1	1168	2	2	1	right
32	test	1	36	7	1557	1	1	1	right
32	test	1	37	3	1034	2	2	1	right
32	test	1	38	5	1279	1	2	0	right
32	test	1	39	5	1082	1	2	0	right
32	test	1	40	6	1252	1	1	1	right
32	test	1	41	3	1063	2	2	1	right
32	test	1	42	7	1697	1	1	1	right
32	test	1	43	6	1495	1	1	1	right
32	test	1	44	1	1632	2	2	1	right
32	test	1	45	2	1785	2	2	1	right
32	test	1	46	5	1308	1	1	1	right
32	test	1	47	1	1279	2	2	1	right
32	test	1	48	6	1888	1	1	1	right
32	test	1	49	2	1462	2	2	1	right
32	test	2	1	1	1922	2	2	1	right
32	test	2	2	7	1128	1	1	1	right
32	test	2	3	4	1653	2	1	0	right
32	test	2	4	1	1209	2	2	1	right
32	test	2	5	3	1820	2	2	1	right
32	test	2	6	6	1513	1	1	1	right
32	test	2	7	1	1385	2	2	1	right
32	test	2	8	6	1576	1	1	1	right
32	test	2	9	4	1118	2	2	1	right
32	test	2	10	7	1611	1	1	1	right
32	test	2	11	2	1926	2	2	1	right
32	test	2	12	6	1291	1	1	1	right
32	test	2	13	2	1650	2	2	1	right
32	test	2	14	1	1330	2	2	1	right
32	test	2	15	4	1530	2	2	1	right
32	test	2	16	3	1607	2	2	1	right
32	test	2	17	7	1618	1	1	1	right
32	test	2	18	6	1252	1	1	1	right
32	test	2	19	3	1465	2	2	1	right
32	test	2	20	5	1321	1	2	0	right
32	test	2	21	5	1459	1	2	0	right
32	test	2	22	2	1738	2	2	1	right
32	test	2	23	4	1484	2	2	1	right
32	test	2	24	6	1133	1	1	1	right
32	test	2	25	7	1697	1	1	1	right
32	test	2	26	5	1902	1	1	1	right
32	test	2	27	6	1989	1	1	1	right
32	test	2	28	6	1353	1	1	1	right
32	test	2	29	5	1153	1	1	1	right
