Scenario - Bisection Task
Logfile written - 10/04/2018 13:27:40

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

24	1	Picture	Instruction	Instruction											167	0	1	78154	1	0	next	other	0
24	1	Response	1												78258	78091	0
24	2	Picture	Stim;24;study;1;1;1;1763;1;-1;0;right	Stim	24	study	1	1	1	1763	1	-1	0	right	78321	0	1	18497	1	0	next	other	0
24	4	Picture	Stim;24;study;1;2;7;1634;7;-1;0;right	Stim	24	study	1	2	7	1634	7	-1	0	right	126147	0	1	16497	1	0	next	other	0
24	6	Picture	Stim;24;study;1;3;1;1356;1;-1;0;right	Stim	24	study	1	3	1	1356	1	-1	0	right	192470	0	1	13665	1	0	next	other	0
24	8	Picture	Stim;24;study;1;4;7;1784;7;-1;0;right	Stim	24	study	1	4	7	1784	7	-1	0	right	236130	0	1	17997	1	0	next	other	0
24	10	Picture	Stim;24;study;1;5;1;1745;1;-1;0;right	Stim	24	study	1	5	1	1745	1	-1	0	right	303953	0	1	17664	1	0	next	other	0
24	12	Picture	Stim;24;study;1;6;7;1494;7;-1;0;right	Stim	24	study	1	6	7	1494	7	-1	0	right	351612	0	1	14998	1	0	next	other	0
24	14	Picture	Stim;24;study;1;7;1;1885;1;-1;0;right	Stim	24	study	1	7	1	1885	1	-1	0	right	416602	0	1	18997	1	0	next	other	0
24	16	Picture	Stim;24;study;1;8;7;1463;7;-1;0;right	Stim	24	study	1	8	7	1463	7	-1	0	right	465594	0	1	14831	1	0	next	other	0
24	18	Picture	Stim;24;study;1;9;1;1701;1;-1;0;right	Stim	24	study	1	9	1	1701	1	-1	0	right	530251	0	1	17164	1	0	next	other	0
24	20	Picture	Stim;24;study;1;10;7;1624;7;-1;0;right	Stim	24	study	1	10	7	1624	7	-1	0	right	577410	0	1	16331	1	0	next	other	0
24	22	Picture	End_Block	End_Block											643733	0	1	385440	1	0	next	other	0
