Scenario - Bisection Task
Logfile written - 10/05/2018 14:37:43

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

29	1	Picture	Instruction	Instruction											167	0	1	91819	1	0	next	other	0
29	1	Response	1												91834	91667	0
29	2	Picture	Stim;29;study;1;1;1;1449;1;-1;0;left	Stim	29	study	1	1	1	1449	1	-1	0	left	91986	0	1	15498	1	0	next	other	0
29	4	Picture	Stim;29;study;1;2;7;1721;7;-1;0;left	Stim	29	study	1	2	7	1721	7	-1	0	left	136645	0	1	17331	1	0	next	other	0
29	6	Picture	Stim;29;study;1;3;1;1484;1;-1;0;left	Stim	29	study	1	3	1	1484	1	-1	0	left	203968	0	1	14998	1	0	next	other	0
29	8	Picture	Stim;29;study;1;4;7;1600;7;-1;0;left	Stim	29	study	1	4	7	1600	7	-1	0	left	248961	0	1	16164	1	0	next	other	0
29	10	Picture	Stim;29;study;1;5;1;1645;1;-1;0;left	Stim	29	study	1	5	1	1645	1	-1	0	left	314951	0	1	16664	1	0	next	other	0
29	12	Picture	Stim;29;study;1;6;7;1432;7;-1;0;left	Stim	29	study	1	6	7	1432	7	-1	0	left	361610	0	1	14498	1	0	next	other	0
29	14	Picture	Stim;29;study;1;7;1;1305;1;-1;0;left	Stim	29	study	1	7	1	1305	1	-1	0	left	425934	0	1	13165	1	0	next	other	0
29	16	Picture	Stim;29;study;1;8;7;1378;7;-1;0;left	Stim	29	study	1	8	7	1378	7	-1	0	left	469093	0	1	13998	1	0	next	other	0
29	18	Picture	Stim;29;study;1;9;1;1147;1;-1;0;left	Stim	29	study	1	9	1	1147	1	-1	0	left	532917	0	1	11665	1	0	next	other	0
29	20	Picture	Stim;29;study;1;10;7;1762;7;-1;0;left	Stim	29	study	1	10	7	1762	7	-1	0	left	574577	0	1	17831	1	0	next	other	0
29	22	Picture	End_Block	End_Block											642233	0	1	109983	1	0	next	other	0
29	22	Response	1												752084	109851	1
29	23	Picture	Break	Break											752216	0	1	2166	1	0	next	other	0
29	23	Response	1												754323	2107	0
29	24	Picture	ITI	ITI											754382	0	1	10165	1	0	next	other	0
29	25	Picture	Instruction	Instruction											764547	0	1	316451	1	0	next	other	0
29	25	Response	1												1080769	316221	0
29	26	Picture	Instruction	Instruction											1080998	0	1	51492	1	0	next	other	0
29	26	Response	1												1132363	51365	0
29	27	Picture	Stim;29;practice;1;1;4;1000;1;1;1;left	Stim	29	practice	1	1	4	1000	1	1	1	left	1132490	0	1	10165	1	0	next	other	0
29	29	Picture	Feedback	Feedback											1179983	0	1	7166	1	0	next	other	0
29	30	Picture	Stim;29;practice;1;2;7;1000;2;2;1;left	Stim	29	practice	1	2	7	1000	2	2	1	left	1187148	0	1	10165	1	0	next	other	0
29	32	Picture	Feedback	Feedback											1247306	0	1	7166	1	0	next	other	0
29	33	Picture	Stim;29;practice;1;3;1;1000;1;1;1;left	Stim	29	practice	1	3	1	1000	1	1	1	left	1254471	0	1	10165	1	0	next	other	0
29	35	Picture	Feedback	Feedback											1294631	0	1	7166	1	0	next	other	0
29	36	Picture	Stim;29;practice;1;4;3;1000;1;2;0;left	Stim	29	practice	1	4	3	1000	1	2	0	left	1301797	0	1	10165	1	0	next	other	0
29	38	Picture	Feedback	Feedback											1346290	0	1	7166	1	0	next	other	0
29	39	Picture	Stim;29;practice;1;5;2;1000;1;1;1;left	Stim	29	practice	1	5	2	1000	1	1	1	left	1353456	0	1	10165	1	0	next	other	0
29	41	Picture	Feedback	Feedback											1395616	0	1	7166	1	0	next	other	0
29	42	Picture	Stim;29;practice;1;6;6;1000;2;2;1;left	Stim	29	practice	1	6	6	1000	2	2	1	left	1402781	0	1	10165	1	0	next	other	0
29	44	Picture	Feedback	Feedback											1457773	0	1	7166	1	0	next	other	0
29	45	Picture	Stim;29;practice;1;7;5;1000;2;2;1;left	Stim	29	practice	1	7	5	1000	2	2	1	left	1464938	0	1	10165	1	0	next	other	0
29	47	Picture	Feedback	Feedback											1515764	0	1	7166	1	0	next	other	0
29	48	Picture	Stim;29;practice;2;1;1;1000;1;1;1;left	Stim	29	practice	2	1	1	1000	1	1	1	left	1522929	0	1	10165	1	0	next	other	0
29	50	Picture	Feedback	Feedback											1563090	0	1	7166	1	0	next	other	0
29	51	Picture	Stim;29;practice;2;2;6;1000;2;2;1;left	Stim	29	practice	2	2	6	1000	2	2	1	left	1570255	0	1	10165	1	0	next	other	0
29	53	Picture	Feedback	Feedback											1625247	0	1	7166	1	0	next	other	0
29	54	Picture	Stim;29;practice;2;3;7;1000;2;2;1;left	Stim	29	practice	2	3	7	1000	2	2	1	left	1632412	0	1	10165	1	0	next	other	0
29	56	Picture	Feedback	Feedback											1692403	0	1	7166	1	0	next	other	0
29	57	Picture	Stim;29;practice;2;4;3;1000;1;1;1;left	Stim	29	practice	2	4	3	1000	1	1	1	left	1699568	0	1	10165	1	0	next	other	0
29	59	Picture	Feedback	Feedback											1744061	0	1	7166	1	0	next	other	0
29	60	Picture	Stim;29;practice;2;5;4;1000;1;1;1;left	Stim	29	practice	2	5	4	1000	1	1	1	left	1751227	0	1	10165	1	0	next	other	0
29	62	Picture	Feedback	Feedback											1798720	0	1	7165	1	0	next	other	0
29	63	Picture	Stim;29;practice;2;6;5;1000;2;1;0;left	Stim	29	practice	2	6	5	1000	2	1	0	left	1805885	0	1	10165	1	0	next	other	0
29	65	Picture	Feedback	Feedback											1856711	0	1	7165	1	0	next	other	0
29	66	Picture	Stim;29;practice;2;7;2;1000;1;1;1;left	Stim	29	practice	2	7	2	1000	1	1	1	left	1863876	0	1	10165	1	0	next	other	0
29	68	Picture	Feedback	Feedback											1906036	0	1	7166	1	0	next	other	0
29	69	Picture	Stim;29;practice;3;1;5;1000;2;2;1;left	Stim	29	practice	3	1	5	1000	2	2	1	left	1913202	0	1	10165	1	0	next	other	0
29	71	Picture	Feedback	Feedback											1964027	0	1	7166	1	0	next	other	0
29	72	Picture	Stim;29;practice;3;2;3;1000;1;1;1;left	Stim	29	practice	3	2	3	1000	1	1	1	left	1971193	0	1	10165	1	0	next	other	0
29	74	Picture	Feedback	Feedback											2015686	0	1	7165	1	0	next	other	0
29	75	Picture	Stim;29;practice;3;3;1;1000;1;1;1;left	Stim	29	practice	3	3	1	1000	1	1	1	left	2022851	0	1	10165	1	0	next	other	0
29	77	Picture	Feedback	Feedback											2063012	0	1	7166	1	0	next	other	0
29	78	Picture	Stim;29;practice;3;4;4;1000;1;1;1;left	Stim	29	practice	3	4	4	1000	1	1	1	left	2070177	0	1	10165	1	0	next	other	0
29	80	Picture	Feedback	Feedback											2117670	0	1	7166	1	0	next	other	0
29	81	Picture	Stim;29;practice;3;5;7;1000;2;2;1;left	Stim	29	practice	3	5	7	1000	2	2	1	left	2124836	0	1	10165	1	0	next	other	0
29	83	Picture	Feedback	Feedback											2184826	0	1	7166	1	0	next	other	0
29	84	Picture	Stim;29;practice;3;6;6;1000;2;2;1;left	Stim	29	practice	3	6	6	1000	2	2	1	left	2191992	0	1	10165	1	0	next	other	0
29	86	Picture	Feedback	Feedback											2246983	0	1	7166	1	0	next	other	0
29	87	Picture	Stim;29;practice;3;7;2;1000;1;1;1;left	Stim	29	practice	3	7	2	1000	1	1	1	left	2254149	0	1	10165	1	0	next	other	0
29	89	Picture	Feedback	Feedback											2296309	0	1	7166	1	0	next	other	0
29	90	Picture	Break	Break											2303474	0	1	58158	1	0	next	other	0
29	90	Response	1												2361433	57959	1
29	91	Picture	Instruction	Instruction											2361632	0	1	7832	1	0	next	other	0
29	91	Response	1												2369351	7719	0
29	92	Picture	ITI	ITI											2369464	0	1	10165	1	0	next	other	0
29	93	Picture	Instruction	Instruction											2379629	0	1	510254	1	0	next	other	0
29	93	Response	1												2889775	510146	0
29	94	Picture	Stim;29;test;1;1;5;1022;2;2;1;left	Stim	29	test	1	1	5	1022	2	2	1	left	2889883	0	1	10332	1	0	next	other	0
29	96	Picture	Stim;29;test;1;2;3;1074;1;1;1;left	Stim	29	test	1	2	3	1074	1	1	1	left	2941042	0	1	10832	1	0	next	other	0
29	98	Picture	Stim;29;test;1;3;2;1463;1;1;1;left	Stim	29	test	1	3	2	1463	1	1	1	left	2986368	0	1	14830	1	0	next	other	0
29	100	Picture	Stim;29;test;1;4;4;1836;1;2;0;left	Stim	29	test	1	4	4	1836	1	2	0	left	3033194	0	1	18497	1	0	next	other	0
29	102	Picture	Stim;29;test;1;5;2;1150;1;1;1;left	Stim	29	test	1	5	2	1150	1	1	1	left	3089019	0	1	11665	1	0	next	other	0
29	104	Picture	Stim;29;test;1;6;3;1639;1;1;1;left	Stim	29	test	1	6	3	1639	1	1	1	left	3132678	0	1	16497	1	0	next	other	0
29	106	Picture	Stim;29;test;1;7;7;1028;2;2;1;left	Stim	29	test	1	7	7	1028	2	2	1	left	3183671	0	1	10332	1	0	next	other	0
29	108	Picture	Stim;29;test;1;8;1;1381;1;1;1;left	Stim	29	test	1	8	1	1381	1	1	1	left	3243994	0	1	13998	1	0	next	other	0
29	110	Picture	Stim;29;test;1;9;3;1857;1;1;1;left	Stim	29	test	1	9	3	1857	1	1	1	left	3287988	0	1	18664	1	0	next	other	0
29	112	Picture	Stim;29;test;1;10;1;1615;1;1;1;left	Stim	29	test	1	10	1	1615	1	1	1	left	3341146	0	1	16331	1	0	next	other	0
29	114	Picture	Stim;29;test;1;11;1;1894;1;1;1;left	Stim	29	test	1	11	1	1894	1	1	1	left	3387472	0	1	18997	1	0	next	other	0
