Scenario - Bisection Task
Logfile written - 10/08/2018 12:23:13

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

33	1	Picture	Instruction	Instruction											333	0	1	86820	1	0	next	other	0
33	1	Response	1												87069	86736	0
33	2	Picture	Stim;33;study;1;1;1;1435;1;-1;0;left	Stim	33	study	1	1	1	1435	1	-1	0	left	87153	0	1	15498	1	0	next	other	0
33	4	Picture	Stim;33;study;1;2;7;1849;7;-1;0;left	Stim	33	study	1	2	7	1849	7	-1	0	left	131646	0	1	18664	1	0	next	other	0
33	6	Picture	Stim;33;study;1;3;1;1079;1;-1;0;left	Stim	33	study	1	3	1	1079	1	-1	0	left	200135	0	1	10998	1	0	next	other	0
33	8	Picture	Stim;33;study;1;4;7;1503;7;-1;0;left	Stim	33	study	1	4	7	1503	7	-1	0	left	241129	0	1	15164	1	0	next	other	0
33	10	Picture	Stim;33;study;1;5;1;1701;1;-1;0;left	Stim	33	study	1	5	1	1701	1	-1	0	left	306286	0	1	17164	1	0	next	other	0
33	12	Picture	Stim;33;study;1;6;7;1094;7;-1;0;left	Stim	33	study	1	6	7	1094	7	-1	0	left	353445	0	1	10998	1	0	next	other	0
33	14	Picture	Stim;33;study;1;7;1;1438;1;-1;0;left	Stim	33	study	1	7	1	1438	1	-1	0	left	414435	0	1	14498	1	0	next	other	0
33	16	Picture	Stim;33;study;1;8;7;1459;7;-1;0;left	Stim	33	study	1	8	7	1459	7	-1	0	left	458929	0	1	14664	1	0	next	other	0
33	18	Picture	Stim;33;study;1;9;1;1032;1;-1;0;left	Stim	33	study	1	9	1	1032	1	-1	0	left	523585	0	1	10498	1	0	next	other	0
33	20	Picture	Stim;33;study;1;10;7;1642;7;-1;0;left	Stim	33	study	1	10	7	1642	7	-1	0	left	564079	0	1	16497	1	0	next	other	0
33	22	Picture	End_Block	End_Block											630568	0	1	128647	1	0	next	other	0
33	22	Response	1												758998	128429	1
33	23	Picture	Break	Break											759215	0	1	2333	1	0	next	other	0
33	23	Response	1												761477	2262	0
33	24	Picture	ITI	ITI											761548	0	1	10165	1	0	next	other	0
33	25	Picture	Instruction	Instruction											771713	0	1	250628	1	0	next	other	0
33	25	Response	1												1022249	250536	0
33	26	Picture	Instruction	Instruction											1022341	0	1	194970	1	0	next	other	0
33	26	Response	1												1217109	194768	0
33	27	Picture	Stim;33;practice;1;1;7;1000;2;2;1;left	Stim	33	practice	1	1	7	1000	2	2	1	left	1217310	0	1	10165	1	0	next	other	0
33	29	Picture	Feedback	Feedback											1277468	0	1	7166	1	0	next	other	0
33	30	Picture	Stim;33;practice;1;2;4;1000;1;2;0;left	Stim	33	practice	1	2	4	1000	1	2	0	left	1284633	0	1	10165	1	0	next	other	0
33	32	Picture	Feedback	Feedback											1332126	0	1	7166	1	0	next	other	0
33	33	Picture	Stim;33;practice;1;3;6;1000;2;2;1;left	Stim	33	practice	1	3	6	1000	2	2	1	left	1339291	0	1	10165	1	0	next	other	0
33	35	Picture	Feedback	Feedback											1394283	0	1	7166	1	0	next	other	0
33	36	Picture	Stim;33;practice;1;4;3;1000;1;1;1;left	Stim	33	practice	1	4	3	1000	1	1	1	left	1401448	0	1	10165	1	0	next	other	0
33	38	Picture	Feedback	Feedback											1445941	0	1	7166	1	0	next	other	0
33	39	Picture	Stim;33;practice;1;5;1;1000;1;1;1;left	Stim	33	practice	1	5	1	1000	1	1	1	left	1453107	0	1	10165	1	0	next	other	0
33	41	Picture	Feedback	Feedback											1493267	0	1	7166	1	0	next	other	0
33	42	Picture	Stim;33;practice;1;6;5;1000;2;2;1;left	Stim	33	practice	1	6	5	1000	2	2	1	left	1500433	0	1	10165	1	0	next	other	0
33	44	Picture	Feedback	Feedback											1551258	0	1	7166	1	0	next	other	0
33	45	Picture	Stim;33;practice;1;7;2;1000;1;1;1;left	Stim	33	practice	1	7	2	1000	1	1	1	left	1558424	0	1	10165	1	0	next	other	0
33	47	Picture	Feedback	Feedback											1600584	0	1	7166	1	0	next	other	0
33	48	Picture	Stim;33;practice;2;1;2;1000;1;1;1;left	Stim	33	practice	2	1	2	1000	1	1	1	left	1607750	0	1	10165	1	0	next	other	0
33	50	Picture	Feedback	Feedback											1649910	0	1	7166	1	0	next	other	0
33	51	Picture	Stim;33;practice;2;2;4;1000;1;2;0;left	Stim	33	practice	2	2	4	1000	1	2	0	left	1657075	0	1	10165	1	0	next	other	0
33	53	Picture	Feedback	Feedback											1704568	0	1	7165	1	0	next	other	0
