Subject Id	Block Type	Block Number	Trial Number	Probe Condition	Inter-Trial Interval	Answer	Response	Score	Short Dynomometer
19	study	1	1	1	1227	1	-1	0	left
19	study	1	2	7	1994	7	-1	0	left
19	study	1	3	1	1521	1	-1	0	left
19	study	1	4	7	1696	7	-1	0	left
19	study	1	5	1	1743	1	-1	0	left
19	study	1	6	7	1721	7	-1	0	left
19	study	1	7	1	1897	1	-1	0	left
19	study	1	8	7	1997	7	-1	0	left
19	study	1	9	1	1962	1	-1	0	left
19	study	1	10	7	1761	7	-1	0	left
19	practice	1	1	4	1000	1	0	0	left
19	practice	1	2	2	1000	1	1	1	left
19	practice	1	3	6	1000	2	2	1	left
19	practice	1	4	3	1000	1	1	1	left
19	practice	1	5	1	1000	1	1	1	left
19	practice	1	6	7	1000	2	2	1	left
19	practice	1	7	5	1000	2	2	1	left
19	practice	2	1	4	1000	1	2	0	left
19	practice	2	2	2	1000	1	1	1	left
19	practice	2	3	3	1000	1	1	1	left
19	practice	2	4	5	1000	2	2	1	left
19	practice	2	5	7	1000	2	2	1	left
19	practice	2	6	1	1000	1	1	1	left
19	practice	2	7	6	1000	2	2	1	left
19	practice	3	1	6	1000	2	2	1	left
19	practice	3	2	3	1000	1	1	1	left
19	practice	3	3	7	1000	2	2	1	left
19	practice	3	4	4	1000	1	1	1	left
19	practice	3	5	2	1000	1	1	1	left
19	practice	3	6	5	1000	2	1	0	left
19	practice	3	7	1	1000	1	1	1	left
19	test	1	1	1	1289	1	1	1	left
19	test	1	2	6	1853	2	2	1	left
19	test	1	3	5	1048	2	2	1	left
19	test	1	4	5	1424	2	2	1	left
19	test	1	5	7	1405	2	2	1	left
19	test	1	6	1	1351	1	1	1	left
19	test	1	7	2	1837	1	1	1	left
19	test	1	8	6	1892	2	2	1	left
19	test	1	9	4	1797	1	1	1	left
19	test	1	10	1	1443	1	1	1	left
19	test	1	11	7	1248	2	2	1	left
19	test	1	12	5	1376	2	1	0	left
19	test	1	13	6	1776	2	1	0	left
19	test	1	14	2	1187	1	1	1	left
19	test	1	15	1	1342	1	1	1	left
19	test	1	16	1	1651	1	1	1	left
19	test	1	17	3	1750	1	1	1	left
19	test	1	18	2	1498	1	1	1	left
19	test	1	19	2	1112	1	1	1	left
19	test	1	20	7	1518	2	2	1	left
19	test	1	21	3	1207	1	1	1	left
19	test	1	22	6	1364	2	1	0	left
19	test	1	23	6	1884	2	0	0	left
19	test	1	24	7	1057	2	0	0	left
19	test	1	25	2	1504	1	1	1	left
19	test	1	26	5	1335	2	1	0	left
19	test	1	27	2	1840	1	1	1	left
19	test	1	28	3	1130	1	1	1	left
19	test	1	29	1	1249	1	1	1	left
19	test	1	30	5	1509	2	2	1	left
19	test	1	31	4	1785	1	2	0	left
19	test	1	32	3	1490	1	1	1	left
19	test	1	33	3	1489	1	1	1	left
19	test	1	34	4	1655	1	0	0	left
19	test	1	35	5	1953	2	1	0	left
19	test	1	36	1	1426	1	1	1	left
19	test	1	37	4	1977	1	0	0	left
19	test	1	38	4	1815	1	0	0	left
19	test	1	39	2	1251	1	1	1	left
19	test	1	40	4	1688	1	0	0	left
19	test	1	41	7	1702	2	2	1	left
19	test	1	42	4	1034	1	1	1	left
19	test	1	43	6	1201	2	2	1	left
19	test	1	44	3	1421	1	1	1	left
19	test	1	45	5	1430	2	1	0	left
19	test	1	46	3	1755	1	1	1	left
19	test	1	47	7	1440	2	2	1	left
19	test	1	48	7	1619	2	2	1	left
19	test	1	49	6	1888	2	2	1	left
19	test	2	1	3	1305	1	1	1	left
19	test	2	2	5	1540	2	2	1	left
19	test	2	3	6	1937	2	2	1	left
19	test	2	4	4	1498	1	1	1	left
19	test	2	5	3	1047	1	1	1	left
19	test	2	6	3	1046	1	1	1	left
19	test	2	7	6	1542	2	0	0	left
19	test	2	8	5	1360	2	1	0	left
19	test	2	9	3	1083	1	1	1	left
19	test	2	10	4	1212	1	1	1	left
19	test	2	11	2	1137	1	1	1	left
19	test	2	12	2	1816	1	1	1	left
19	test	2	13	6	1714	2	0	0	left
19	test	2	14	2	1790	1	1	1	left
19	test	2	15	7	1826	2	2	1	left
19	test	2	16	1	1556	1	1	1	left
19	test	2	17	1	1599	1	1	1	left
19	test	2	18	7	1893	2	2	1	left
19	test	2	19	6	1108	2	2	1	left
19	test	2	20	1	1961	1	1	1	left
19	test	2	21	5	1246	2	0	0	left
19	test	2	22	2	1381	1	1	1	left
19	test	2	23	3	1553	1	1	1	left
19	test	2	24	1	1524	1	1	1	left
19	test	2	25	2	1326	1	1	1	left
19	test	2	26	4	1767	1	1	1	left
19	test	2	27	7	1706	2	2	1	left
19	test	2	28	5	1678	2	1	0	left
19	test	2	29	4	1104	1	1	1	left
19	test	2	30	5	1657	2	1	0	left
19	test	2	31	1	1151	1	1	1	left
19	test	2	32	4	1607	1	1	1	left
19	test	2	33	1	1081	1	1	1	left
19	test	2	34	6	1096	2	1	0	left
19	test	2	35	3	1885	1	1	1	left
19	test	2	36	2	1519	1	1	1	left
19	test	2	37	5	1198	2	1	0	left
19	test	2	38	5	1073	2	1	0	left
19	test	2	39	7	1859	2	2	1	left
19	test	2	40	2	1910	1	1	1	left
19	test	2	41	1	1617	1	1	1	left
19	test	2	42	3	1299	1	1	1	left
19	test	2	43	7	1834	2	2	1	left
19	test	2	44	7	1899	2	2	1	left
19	test	2	45	4	1376	1	1	1	left
19	test	2	46	4	1286	1	1	1	left
19	test	2	47	6	1733	2	1	0	left
19	test	2	48	6	1257	2	1	0	left
19	test	2	49	7	1982	2	2	1	left
19	test	3	1	1	1019	1	1	1	left
19	test	3	2	4	1842	1	1	1	left
19	test	3	3	7	1167	2	2	1	left
19	test	3	4	6	1203	2	0	0	left
19	test	3	5	2	1695	1	1	1	left
19	test	3	6	7	1973	2	2	1	left
19	test	3	7	1	1790	1	1	1	left
19	test	3	8	5	1936	2	1	0	left
19	test	3	9	4	1246	1	1	1	left
19	test	3	10	4	1561	1	1	1	left
19	test	3	11	1	1335	1	1	1	left
19	test	3	12	2	1207	1	1	1	left
19	test	3	13	3	1050	1	1	1	left
19	test	3	14	2	1769	1	1	1	left
19	test	3	15	2	1701	1	1	1	left
19	test	3	16	1	1351	1	1	1	left
19	test	3	17	3	1848	1	1	1	left
19	test	3	18	4	1513	1	1	1	left
19	test	3	19	5	1116	2	1	0	left
19	test	3	20	2	1963	1	1	1	left
19	test	3	21	6	1762	2	2	1	left
19	test	3	22	3	1696	1	1	1	left
19	test	3	23	1	1422	1	1	1	left
19	test	3	24	1	1856	1	1	1	left
19	test	3	25	7	1714	2	2	1	left
19	test	3	26	7	1151	2	2	1	left
19	test	3	27	2	1697	1	1	1	left
19	test	3	28	4	1569	1	1	1	left
19	test	3	29	6	1338	2	1	0	left
19	test	3	30	1	1332	1	1	1	left
19	test	3	31	6	1504	2	2	1	left
19	test	3	32	6	1485	2	2	1	left
19	test	3	33	4	1176	1	1	1	left
19	test	3	34	3	1491	1	1	1	left
19	test	3	35	7	1362	2	2	1	left
19	test	3	36	3	1547	1	1	1	left
19	test	3	37	6	1744	2	0	0	left
19	test	3	38	5	1427	2	1	0	left
19	test	3	39	7	1072	2	2	1	left
19	test	3	40	4	1812	1	1	1	left
19	test	3	41	2	1309	1	1	1	left
19	test	3	42	5	1750	2	2	1	left
19	test	3	43	5	1659	2	1	0	left
19	test	3	44	6	1905	2	1	0	left
19	test	3	45	7	1177	2	2	1	left
19	test	3	46	5	1685	2	1	0	left
19	test	3	47	3	1141	1	1	1	left
19	test	3	48	3	1866	1	1	1	left
19	test	3	49	5	1232	2	1	0	left
19	test	4	1	5	1231	2	1	0	left
19	test	4	2	7	1909	2	2	1	left
19	test	4	3	3	1918	1	1	1	left
19	test	4	4	1	1622	1	1	1	left
19	test	4	5	2	1105	1	1	1	left
19	test	4	6	4	1387	1	1	1	left
