Scenario - Bisection Task
Logfile written - 10/03/2018 16:26:40

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

21	1	Picture	Instruction	Instruction											333	0	1	102484	1	0	next	other	0
21	1	Response	1												102707	102373	0
21	2	Picture	Stim;21;study;1;1;1;1009;1;-1;0;left	Stim	21	study	1	1	1	1009	1	-1	0	left	102817	0	1	10832	1	0	next	other	0
21	4	Picture	Stim;21;study;1;2;7;1755;7;-1;0;left	Stim	21	study	1	2	7	1755	7	-1	0	left	143144	0	1	17664	1	0	next	other	0
21	6	Picture	Stim;21;study;1;3;1;1677;1;-1;0;left	Stim	21	study	1	3	1	1677	1	-1	0	left	210800	0	1	16831	1	0	next	other	0
21	8	Picture	Stim;21;study;1;4;7;1180;7;-1;0;left	Stim	21	study	1	4	7	1180	7	-1	0	left	257626	0	1	11998	1	0	next	other	0
21	10	Picture	Stim;21;study;1;5;1;1998;1;-1;0;left	Stim	21	study	1	5	1	1998	1	-1	0	left	319450	0	1	20164	1	0	next	other	0
21	12	Picture	Stim;21;study;1;6;7;1350;7;-1;0;left	Stim	21	study	1	6	7	1350	7	-1	0	left	369609	0	1	13665	1	0	next	other	0
21	14	Picture	Stim;21;study;1;7;1;1997;1;-1;0;left	Stim	21	study	1	7	1	1997	1	-1	0	left	433099	0	1	20164	1	0	next	other	0
21	16	Picture	Stim;21;study;1;8;7;1571;7;-1;0;left	Stim	21	study	1	8	7	1571	7	-1	0	left	483258	0	1	15831	1	0	next	other	0
21	18	Picture	Stim;21;study;1;9;1;1055;1;-1;0;left	Stim	21	study	1	9	1	1055	1	-1	0	left	549081	0	1	10665	1	0	next	other	0
21	20	Picture	Stim;21;study;1;10;7;1105;7;-1;0;left	Stim	21	study	1	10	7	1105	7	-1	0	left	589741	0	1	11165	1	0	next	other	0
21	22	Picture	End_Block	End_Block											650899	0	1	512254	1	0	next	other	0
21	22	Response	1												1162994	512095	1
21	23	Picture	Break	Break											1163152	0	1	6166	1	0	next	other	0
21	23	Response	1												1169233	6081	0
21	24	Picture	ITI	ITI											1169318	0	1	10165	1	0	next	other	0
21	25	Picture	Instruction	Instruction											1179483	0	1	59491	1	0	next	other	0
21	25	Response	1												1238825	59342	0
21	26	Picture	Instruction	Instruction											1238974	0	1	57491	1	0	next	other	0
21	26	Response	1												1296419	57445	0
21	27	Picture	Stim;21;practice;1;1;2;1000;1;1;1;left	Stim	21	practice	1	1	2	1000	1	1	1	left	1296465	0	1	10165	1	0	next	other	0
21	29	Picture	Feedback	Feedback											1338625	0	1	7166	1	0	next	other	0
21	30	Picture	Stim;21;practice;1;2;5;1000;2;2;1;left	Stim	21	practice	1	2	5	1000	2	2	1	left	1345790	0	1	10165	1	0	next	other	0
21	32	Picture	Feedback	Feedback											1396783	0	1	7166	1	0	next	other	0
21	33	Picture	Stim;21;practice;1;3;4;1000;1;2;0;left	Stim	21	practice	1	3	4	1000	1	2	0	left	1403948	0	1	10165	1	0	next	other	0
21	35	Picture	Feedback	Feedback											1451441	0	1	7166	1	0	next	other	0
21	36	Picture	Stim;21;practice;1;4;7;1000;2;2;1;left	Stim	21	practice	1	4	7	1000	2	2	1	left	1458606	0	1	10165	1	0	next	other	0
21	38	Picture	Feedback	Feedback											1518764	0	1	7166	1	0	next	other	0
21	39	Picture	Stim;21;practice;1;5;1;1000;1;1;1;left	Stim	21	practice	1	5	1	1000	1	1	1	left	1525929	0	1	10165	1	0	next	other	0
21	41	Picture	Feedback	Feedback											1566090	0	1	7166	1	0	next	other	0
21	42	Picture	Stim;21;practice;1;6;3;1000;1;2;0;left	Stim	21	practice	1	6	3	1000	1	2	0	left	1573255	0	1	10165	1	0	next	other	0
21	44	Picture	Feedback	Feedback											1617748	0	1	7166	1	0	next	other	0
21	45	Picture	Stim;21;practice;1;7;6;1000;2;2;1;left	Stim	21	practice	1	7	6	1000	2	2	1	left	1624914	0	1	10165	1	0	next	other	0
21	47	Picture	Feedback	Feedback											1679905	0	1	7166	1	0	next	other	0
21	48	Picture	Stim;21;practice;2;1;1;1000;1;1;1;left	Stim	21	practice	2	1	1	1000	1	1	1	left	1687071	0	1	10165	1	0	next	other	0
21	50	Picture	Feedback	Feedback											1727231	0	1	7166	1	0	next	other	0
21	51	Picture	Stim;21;practice;2;2;7;1000;2;2;1;left	Stim	21	practice	2	2	7	1000	2	2	1	left	1734397	0	1	10165	1	0	next	other	0
