Scenario - Bisection Task
Logfile written - 10/03/2018 12:37:29

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

18	1	Picture	Instruction	Instruction											333	0	1	88486	1	0	next	other	0
18	1	Response	1												88735	88402	0
18	2	Picture	Stim;18;study;1;1;1;1317;1;-1;0;right	Stim	18	study	1	1	1	1317	1	-1	0	right	88819	0	1	17331	1	0	next	other	0
18	4	Picture	Stim;18;study;1;2;7;1186;7;-1;0;right	Stim	18	study	1	2	7	1186	7	-1	0	right	132146	0	1	11998	1	0	next	other	0
18	6	Picture	Stim;18;study;1;3;1;1853;1;-1;0;right	Stim	18	study	1	3	1	1853	1	-1	0	right	194136	0	1	18664	1	0	next	other	0
18	8	Picture	Stim;18;study;1;4;7;1108;7;-1;0;right	Stim	18	study	1	4	7	1108	7	-1	0	right	242795	0	1	11165	1	0	next	other	0
18	10	Picture	Stim;18;study;1;5;1;1535;1;-1;0;right	Stim	18	study	1	5	1	1535	1	-1	0	right	303953	0	1	15498	1	0	next	other	0
18	12	Picture	Stim;18;study;1;6;7;1419;7;-1;0;right	Stim	18	study	1	6	7	1419	7	-1	0	right	349445	0	1	14331	1	0	next	other	0
18	14	Picture	Stim;18;study;1;7;1;1699;1;-1;0;right	Stim	18	study	1	7	1	1699	1	-1	0	right	413769	0	1	17164	1	0	next	other	0
18	16	Picture	Stim;18;study;1;8;7;1807;7;-1;0;right	Stim	18	study	1	8	7	1807	7	-1	0	right	460928	0	1	18164	1	0	next	other	0
18	18	Picture	Stim;18;study;1;9;1;1680;1;-1;0;right	Stim	18	study	1	9	1	1680	1	-1	0	right	529084	0	1	16997	1	0	next	other	0
18	20	Picture	Stim;18;study;1;10;7;1567;7;-1;0;right	Stim	18	study	1	10	7	1567	7	-1	0	right	576077	0	1	15831	1	0	next	other	0
18	22	Picture	End_Block	End_Block											641900	0	1	430600	1	0	next	other	0
18	22	Response	1												1072310	430410	1
18	23	Picture	Break	Break											1072499	0	1	6499	1	0	next	other	0
18	23	Response	1												1078949	6450	0
18	24	Picture	ITI	ITI											1078998	0	1	10165	1	0	next	other	0
18	25	Picture	Instruction	Instruction											1089164	0	1	12831	1	0	next	other	0
18	25	Response	1												1101907	12743	0
18	26	Picture	Instruction	Instruction											1101995	0	1	74155	1	0	next	other	0
18	26	Response	1												1175979	73984	0
18	27	Picture	Stim;18;practice;1;1;2;1000;2;2;1;right	Stim	18	practice	1	1	2	1000	2	2	1	right	1176150	0	1	10165	1	0	next	other	0
18	29	Picture	Feedback	Feedback											1218310	0	1	7166	1	0	next	other	0
18	30	Picture	Stim;18;practice;1;2;5;1000;1;1;1;right	Stim	18	practice	1	2	5	1000	1	1	1	right	1225476	0	1	10165	1	0	next	other	0
18	32	Picture	Feedback	Feedback											1276468	0	1	7165	1	0	next	other	0
18	33	Picture	Stim;18;practice;1;3;7;1000;1;1;1;right	Stim	18	practice	1	3	7	1000	1	1	1	right	1283633	0	1	10165	1	0	next	other	0
18	35	Picture	Feedback	Feedback											1343790	0	1	7166	1	0	next	other	0
18	36	Picture	Stim;18;practice;1;4;1;1000;2;2;1;right	Stim	18	practice	1	4	1	1000	2	2	1	right	1350956	0	1	10165	1	0	next	other	0
18	38	Picture	Feedback	Feedback											1391116	0	1	7165	1	0	next	other	0
18	39	Picture	Stim;18;practice;1;5;4;1000;2;1;0;right	Stim	18	practice	1	5	4	1000	2	1	0	right	1398282	0	1	10165	1	0	next	other	0
18	41	Picture	Feedback	Feedback											1445775	0	1	7166	1	0	next	other	0
18	42	Picture	Stim;18;practice;1;6;3;1000;2;1;0;right	Stim	18	practice	1	6	3	1000	2	1	0	right	1452940	0	1	10165	1	0	next	other	0
18	44	Picture	Feedback	Feedback											1497433	0	1	7166	1	0	next	other	0
18	45	Picture	Stim;18;practice;1;7;6;1000;1;1;1;right	Stim	18	practice	1	7	6	1000	1	1	1	right	1504599	0	1	10165	1	0	next	other	0
18	47	Picture	Feedback	Feedback											1559590	0	1	7166	1	0	next	other	0
18	48	Picture	Stim;18;practice;2;1;1;1000;2;2;1;right	Stim	18	practice	2	1	1	1000	2	2	1	right	1566756	0	1	10165	1	0	next	other	0
18	50	Picture	Feedback	Feedback											1606916	0	1	7165	1	0	next	other	0
18	51	Picture	Stim;18;practice;2;2;6;1000;1;1;1;right	Stim	18	practice	2	2	6	1000	1	1	1	right	1614082	0	1	10165	1	0	next	other	0
18	53	Picture	Feedback	Feedback											1669073	0	1	7166	1	0	next	other	0
18	54	Picture	Stim;18;practice;2;3;2;1000;2;0;0;right	Stim	18	practice	2	3	2	1000	2	0	0	right	1676239	0	1	10165	1	0	next	other	0
18	56	Picture	Feedback	Feedback											1718399	0	1	7165	1	0	next	other	0
18	57	Picture	Stim;18;practice;2;4;3;1000;2;1;0;right	Stim	18	practice	2	4	3	1000	2	1	0	right	1725564	0	1	10165	1	0	next	other	0
18	59	Picture	Feedback	Feedback											1770057	0	1	7166	1	0	next	other	0
18	60	Picture	Stim;18;practice;2;5;4;1000;2;1;0;right	Stim	18	practice	2	5	4	1000	2	1	0	right	1777223	0	1	10165	1	0	next	other	0
18	62	Picture	Feedback	Feedback											1824716	0	1	7166	1	0	next	other	0
18	63	Picture	Stim;18;practice;2;6;7;1000;1;1;1;right	Stim	18	practice	2	6	7	1000	1	1	1	right	1831881	0	1	10165	1	0	next	other	0
18	65	Picture	Feedback	Feedback											1891872	0	1	7165	1	0	next	other	0
18	66	Picture	Stim;18;practice;2;7;5;1000;1;1;1;right	Stim	18	practice	2	7	5	1000	1	1	1	right	1899037	0	1	10165	1	0	next	other	0
18	68	Picture	Feedback	Feedback											1949863	0	1	7165	1	0	next	other	0
18	69	Picture	Stim;18;practice;3;1;4;1000;2;1;0;right	Stim	18	practice	3	1	4	1000	2	1	0	right	1957028	0	1	10165	1	0	next	other	0
18	71	Picture	Feedback	Feedback											2004521	0	1	7166	1	0	next	other	0
18	72	Picture	Stim;18;practice;3;2;2;1000;2;0;0;right	Stim	18	practice	3	2	2	1000	2	0	0	right	2011686	0	1	10165	1	0	next	other	0
18	74	Picture	Feedback	Feedback											2053847	0	1	7166	1	0	next	other	0
18	75	Picture	Stim;18;practice;3;3;7;1000;1;1;1;right	Stim	18	practice	3	3	7	1000	1	1	1	right	2061012	0	1	10165	1	0	next	other	0
18	77	Picture	Feedback	Feedback											2121003	0	1	7165	1	0	next	other	0
18	78	Picture	Stim;18;practice;3;4;5;1000;1;1;1;right	Stim	18	practice	3	4	5	1000	1	1	1	right	2128168	0	1	10165	1	0	next	other	0
18	80	Picture	Feedback	Feedback											2178994	0	1	7166	1	0	next	other	0
18	81	Picture	Stim;18;practice;3;5;1;1000;2;0;0;right	Stim	18	practice	3	5	1	1000	2	0	0	right	2186159	0	1	10165	1	0	next	other	0
18	83	Picture	Feedback	Feedback											2226320	0	1	7166	1	0	next	other	0
18	84	Picture	Stim;18;practice;3;6;6;1000;1;1;1;right	Stim	18	practice	3	6	6	1000	1	1	1	right	2233485	0	1	10165	1	0	next	other	0
18	86	Picture	Feedback	Feedback											2288477	0	1	7165	1	0	next	other	0
18	87	Picture	Stim;18;practice;3;7;3;1000;2;0;0;right	Stim	18	practice	3	7	3	1000	2	0	0	right	2295642	0	1	10165	1	0	next	other	0
18	89	Picture	Feedback	Feedback											2340135	0	1	7166	1	0	next	other	0
18	90	Picture	Instruction	Instruction											2347301	0	1	333948	1	0	next	other	0
18	90	Response	1												2681178	333878	1
18	91	Picture	Stim;18;practice;1;1;2;1000;2;1;0;right	Stim	18	practice	1	1	2	1000	2	1	0	right	2681249	0	1	10165	1	0	next	other	0
18	93	Picture	Feedback	Feedback											2723409	0	1	7166	1	0	next	other	0
18	94	Picture	Stim;18;practice;1;2;1;1000;2;0;0;right	Stim	18	practice	1	2	1	1000	2	0	0	right	2730575	0	1	10165	1	0	next	other	0
18	96	Picture	Feedback	Feedback											2770735	0	1	7166	1	0	next	other	0
18	97	Picture	Stim;18;practice;1;3;3;1000;2;0;0;right	Stim	18	practice	1	3	3	1000	2	0	0	right	2777901	0	1	10165	1	0	next	other	0
18	99	Picture	Feedback	Feedback											2822394	0	1	7166	1	0	next	other	0
18	100	Picture	Stim;18;practice;1;4;7;1000;1;1;1;right	Stim	18	practice	1	4	7	1000	1	1	1	right	2829559	0	1	10165	1	0	next	other	0
18	102	Picture	Feedback	Feedback											2889550	0	1	7166	1	0	next	other	0
18	103	Picture	Stim;18;practice;1;5;5;1000;1;0;0;right	Stim	18	practice	1	5	5	1000	1	0	0	right	2896715	0	1	10165	1	0	next	other	0
18	105	Picture	Feedback	Feedback											2947541	0	1	7166	1	0	next	other	0
18	106	Picture	Stim;18;practice;1;6;4;1000;2;1;0;right	Stim	18	practice	1	6	4	1000	2	1	0	right	2954706	0	1	10165	1	0	next	other	0
18	108	Picture	Feedback	Feedback											3002199	0	1	7166	1	0	next	other	0
18	109	Picture	Stim;18;practice;1;7;6;1000;1;1;1;right	Stim	18	practice	1	7	6	1000	1	1	1	right	3009364	0	1	10165	1	0	next	other	0
18	111	Picture	Feedback	Feedback											3064356	0	1	7166	1	0	next	other	0
18	112	Picture	Stim;18;practice;2;1;2;1000;2;0;0;right	Stim	18	practice	2	1	2	1000	2	0	0	right	3071521	0	1	10165	1	0	next	other	0
18	114	Picture	Feedback	Feedback											3113682	0	1	7166	1	0	next	other	0
18	115	Picture	Stim;18;practice;2;2;1;1000;2;0;0;right	Stim	18	practice	2	2	1	1000	2	0	0	right	3120847	0	1	10165	1	0	next	other	0
18	117	Picture	Feedback	Feedback											3161008	0	1	7165	1	0	next	other	0
18	118	Picture	Stim;18;practice;2;3;4;1000;2;1;0;right	Stim	18	practice	2	3	4	1000	2	1	0	right	3168173	0	1	10165	1	0	next	other	0
18	120	Picture	Feedback	Feedback											3215666	0	1	7166	1	0	next	other	0
18	121	Picture	Stim;18;practice;2;4;6;1000;1;1;1;right	Stim	18	practice	2	4	6	1000	1	1	1	right	3222831	0	1	10165	1	0	next	other	0
18	123	Picture	Feedback	Feedback											3277823	0	1	7166	1	0	next	other	0
18	124	Picture	Stim;18;practice;2;5;7;1000;1;1;1;right	Stim	18	practice	2	5	7	1000	1	1	1	right	3284988	0	1	10165	1	0	next	other	0
18	126	Picture	Feedback	Feedback											3344979	0	1	7166	1	0	next	other	0
18	127	Picture	Stim;18;practice;2;6;3;1000;2;2;1;right	Stim	18	practice	2	6	3	1000	2	2	1	right	3352144	0	1	10165	1	0	next	other	0
18	129	Picture	Feedback	Feedback											3396637	0	1	7166	1	0	next	other	0
18	130	Picture	Stim;18;practice;2;7;5;1000;1;1;1;right	Stim	18	practice	2	7	5	1000	1	1	1	right	3403803	0	1	10165	1	0	next	other	0
18	132	Picture	Feedback	Feedback											3454628	0	1	7166	1	0	next	other	0
18	133	Picture	Stim;18;practice;3;1;2;1000;2;2;1;right	Stim	18	practice	3	1	2	1000	2	2	1	right	3461794	0	1	10165	1	0	next	other	0
18	135	Picture	Feedback	Feedback											3503954	0	1	7166	1	0	next	other	0
18	136	Picture	Stim;18;practice;3;2;4;1000;2;2;1;right	Stim	18	practice	3	2	4	1000	2	2	1	right	3511120	0	1	10165	1	0	next	other	0
18	138	Picture	Feedback	Feedback											3558612	0	1	7165	1	0	next	other	0
18	139	Picture	Stim;18;practice;3;3;7;1000;1;1;1;right	Stim	18	practice	3	3	7	1000	1	1	1	right	3565778	0	1	10165	1	0	next	other	0
18	141	Picture	Feedback	Feedback											3625768	0	1	7166	1	0	next	other	0
18	142	Picture	Stim;18;practice;3;4;3;1000;2;2;1;right	Stim	18	practice	3	4	3	1000	2	2	1	right	3632934	0	1	10165	1	0	next	other	0
18	144	Picture	Feedback	Feedback											3677427	0	1	7166	1	0	next	other	0
18	145	Picture	Stim;18;practice;3;5;5;1000;1;1;1;right	Stim	18	practice	3	5	5	1000	1	1	1	right	3684593	0	1	10165	1	0	next	other	0
18	147	Picture	Feedback	Feedback											3735418	0	1	7165	1	0	next	other	0
18	148	Picture	Stim;18;practice;3;6;6;1000;1;1;1;right	Stim	18	practice	3	6	6	1000	1	1	1	right	3742584	0	1	10165	1	0	next	other	0
18	150	Picture	Feedback	Feedback											3797575	0	1	7166	1	0	next	other	0
