Scenario - Bisection Task
Logfile written - 10/04/2018 14:36:07

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

25	1	Picture	Instruction	Instruction											333	0	1	88153	1	0	next	other	0
25	1	Response	1												88309	87975	0
25	2	Picture	Stim;25;study;1;1;1;1050;1;-1;0;left	Stim	25	study	1	1	1	1050	1	-1	0	left	88486	0	1	11498	1	0	next	other	0
25	4	Picture	Stim;25;study;1;2;7;1051;7;-1;0;left	Stim	25	study	1	2	7	1051	7	-1	0	left	129146	0	1	10665	1	0	next	other	0
25	6	Picture	Stim;25;study;1;3;1;1434;1;-1;0;left	Stim	25	study	1	3	1	1434	1	-1	0	left	189804	0	1	14498	1	0	next	other	0
25	8	Picture	Stim;25;study;1;4;7;1291;7;-1;0;left	Stim	25	study	1	4	7	1291	7	-1	0	left	234297	0	1	12998	1	0	next	other	0
25	10	Picture	Stim;25;study;1;5;1;1319;1;-1;0;left	Stim	25	study	1	5	1	1319	1	-1	0	left	297287	0	1	13331	1	0	next	other	0
25	12	Picture	Stim;25;study;1;6;7;1780;7;-1;0;left	Stim	25	study	1	6	7	1780	7	-1	0	left	340614	0	1	17997	1	0	next	other	0
25	14	Picture	Stim;25;study;1;7;1;1787;1;-1;0;left	Stim	25	study	1	7	1	1787	1	-1	0	left	408436	0	1	17997	1	0	next	other	0
25	16	Picture	Stim;25;study;1;8;7;1644;7;-1;0;left	Stim	25	study	1	8	7	1644	7	-1	0	left	456429	0	1	16497	1	0	next	other	0
25	18	Picture	Stim;25;study;1;9;1;1542;1;-1;0;left	Stim	25	study	1	9	1	1542	1	-1	0	left	522919	0	1	15498	1	0	next	other	0
25	20	Picture	Stim;25;study;1;10;7;1256;7;-1;0;left	Stim	25	study	1	10	7	1256	7	-1	0	left	568411	0	1	12665	1	0	next	other	0
25	22	Picture	End_Block	End_Block											631068	0	1	120648	1	0	next	other	0
25	22	Response	1												751438	120369	1
25	23	Picture	Break	Break											751716	0	1	3833	1	0	next	other	0
25	23	Response	1												755357	3641	0
25	24	Picture	ITI	ITI											755549	0	1	10165	1	0	next	other	0
25	25	Picture	Instruction	Instruction											765714	0	1	262126	1	0	next	other	0
25	25	Response	1												1027648	261934	0
25	26	Picture	Instruction	Instruction											1027840	0	1	11165	1	0	next	other	0
25	26	Response	1												1038847	11007	1
