Subject Id	Block Type	Block Number	Trial Number	Probe Condition	Inter-Trial Interval	Answer	Response	Score	Short Dynomometer
36	test	1	21	7	1195	1	1	1	right
36	test	1	22	5	1770	1	1	1	right
36	test	1	23	7	1995	1	1	1	right
36	test	1	24	1	1651	2	2	1	right
36	test	1	25	1	1826	2	2	1	right
36	test	1	26	6	1419	1	1	1	right
36	test	1	27	4	1636	2	2	1	right
36	test	1	28	1	1388	2	2	1	right
36	test	1	29	3	1586	2	2	1	right
36	test	1	30	4	1431	2	1	0	right
36	test	1	31	7	1183	1	1	1	right
36	test	1	32	4	1805	2	2	1	right
36	test	1	33	4	1446	2	1	0	right
36	test	1	34	6	1490	1	1	1	right
36	test	1	35	3	1914	2	2	1	right
36	test	1	36	2	1329	2	2	1	right
36	test	1	37	4	1002	2	2	1	right
36	test	1	38	5	1627	1	1	1	right
36	test	1	39	4	1421	2	2	1	right
36	test	1	40	3	1512	2	2	1	right
36	test	1	41	7	1097	1	1	1	right
36	test	1	42	7	1619	1	1	1	right
36	test	1	43	6	1481	1	1	1	right
36	test	1	44	6	1926	1	1	1	right
36	test	1	45	5	1610	1	1	1	right
36	test	1	46	6	1286	1	1	1	right
36	test	1	47	2	1671	2	2	1	right
36	test	1	48	1	1800	2	2	1	right
36	test	1	49	7	1094	1	1	1	right
36	test	2	1	3	1922	2	2	1	right
36	test	2	2	4	1418	2	2	1	right
36	test	2	3	5	1417	1	1	1	right
36	test	2	4	5	1123	1	1	1	right
36	test	2	5	6	1232	1	1	1	right
36	test	2	6	5	1883	1	1	1	right
36	test	2	7	4	1444	2	2	1	right
36	test	2	8	7	1512	1	1	1	right
36	test	2	9	1	1586	2	2	1	right
36	test	2	10	7	1636	1	1	1	right
36	test	2	11	7	1817	1	1	1	right
36	test	2	12	5	1402	1	2	0	right
36	test	2	13	2	1798	2	2	1	right
36	test	2	14	1	1773	2	2	1	right
36	test	2	15	3	1604	2	2	1	right
36	test	2	16	1	1550	2	2	1	right
36	test	2	17	4	1302	2	1	0	right
36	test	2	18	1	1825	2	2	1	right
36	test	2	19	6	1326	1	1	1	right
36	test	2	20	4	1342	2	2	1	right
36	test	2	21	2	1395	2	2	1	right
36	test	2	22	3	1780	2	2	1	right
36	test	2	23	5	1997	1	1	1	right
36	test	2	24	1	1690	2	2	1	right
36	test	2	25	1	1526	2	2	1	right
36	test	2	26	2	1906	2	2	1	right
36	test	2	27	6	1731	1	1	1	right
36	test	2	28	1	1847	2	2	1	right
36	test	2	29	5	1369	1	1	1	right
36	test	2	30	7	1158	1	1	1	right
36	test	2	31	6	1066	1	1	1	right
36	test	2	32	7	1397	1	1	1	right
36	test	2	33	4	1015	2	2	1	right
36	test	2	34	4	1657	2	1	0	right
36	test	2	35	6	1329	1	1	1	right
36	test	2	36	2	1342	2	2	1	right
36	test	2	37	2	1038	2	2	1	right
36	test	2	38	4	1154	2	2	1	right
36	test	2	39	3	1791	2	2	1	right
36	test	2	40	3	1162	2	2	1	right
36	test	2	41	7	1235	1	1	1	right
36	test	2	42	3	1246	2	2	1	right
36	test	2	43	2	1263	2	2	1	right
36	test	2	44	7	1274	1	1	1	right
36	test	2	45	2	1053	2	2	1	right
36	test	2	46	5	1301	1	1	1	right
36	test	2	47	3	1594	2	2	1	right
36	test	2	48	6	1536	1	1	1	right
36	test	2	49	6	1488	1	1	1	right
36	test	3	1	7	1557	1	1	1	right
36	test	3	2	6	1309	1	1	1	right
36	test	3	3	5	1820	1	2	0	right
36	test	3	4	3	1755	2	2	1	right
36	test	3	5	5	1025	1	1	1	right
36	test	3	6	7	1429	1	1	1	right
36	test	3	7	7	1183	1	1	1	right
36	test	3	8	1	1188	2	2	1	right
36	test	3	9	2	1180	2	2	1	right
36	test	3	10	5	1354	1	2	0	right
36	test	3	11	2	1682	2	2	1	right
36	test	3	12	7	1914	1	1	1	right
36	test	3	13	4	1232	2	2	1	right
36	test	3	14	7	1281	1	1	1	right
36	test	3	15	5	1929	1	0	0	right
36	test	3	16	4	1297	2	1	0	right
36	test	3	17	3	1840	2	2	1	right
36	test	3	18	6	1555	1	1	1	right
36	test	3	19	1	1251	2	2	1	right
36	test	3	20	7	1913	1	1	1	right
36	test	3	21	2	1479	2	2	1	right
36	test	3	22	1	1512	2	2	1	right
36	test	3	23	4	1138	2	2	1	right
36	test	3	24	5	1749	1	1	1	right
36	test	3	25	1	1912	2	2	1	right
36	test	3	26	5	1051	1	1	1	right
36	test	3	27	5	1746	1	1	1	right
36	test	3	28	6	1901	1	1	1	right
36	test	3	29	7	1350	1	1	1	right
36	test	3	30	3	1422	2	2	1	right
36	test	3	31	1	1268	2	2	1	right
36	test	3	32	3	1961	2	2	1	right
36	test	3	33	3	1485	2	2	1	right
36	test	3	34	2	1557	2	2	1	right
36	test	3	35	2	1896	2	2	1	right
36	test	3	36	6	1229	1	1	1	right
36	test	3	37	2	1891	2	2	1	right
36	test	3	38	4	1386	2	1	0	right
36	test	3	39	4	1551	2	2	1	right
36	test	3	40	1	1068	2	2	1	right
36	test	3	41	1	1750	2	2	1	right
36	test	3	42	6	1599	1	1	1	right
36	test	3	43	4	1392	2	0	0	right
36	test	3	44	6	1099	1	1	1	right
36	test	3	45	6	1794	1	1	1	right
36	test	3	46	3	1260	2	2	1	right
36	test	3	47	4	1271	2	0	0	right
36	test	3	48	2	1636	2	2	1	right
36	test	3	49	3	1966	2	1	0	right
36	test	4	1	6	1082	1	1	1	right
36	test	4	2	2	1639	2	2	1	right
36	test	4	3	2	1108	2	2	1	right
36	test	4	4	7	1785	1	1	1	right
36	test	4	5	6	1638	1	1	1	right
36	test	4	6	1	1208	2	2	1	right
36	test	4	7	1	1522	2	2	1	right
36	test	4	8	5	1592	1	1	1	right
36	test	4	9	6	1680	1	1	1	right
36	test	4	10	4	1179	2	1	0	right
36	test	4	11	5	1942	1	1	1	right
36	test	4	12	1	1681	2	2	1	right
36	test	4	13	3	1160	2	2	1	right
36	test	4	14	4	1103	2	1	0	right
36	test	4	15	6	1123	1	1	1	right
36	test	4	16	7	1057	1	1	1	right
36	test	4	17	3	1250	2	2	1	right
36	test	4	18	5	1342	1	1	1	right
36	test	4	19	7	1076	1	1	1	right
36	test	4	20	7	1090	1	1	1	right
36	test	4	21	5	1226	1	1	1	right
36	test	4	22	5	1825	1	2	0	right
36	test	4	23	2	1870	2	2	1	right
36	test	4	24	5	1888	1	1	1	right
36	test	4	25	3	1976	2	2	1	right
36	test	4	26	6	1956	1	1	1	right
36	test	4	27	5	1496	1	1	1	right
36	test	4	28	4	1855	2	2	1	right
36	test	4	29	2	1465	2	2	1	right
36	test	4	30	1	1320	2	2	1	right
36	test	4	31	7	1193	1	1	1	right
36	test	4	32	2	1674	2	2	1	right
36	test	4	33	3	1136	2	2	1	right
36	test	4	34	3	1015	2	2	1	right
36	test	4	35	2	1536	2	0	0	right
36	test	4	36	4	1498	2	1	0	right
36	test	4	37	3	1265	2	2	1	right
36	test	4	38	7	1121	1	1	1	right
36	test	4	39	4	1474	2	2	1	right
36	test	4	40	1	1888	2	2	1	right
36	test	4	41	6	1134	1	1	1	right
36	test	4	42	3	1773	2	0	0	right
36	test	4	43	1	1146	2	2	1	right
36	test	4	44	4	1377	2	2	1	right
36	test	4	45	4	1832	2	2	1	right
36	test	4	46	7	1983	1	1	1	right
36	test	4	47	1	1291	2	2	1	right
36	test	4	48	2	1403	2	2	1	right
36	test	4	49	6	1370	1	1	1	right

