Scenario - Bisection Task
Logfile written - 09/21/2018 16:02:45

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
10	185	Picture	Stim;10;practice;2;4;1;1000;2;2;1;right	Stim	10	practice	2	4	1	1000	2	2	1	4197488	0	1	10165	1	0	next	other	0
10	187	Picture	Feedback	Feedback										4237650	0	1	7166	1	0	next	other	0
10	188	Picture	Stim;10;practice;2;5;4;1000;2;1;0;right	Stim	10	practice	2	5	4	1000	2	1	0	4244816	0	1	10166	1	0	next	other	0
10	190	Picture	Feedback	Feedback										4292310	0	1	7166	1	0	next	other	0
10	191	Picture	Stim;10;practice;2;6;7;1000;1;1;1;right	Stim	10	practice	2	6	7	1000	1	1	1	4299476	0	1	10165	1	0	next	other	0
10	193	Picture	Feedback	Feedback										4359468	0	1	7166	1	0	next	other	0
10	194	Picture	Stim;10;practice;2;7;6;1000;1;1;1;right	Stim	10	practice	2	7	6	1000	1	1	1	4366634	0	1	10165	1	0	next	other	0
10	196	Picture	Feedback	Feedback										4421628	0	1	7166	1	0	next	other	0
10	197	Picture	Stim;10;practice;3;1;4;1000;2;2;1;right	Stim	10	practice	3	1	4	1000	2	2	1	4428793	0	1	10165	1	0	next	other	0
10	199	Picture	Feedback	Feedback										4476288	0	1	7166	1	0	next	other	0
10	200	Picture	Stim;10;practice;3;2;3;1000;2;2;1;right	Stim	10	practice	3	2	3	1000	2	2	1	4483453	0	1	10166	1	0	next	other	0
10	202	Picture	Feedback	Feedback										4527948	0	1	7166	1	0	next	other	0
10	203	Picture	Stim;10;practice;3;3;1;1000;2;2;1;right	Stim	10	practice	3	3	1	1000	2	2	1	4535114	0	1	10165	1	0	next	other	0
10	205	Picture	Feedback	Feedback										4575275	0	1	7166	1	0	next	other	0
10	206	Picture	Stim;10;practice;3;4;7;1000;1;1;1;right	Stim	10	practice	3	4	7	1000	1	1	1	4582441	0	1	10165	1	0	next	other	0
10	208	Picture	Feedback	Feedback										4642434	0	1	7166	1	0	next	other	0
10	209	Picture	Stim;10;practice;3;5;5;1000;1;1;1;right	Stim	10	practice	3	5	5	1000	1	1	1	4649600	0	1	10165	1	0	next	other	0
10	211	Picture	Feedback	Feedback										4700427	0	1	7166	1	0	next	other	0
10	212	Picture	Stim;10;practice;3;6;6;1000;1;2;0;right	Stim	10	practice	3	6	6	1000	1	2	0	4707593	0	1	10165	1	0	next	other	0
10	214	Picture	Feedback	Feedback										4762586	0	1	7166	1	0	next	other	0
10	215	Picture	Stim;10;practice;3;7;2;1000;2;2;1;right	Stim	10	practice	3	7	2	1000	2	2	1	4769752	0	1	10165	1	0	next	other	0
10	217	Picture	Feedback	Feedback										4811913	0	1	7166	1	0	next	other	0
10	218	Picture	Break	Break										4819079	0	1	23497	1	0	next	other	0
10	218	Response	1											4842344	23265	0
10	219	Picture	Instruction	Instruction										4842576	0	1	146482	1	0	next	other	0
10	219	Response	1											4988972	146396	0
10	220	Picture	ITI	ITI										4989058	0	1	10165	1	0	next	other	0
10	221	Picture	Instruction	Instruction										4999224	0	1	37329	1	0	next	other	0
10	221	Response	1											5036409	37185	1
10	222	Picture	Stim;10;test;1;1;1;1304;2;2;1;right	Stim	10	test	1	1	1	1304	2	2	1	5036553	0	1	13165	1	0	next	other	0
10	224	Picture	Stim;10;test;1;2;2;1063;2;2;1;right	Stim	10	test	1	2	2	1063	2	2	1	5079714	0	1	10832	1	0	next	other	0
10	226	Picture	Stim;10;test;1;3;3;1393;2;2;1;right	Stim	10	test	1	3	3	1393	2	2	1	5122542	0	1	13998	1	0	next	other	0
10	228	Picture	Stim;10;test;1;4;7;1989;1;1;1;right	Stim	10	test	1	4	7	1989	1	1	1	5171036	0	1	19998	1	0	next	other	0
10	230	Picture	Stim;10;test;1;5;7;1977;1;1;1;right	Stim	10	test	1	5	7	1977	1	1	1	5241028	0	1	19831	1	0	next	other	0
10	232	Picture	Stim;10;test;1;6;2;1280;2;2;1;right	Stim	10	test	1	6	2	1280	2	2	1	5310852	0	1	12998	1	0	next	other	0
10	234	Picture	Stim;10;test;1;7;2;1468;2;2;1;right	Stim	10	test	1	7	2	1468	2	2	1	5355847	0	1	14832	1	0	next	other	0
10	236	Picture	Stim;10;test;1;8;5;1949;1;1;1;right	Stim	10	test	1	8	5	1949	1	1	1	5402675	0	1	19664	1	0	next	other	0
10	238	Picture	Stim;10;test;1;9;5;1953;1;1;1;right	Stim	10	test	1	9	5	1953	1	1	1	5463001	0	1	19664	1	0	next	other	0
10	240	Picture	Stim;10;test;1;10;1;1691;2;2;1;right	Stim	10	test	1	10	1	1691	2	2	1	5523493	0	1	16998	1	0	next	other	0
10	242	Picture	Stim;10;test;1;11;5;1194;1;1;1;right	Stim	10	test	1	11	5	1194	1	1	1	5570487	0	1	11999	1	0	next	other	0
10	244	Picture	Stim;10;test;1;12;6;1848;1;1;1;right	Stim	10	test	1	12	6	1848	1	1	1	5623314	0	1	18664	1	0	next	other	0
10	246	Picture	Stim;10;test;1;13;5;1330;1;2;0;right	Stim	10	test	1	13	5	1330	1	2	0	5686807	0	1	13498	1	0	next	other	0
10	248	Picture	Stim;10;test;1;14;2;1764;2;2;1;right	Stim	10	test	1	14	2	1764	2	2	1	5740967	0	1	17831	1	0	next	other	0
10	250	Picture	Stim;10;test;1;15;6;1888;1;1;1;right	Stim	10	test	1	15	6	1888	1	1	1	5790794	0	1	18998	1	0	next	other	0
10	252	Picture	Stim;10;test;1;16;2;1458;2;2;1;right	Stim	10	test	1	16	2	1458	2	2	1	5854786	0	1	14665	1	0	next	other	0
10	254	Picture	Stim;10;test;1;17;7;1497;1;1;1;right	Stim	10	test	1	17	7	1497	1	1	1	5901447	0	1	15165	1	0	next	other	0
10	256	Picture	Stim;10;test;1;18;3;1693;2;2;1;right	Stim	10	test	1	18	3	1693	2	2	1	5966439	0	1	16998	1	0	next	other	0
10	258	Picture	Stim;10;test;1;19;1;1185;2;2;1;right	Stim	10	test	1	19	1	1185	2	2	1	6017933	0	1	11998	1	0	next	other	0
10	260	Picture	Stim;10;test;1;20;3;1508;2;2;1;right	Stim	10	test	1	20	3	1508	2	2	1	6059928	0	1	15165	1	0	next	other	0
10	262	Picture	Stim;10;test;1;21;6;1504;1;1;1;right	Stim	10	test	1	21	6	1504	1	1	1	6109588	0	1	15165	1	0	next	other	0
10	264	Picture	Stim;10;test;1;22;3;1657;2;2;1;right	Stim	10	test	1	22	3	1657	2	2	1	6169748	0	1	16665	1	0	next	other	0
10	266	Picture	Stim;10;test;1;23;4;1277;2;2;1;right	Stim	10	test	1	23	4	1277	2	2	1	6220908	0	1	12832	1	0	next	other	0
10	268	Picture	Stim;10;test;1;24;6;1327;1;1;1;right	Stim	10	test	1	24	6	1327	1	1	1	6271069	0	1	13332	1	0	next	other	0
10	270	Picture	Stim;10;test;1;25;1;1867;2;2;1;right	Stim	10	test	1	25	1	1867	2	2	1	6329395	0	1	18831	1	0	next	other	0
10	272	Picture	Stim;10;test;1;26;1;1958;2;2;1;right	Stim	10	test	1	26	1	1958	2	2	1	6378222	0	1	19664	1	0	next	other	0
10	274	Picture	Stim;10;test;1;27;6;1664;1;1;1;right	Stim	10	test	1	27	6	1664	1	1	1	6427883	0	1	16831	1	0	next	other	0
10	276	Picture	Stim;10;test;1;28;7;1945;1;1;1;right	Stim	10	test	1	28	7	1945	1	1	1	6489542	0	1	19498	1	0	next	other	0
10	278	Picture	Stim;10;test;1;29;5;1747;1;1;1;right	Stim	10	test	1	29	5	1747	1	1	1	6559034	0	1	17664	1	0	next	other	0
10	280	Picture	Stim;10;test;1;30;4;1037;2;2;1;right	Stim	10	test	1	30	4	1037	2	2	1	6617360	0	1	10499	1	0	next	other	0
10	282	Picture	Stim;10;test;1;31;2;1944;2;2;1;right	Stim	10	test	1	31	2	1944	2	2	1	6665187	0	1	19498	1	0	next	other	0
10	284	Picture	Stim;10;test;1;32;1;1497;2;2;1;right	Stim	10	test	1	32	1	1497	2	2	1	6716681	0	1	15165	1	0	next	other	0
10	286	Picture	Stim;10;test;1;33;4;1957;2;2;1;right	Stim	10	test	1	33	4	1957	2	2	1	6761842	0	1	19664	1	0	next	other	0
10	288	Picture	Stim;10;test;1;34;1;1554;2;2;1;right	Stim	10	test	1	34	1	1554	2	2	1	6818835	0	1	15665	1	0	next	other	0
10	290	Picture	Stim;10;test;1;35;7;1197;1;1;1;right	Stim	10	test	1	35	7	1197	1	1	1	6864496	0	1	12165	1	0	next	other	0
10	292	Picture	Stim;10;test;1;36;4;1635;2;2;1;right	Stim	10	test	1	36	4	1635	2	2	1	6926489	0	1	16498	1	0	next	other	0
10	294	Picture	Stim;10;test;1;37;7;1592;1;1;1;right	Stim	10	test	1	37	7	1592	1	1	1	6980316	0	1	15998	1	0	next	other	0
10	296	Picture	Stim;10;test;1;38;6;1175;1;1;1;right	Stim	10	test	1	38	6	1175	1	1	1	7046307	0	1	11832	1	0	next	other	0
10	298	Picture	Stim;10;test;1;39;6;1029;1;1;1;right	Stim	10	test	1	39	6	1029	1	1	1	7103134	0	1	10499	1	0	next	other	0
10	300	Picture	Stim;10;test;1;40;4;1949;2;2;1;right	Stim	10	test	1	40	4	1949	2	2	1	7158460	0	1	19664	1	0	next	other	0
10	302	Picture	Stim;10;test;1;41;3;1455;2;2;1;right	Stim	10	test	1	41	3	1455	2	2	1	7215453	0	1	14665	1	0	next	other	0
10	304	Picture	Stim;10;test;1;42;3;1801;2;2;1;right	Stim	10	test	1	42	3	1801	2	2	1	7264614	0	1	18164	1	0	next	other	0
10	306	Picture	Stim;10;test;1;43;5;1156;1;1;1;right	Stim	10	test	1	43	5	1156	1	1	1	7317108	0	1	11665	1	0	next	other	0
10	308	Picture	Stim;10;test;1;44;3;1342;2;2;1;right	Stim	10	test	1	44	3	1342	2	2	1	7369601	0	1	13498	1	0	next	other	0
10	310	Picture	Stim;10;test;1;45;2;1723;2;2;1;right	Stim	10	test	1	45	2	1723	2	2	1	7417595	0	1	17331	1	0	next	other	0
10	312	Picture	Stim;10;test;1;46;4;1723;2;2;1;right	Stim	10	test	1	46	4	1723	2	2	1	7466923	0	1	17331	1	0	next	other	0
10	314	Picture	Stim;10;test;1;47;4;1413;2;2;1;right	Stim	10	test	1	47	4	1413	2	2	1	7521583	0	1	14332	1	0	next	other	0
10	316	Picture	Stim;10;test;1;48;5;1286;1;1;1;right	Stim	10	test	1	48	5	1286	1	1	1	7573076	0	1	12999	1	0	next	other	0
10	318	Picture	Stim;10;test;1;49;7;1252;1;1;1;right	Stim	10	test	1	49	7	1252	1	1	1	7626903	0	1	12665	1	0	next	other	0
10	320	Picture	Instruction	Instruction										7689562	0	1	54660	1	0	next	other	0
10	320	Response	1											7743971	54408	1
10	321	Picture	Break	Break										7744222	0	1	72825	1	0	next	other	0
10	321	Response	1											7817005	72782	1
10	322	Picture	ITI	ITI										7817047	0	1	20164	1	0	next	other	0
10	323	Picture	Stim;10;test;2;1;1;1764;2;2;1;right	Stim	10	test	2	1	1	1764	2	2	1	7837211	0	1	17831	1	0	next	other	0
10	325	Picture	Stim;10;test;2;2;6;1952;1;1;1;right	Stim	10	test	2	2	6	1952	1	1	1	7885039	0	1	19664	1	0	next	other	0
10	327	Picture	Stim;10;test;2;3;4;1618;2;1;0;right	Stim	10	test	2	3	4	1618	2	1	0	7949531	0	1	16331	1	0	next	other	0
10	329	Picture	Stim;10;test;2;4;7;1776;1;1;1;right	Stim	10	test	2	4	7	1776	1	1	1	8003191	0	1	17831	1	0	next	other	0
10	331	Picture	Stim;10;test;2;5;7;1174;1;1;1;right	Stim	10	test	2	5	7	1174	1	1	1	8071016	0	1	11832	1	0	next	other	0
10	333	Picture	Stim;10;test;2;6;3;1182;2;2;1;right	Stim	10	test	2	6	3	1182	2	2	1	8132842	0	1	11999	1	0	next	other	0
10	335	Picture	Stim;10;test;2;7;2;1714;2;2;1;right	Stim	10	test	2	7	2	1714	2	2	1	8179169	0	1	17331	1	0	next	other	0
10	337	Picture	Stim;10;test;2;8;4;1422;2;2;1;right	Stim	10	test	2	8	4	1422	2	2	1	8228497	0	1	14332	1	0	next	other	0
10	339	Picture	Stim;10;test;2;9;2;1233;2;2;1;right	Stim	10	test	2	9	2	1233	2	2	1	8280157	0	1	12499	1	0	next	other	0
10	341	Picture	Stim;10;test;2;10;2;1140;2;2;1;right	Stim	10	test	2	10	2	1140	2	2	1	8324651	0	1	11499	1	0	next	other	0
10	343	Picture	Stim;10;test;2;11;6;1480;1;1;1;right	Stim	10	test	2	11	6	1480	1	1	1	8368146	0	1	14998	1	0	next	other	0
