Scenario - Bisection Task
Logfile written - 10/05/2018 17:25:49

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

31	1	Picture	Instruction	Instruction											167	0	1	95985	1	0	next	other	0
31	1	Response	1												96024	95857	0
31	2	Picture	Stim;31;study;1;1;1;1128;1;-1;0;left	Stim	31	study	1	1	1	1128	1	-1	0	left	96151	0	1	12165	1	0	next	other	0
31	4	Picture	Stim;31;study;1;2;7;1224;7;-1;0;left	Stim	31	study	1	2	7	1224	7	-1	0	left	137645	0	1	12331	1	0	next	other	0
31	6	Picture	Stim;31;study;1;3;1;1180;1;-1;0;left	Stim	31	study	1	3	1	1180	1	-1	0	left	199969	0	1	11998	1	0	next	other	0
31	8	Picture	Stim;31;study;1;4;7;1872;7;-1;0;left	Stim	31	study	1	4	7	1872	7	-1	0	left	241962	0	1	18830	1	0	next	other	0
31	10	Picture	Stim;31;study;1;5;1;1658;1;-1;0;left	Stim	31	study	1	5	1	1658	1	-1	0	left	310785	0	1	16664	1	0	next	other	0
31	12	Picture	Stim;31;study;1;6;7;1812;7;-1;0;left	Stim	31	study	1	6	7	1812	7	-1	0	left	357444	0	1	18330	1	0	next	other	0
31	14	Picture	Stim;31;study;1;7;1;1286;1;-1;0;left	Stim	31	study	1	7	1	1286	1	-1	0	left	425600	0	1	12998	1	0	next	other	0
31	16	Picture	Stim;31;study;1;8;7;1175;7;-1;0;left	Stim	31	study	1	8	7	1175	7	-1	0	left	468594	0	1	11831	1	0	next	other	0
31	18	Picture	Stim;31;study;1;9;1;1078;1;-1;0;left	Stim	31	study	1	9	1	1078	1	-1	0	left	530417	0	1	10832	1	0	next	other	0
31	20	Picture	Stim;31;study;1;10;7;1910;7;-1;0;left	Stim	31	study	1	10	7	1910	7	-1	0	left	571411	0	1	19164	1	0	next	other	0
31	22	Picture	End_Block	End_Block											640567	0	1	121814	1	0	next	other	0
31	22	Response	1												762113	121546	0
31	23	Picture	Break	Break											762381	0	1	1500	1	0	next	other	0
31	23	Response	1												763713	1332	0
31	24	Picture	ITI	ITI											763881	0	1	10165	1	0	next	other	0
31	25	Picture	Instruction	Instruction											774046	0	1	326616	1	0	next	other	0
31	25	Response	1												1100477	326431	1
31	26	Picture	Instruction	Instruction											1100662	0	1	32162	1	0	next	other	0
31	26	Response	1												1132713	32052	0
31	27	Picture	Stim;31;practice;1;1;2;1000;1;1;1;left	Stim	31	practice	1	1	2	1000	1	1	1	left	1132823	0	1	10165	1	0	next	other	0
31	29	Picture	Feedback	Feedback											1174983	0	1	7166	1	0	next	other	0
31	30	Picture	Stim;31;practice;1;2;1;1000;1;2;0;left	Stim	31	practice	1	2	1	1000	1	2	0	left	1182149	0	1	10165	1	0	next	other	0
31	32	Picture	Feedback	Feedback											1222309	0	1	7166	1	0	next	other	0
