Subject Id	Block Type	Block Number	Trial Number	Probe Condition	Inter-Trial Interval	Answer	Response	Score	Short Dynomometer
39	test	3	45	6	1831	2	1	0	left
39	test	3	46	6	1513	2	2	1	left
39	test	3	47	4	1796	1	2	0	left
39	test	3	48	7	1652	2	2	1	left
39	test	3	49	4	1486	1	2	0	left
39	test	4	1	4	1685	1	2	0	left
39	test	4	2	7	1609	2	2	1	left
39	test	4	3	6	1253	2	2	1	left
39	test	4	4	7	1975	2	2	1	left
39	test	4	5	4	1288	1	1	1	left
39	test	4	6	5	1647	2	2	1	left
39	test	4	7	3	1962	1	1	1	left
39	test	4	8	7	1161	2	2	1	left
39	test	4	9	5	1926	2	1	0	left
39	test	4	10	6	1827	2	2	1	left
39	test	4	11	6	1645	2	2	1	left
39	test	4	12	1	1869	1	1	1	left
39	test	4	13	6	1710	2	2	1	left
39	test	4	14	3	1637	1	1	1	left
39	test	4	15	1	1886	1	1	1	left
39	test	4	16	7	1353	2	2	1	left
39	test	4	17	3	1308	1	1	1	left
39	test	4	18	5	1727	2	2	1	left
39	test	4	19	7	1852	2	2	1	left
39	test	4	20	2	1220	1	1	1	left
39	test	4	21	7	1785	2	2	1	left
39	test	4	22	7	1525	2	2	1	left
39	test	4	23	1	1369	1	1	1	left
39	test	4	24	2	1510	1	1	1	left
39	test	4	25	3	1819	1	1	1	left
39	test	4	26	4	1298	1	2	0	left
39	test	4	27	6	1846	2	2	1	left
39	test	4	28	2	1618	1	1	1	left
39	test	4	29	2	1327	1	1	1	left
39	test	4	30	5	1542	2	2	1	left
39	test	4	31	5	1230	2	2	1	left
39	test	4	32	2	1276	1	1	1	left
39	test	4	33	4	1086	1	2	0	left
39	test	4	34	1	1353	1	1	1	left
39	test	4	35	4	1303	1	1	1	left
39	test	4	36	3	1073	1	2	0	left
39	test	4	37	2	1588	1	1	1	left
39	test	4	38	1	1525	1	1	1	left
39	test	4	39	1	1381	1	1	1	left
39	test	4	40	3	1104	1	2	0	left
39	test	4	41	3	1522	1	2	0	left
39	test	4	42	6	1374	2	2	1	left
39	test	4	43	4	1525	1	2	0	left
39	test	4	44	2	1763	1	1	1	left
39	test	4	45	6	1385	2	2	1	left
39	test	4	46	5	1903	2	2	1	left
39	test	4	47	1	1250	1	1	1	left
39	test	4	48	5	1855	2	2	1	left
39	test	4	49	4	1202	1	2	0	left

