Subject Id	Block Type	Block Number	Trial Number	Probe Condition	Inter-Trial Interval	Answer	Response	Score	Short Dynomometer
16	study	1	1	1	1716	1	-1	0	right
16	study	1	2	7	1523	7	-1	0	right
16	study	1	3	1	1443	1	-1	0	right
16	study	1	4	7	1048	7	-1	0	right
16	study	1	5	1	1996	1	-1	0	right
16	study	1	6	7	1798	7	-1	0	right
16	study	1	7	1	1398	1	-1	0	right
16	study	1	8	7	1355	7	-1	0	right
16	study	1	9	1	1688	1	-1	0	right
16	study	1	10	7	1020	7	-1	0	right
16	practice	1	1	5	1000	1	1	1	right
16	practice	1	2	4	1000	2	1	0	right
16	practice	1	3	6	1000	1	1	1	right
16	practice	1	4	7	1000	1	1	1	right
16	practice	1	5	3	1000	2	1	0	right
16	practice	1	6	1	1000	2	2	1	right
16	practice	1	7	2	1000	2	2	1	right
16	practice	2	1	3	1000	2	2	1	right
16	practice	2	2	1	1000	2	2	1	right
16	practice	2	3	5	1000	1	1	1	right
16	practice	2	4	2	1000	2	1	0	right
16	practice	2	5	7	1000	1	1	1	right
16	practice	2	6	4	1000	2	1	0	right
16	practice	2	7	6	1000	1	1	1	right
16	practice	3	1	4	1000	2	2	1	right
16	practice	3	2	7	1000	1	1	1	right
16	practice	3	3	5	1000	1	1	1	right
16	practice	3	4	3	1000	2	2	1	right
16	practice	3	5	6	1000	1	1	1	right
16	practice	3	6	2	1000	2	2	1	right
16	practice	3	7	1	1000	2	2	1	right
16	test	1	1	7	1305	1	1	1	right
16	test	1	2	3	1991	2	1	0	right
16	test	1	3	2	1321	2	2	1	right
16	test	1	4	7	1046	1	1	1	right
16	test	1	5	1	1140	2	2	1	right
16	test	1	6	1	1287	2	2	1	right
16	test	1	7	3	1084	2	2	1	right
16	test	1	8	7	1489	1	1	1	right
16	test	1	9	6	1333	1	1	1	right
16	test	1	10	3	1327	2	2	1	right
16	test	1	11	6	1812	1	1	1	right
16	test	1	12	1	1596	2	2	1	right
16	test	1	13	4	1143	2	1	0	right
16	test	1	14	6	1558	1	1	1	right
16	test	1	15	4	1188	2	2	1	right
16	test	1	16	7	1074	1	1	1	right
16	test	1	17	2	1166	2	2	1	right
