Subject Id	Block Type	Block Number	Trial Number	Probe Condition	Inter-Trial Interval	Answer	Response	Score	Short Dynomometer
33	study	1	1	1	1435	1	-1	0	left
33	study	1	2	7	1849	7	-1	0	left
33	study	1	3	1	1079	1	-1	0	left
33	study	1	4	7	1503	7	-1	0	left
33	study	1	5	1	1701	1	-1	0	left
33	study	1	6	7	1094	7	-1	0	left
33	study	1	7	1	1438	1	-1	0	left
33	study	1	8	7	1459	7	-1	0	left
33	study	1	9	1	1032	1	-1	0	left
33	study	1	10	7	1642	7	-1	0	left
33	practice	1	1	7	1000	2	2	1	left
33	practice	1	2	4	1000	1	2	0	left
33	practice	1	3	6	1000	2	2	1	left
33	practice	1	4	3	1000	1	1	1	left
33	practice	1	5	1	1000	1	1	1	left
33	practice	1	6	5	1000	2	2	1	left
33	practice	1	7	2	1000	1	1	1	left
33	practice	2	1	2	1000	1	1	1	left
33	practice	2	2	4	1000	1	2	0	left
33	practice	2	3	1	1000	1	1	1	left
33	practice	2	4	7	1000	2	2	1	left
33	practice	2	5	6	1000	2	2	1	left
33	practice	2	6	5	1000	2	2	1	left
33	practice	2	7	3	1000	1	1	1	left
33	practice	3	1	6	1000	2	2	1	left
33	practice	3	2	1	1000	1	1	1	left
33	practice	3	3	4	1000	1	2	0	left
33	practice	3	4	5	1000	2	1	0	left
33	practice	3	5	2	1000	1	1	1	left
33	practice	3	6	3	1000	1	1	1	left
33	practice	3	7	7	1000	2	2	1	left
33	test	1	1	2	1464	1	2	0	left
33	test	1	2	3	1945	1	2	0	left
33	test	1	3	1	1093	1	1	1	left
33	test	1	4	4	1925	1	2	0	left
33	test	1	5	7	1363	2	2	1	left
33	test	1	6	4	1609	1	2	0	left
33	test	1	7	3	1720	1	1	1	left
33	test	1	8	3	1976	1	0	0	left
33	test	1	9	4	1303	1	1	1	left
33	test	1	10	4	1494	1	2	0	left
33	test	1	11	1	1394	1	1	1	left
33	test	1	12	2	1022	1	0	0	left
33	test	1	13	7	1167	2	2	1	left
33	test	1	14	2	1068	1	0	0	left
33	test	1	15	4	1569	1	1	1	left
33	test	1	16	6	1405	2	2	1	left
33	test	1	17	1	1351	1	1	1	left
33	test	1	18	3	1030	1	2	0	left
33	test	1	19	6	1369	2	2	1	left
33	test	1	20	5	1684	2	2	1	left
33	test	1	21	2	1032	1	1	1	left
33	test	1	22	2	1716	1	1	1	left
33	test	1	23	5	1655	2	2	1	left
33	test	1	24	4	1411	1	2	0	left
33	test	1	25	2	1806	1	1	1	left
33	test	1	26	1	1032	1	1	1	left
33	test	1	27	7	1879	2	2	1	left
33	test	1	28	6	1049	2	2	1	left
33	test	1	29	3	1750	1	2	0	left
33	test	1	30	5	1761	2	2	1	left
33	test	1	31	6	1340	2	2	1	left
33	test	1	32	2	1246	1	1	1	left
33	test	1	33	6	1575	2	1	0	left
33	test	1	34	7	1961	2	2	1	left
33	test	1	35	7	1244	2	2	1	left
33	test	1	36	1	1379	1	1	1	left
33	test	1	37	6	1622	2	2	1	left
33	test	1	38	6	1216	2	2	1	left
33	test	1	39	4	1702	1	1	1	left
33	test	1	40	5	1990	2	2	1	left
33	test	1	41	7	1281	2	2	1	left
33	test	1	42	5	1720	2	2	1	left
33	test	1	43	1	1371	1	1	1	left
33	test	1	44	1	1396	1	1	1	left
33	test	1	45	5	1975	2	2	1	left
33	test	1	46	5	1993	2	2	1	left
33	test	1	47	3	1127	1	1	1	left
33	test	1	48	7	1076	2	2	1	left
33	test	1	49	3	1866	1	1	1	left
33	test	2	1	1	1007	1	0	0	left
33	test	2	2	1	1613	1	2	0	left
33	test	2	3	6	1769	2	2	1	left
33	test	2	4	7	1430	2	2	1	left
33	test	2	5	6	1130	2	2	1	left
33	test	2	6	1	1803	1	1	1	left
33	test	2	7	2	1840	1	1	1	left
33	test	2	8	4	1257	1	2	0	left
33	test	2	9	6	1964	2	2	1	left
33	test	2	10	2	1707	1	2	0	left
33	test	2	11	2	1368	1	2	0	left
33	test	2	12	3	1098	1	2	0	left
33	test	2	13	5	1484	2	2	1	left
33	test	2	14	5	1462	2	2	1	left
33	test	2	15	7	1339	2	2	1	left
33	test	2	16	1	1980	1	1	1	left
33	test	2	17	7	1812	2	2	1	left
33	test	2	18	3	1839	1	2	0	left
33	test	2	19	4	1312	1	2	0	left
33	test	2	20	5	1926	2	2	1	left
33	test	2	21	2	1444	1	1	1	left
33	test	2	22	5	1182	2	2	1	left
33	test	2	23	3	1071	1	1	1	left
33	test	2	24	2	1426	1	1	1	left
33	test	2	25	1	1960	1	1	1	left
33	test	2	26	3	1094	1	2	0	left
33	test	2	27	1	1208	1	1	1	left
33	test	2	28	5	1645	2	2	1	left
33	test	2	29	6	1201	2	2	1	left
33	test	2	30	3	1960	1	2	0	left
33	test	2	31	7	1588	2	2	1	left
33	test	2	32	2	1141	1	1	1	left
33	test	2	33	6	1255	2	2	1	left
33	test	2	34	6	1402	2	2	1	left
33	test	2	35	4	1510	1	2	0	left
33	test	2	36	4	1204	1	2	0	left
33	test	2	37	7	1552	2	2	1	left
33	test	2	38	4	1121	1	2	0	left
33	test	2	39	1	1409	1	1	1	left
33	test	2	40	4	1369	1	2	0	left
33	test	2	41	3	1552	1	1	1	left
33	test	2	42	3	1691	1	1	1	left
33	test	2	43	6	1804	2	2	1	left
33	test	2	44	5	1613	2	2	1	left
33	test	2	45	4	1833	1	2	0	left
33	test	2	46	2	1082	1	1	1	left
33	test	2	47	7	1173	2	2	1	left
33	test	2	48	7	1489	2	2	1	left
33	test	2	49	5	1877	2	2	1	left
33	test	3	1	2	1965	1	2	0	left
33	test	3	2	7	1394	2	2	1	left
33	test	3	3	1	1720	1	1	1	left
33	test	3	4	6	1130	2	2	1	left
33	test	3	5	4	1830	1	2	0	left
33	test	3	6	6	1920	2	2	1	left
33	test	3	7	1	1147	1	1	1	left
33	test	3	8	4	1633	1	2	0	left
33	test	3	9	1	1654	1	1	1	left
33	test	3	10	7	1854	2	2	1	left
33	test	3	11	6	1832	2	2	1	left
33	test	3	12	5	1062	2	2	1	left
33	test	3	13	7	1258	2	2	1	left
33	test	3	14	5	1782	2	2	1	left
33	test	3	15	5	1105	2	2	1	left
33	test	3	16	2	1208	1	1	1	left
33	test	3	17	3	1772	1	2	0	left
33	test	3	18	3	1061	1	2	0	left
33	test	3	19	2	1873	1	1	1	left
33	test	3	20	2	1445	1	1	1	left
33	test	3	21	4	1934	1	2	0	left
33	test	3	22	4	1210	1	2	0	left
33	test	3	23	7	1187	2	2	1	left
33	test	3	24	2	1516	1	2	0	left
33	test	3	25	1	1746	1	1	1	left
33	test	3	26	5	1069	2	2	1	left
33	test	3	27	4	1856	1	2	0	left
33	test	3	28	3	1923	1	1	1	left
33	test	3	29	1	1980	1	1	1	left
33	test	3	30	2	1129	1	1	1	left
33	test	3	31	6	1906	2	2	1	left
33	test	3	32	3	1950	1	1	1	left
33	test	3	33	4	1580	1	2	0	left
33	test	3	34	5	1625	2	2	1	left
33	test	3	35	3	1582	1	1	1	left
33	test	3	36	6	1801	2	2	1	left
33	test	3	37	7	1126	2	2	1	left
33	test	3	38	3	1172	1	2	0	left
33	test	3	39	7	1939	2	2	1	left
33	test	3	40	7	1316	2	2	1	left
33	test	3	41	4	1710	1	2	0	left
33	test	3	42	2	1048	1	2	0	left
33	test	3	43	5	1158	2	2	1	left
33	test	3	44	1	1009	1	1	1	left
33	test	3	45	1	1833	1	1	1	left
33	test	3	46	3	1598	1	1	1	left
33	test	3	47	5	1081	2	2	1	left
33	test	3	48	6	1967	2	2	1	left
33	test	3	49	6	1764	2	2	1	left
33	test	4	1	3	1870	1	2	0	left
33	test	4	2	4	1588	1	2	0	left
33	test	4	3	5	1426	2	2	1	left
33	test	4	4	7	1110	2	2	1	left
33	test	4	5	6	1551	2	2	1	left
33	test	4	6	2	1267	1	1	1	left
33	test	4	7	2	1048	1	1	1	left
33	test	4	8	1	1067	1	1	1	left
33	test	4	9	6	1436	2	2	1	left
33	test	4	10	7	1455	2	2	1	left
33	test	4	11	5	1874	2	2	1	left
33	test	4	12	4	1788	1	2	0	left
33	test	4	13	4	1946	1	2	0	left
33	test	4	14	1	1215	1	1	1	left
33	test	4	15	5	1661	2	2	1	left
33	test	4	16	1	1080	1	1	1	left
33	test	4	17	3	1747	1	1	1	left
33	test	4	18	3	1244	1	1	1	left
33	test	4	19	6	1361	2	2	1	left
33	test	4	20	4	1005	1	1	1	left
33	test	4	21	6	1074	2	2	1	left
33	test	4	22	1	1746	1	1	1	left
33	test	4	23	2	1584	1	1	1	left
33	test	4	24	7	1255	2	2	1	left
33	test	4	25	3	1206	1	1	1	left
33	test	4	26	2	1861	1	1	1	left
33	test	4	27	5	1417	2	2	1	left
33	test	4	28	2	1508	1	0	0	left
33	test	4	29	4	1750	1	2	0	left
33	test	4	30	7	1720	2	2	1	left
33	test	4	31	2	1226	1	1	1	left
33	test	4	32	3	1086	1	2	0	left
33	test	4	33	5	1419	2	2	1	left
33	test	4	34	3	1916	1	1	1	left
33	test	4	35	1	1851	1	1	1	left
33	test	4	36	7	1665	2	2	1	left
33	test	4	37	4	1193	1	1	1	left
33	test	4	38	2	1777	1	1	1	left
33	test	4	39	6	1648	2	2	1	left
33	test	4	40	6	1223	2	2	1	left
33	test	4	41	5	1896	2	2	1	left
33	test	4	42	5	1693	2	2	1	left
33	test	4	43	6	1874	2	2	1	left
33	test	4	44	3	1968	1	2	0	left
33	test	4	45	7	1163	2	2	1	left
33	test	4	46	7	1664	2	2	1	left
33	test	4	47	1	1794	1	1	1	left
33	test	4	48	1	1101	1	1	1	left
33	test	4	49	4	1086	1	1	1	left

