Scenario - Bisection Task
Logfile written - 10/08/2018 14:24:00

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

35	1	Picture	Instruction	Instruction											166	0	1	95152	1	0	next	other	0
35	1	Response	1												95279	95113	1
35	2	Picture	Stim;35;study;1;1;1;1277;1;-1;0;left	Stim	35	study	1	1	1	1277	1	-1	0	left	95318	0	1	13998	1	0	next	other	0
35	4	Picture	Stim;35;study;1;2;7;1588;7;-1;0;left	Stim	35	study	1	2	7	1588	7	-1	0	left	138312	0	1	15998	1	0	next	other	0
35	6	Picture	Stim;35;study;1;3;1;1358;1;-1;0;left	Stim	35	study	1	3	1	1358	1	-1	0	left	204301	0	1	13664	1	0	next	other	0
35	8	Picture	Stim;35;study;1;4;7;1285;7;-1;0;left	Stim	35	study	1	4	7	1285	7	-1	0	left	247961	0	1	12998	1	0	next	other	0
35	10	Picture	Stim;35;study;1;5;1;1313;1;-1;0;left	Stim	35	study	1	5	1	1313	1	-1	0	left	310951	0	1	13331	1	0	next	other	0
35	12	Picture	Stim;35;study;1;6;7;1729;7;-1;0;left	Stim	35	study	1	6	7	1729	7	-1	0	left	354278	0	1	17497	1	0	next	other	0
35	14	Picture	Stim;35;study;1;7;1;1855;1;-1;0;left	Stim	35	study	1	7	1	1855	1	-1	0	left	421601	0	1	18664	1	0	next	other	0
35	16	Picture	Stim;35;study;1;8;7;1041;7;-1;0;left	Stim	35	study	1	8	7	1041	7	-1	0	left	470260	0	1	10498	1	0	next	other	0
35	18	Picture	Stim;35;study;1;9;1;1759;1;-1;0;left	Stim	35	study	1	9	1	1759	1	-1	0	left	530751	0	1	17664	1	0	next	other	0
35	20	Picture	Stim;35;study;1;10;7;1281;7;-1;0;left	Stim	35	study	1	10	7	1281	7	-1	0	left	578410	0	1	12998	1	0	next	other	0
35	22	Picture	End_Block	End_Block											641400	0	1	197303	1	0	next	other	0
35	22	Response	1												838480	197081	0
35	23	Picture	Break	Break											838702	0	1	3166	1	0	next	other	0
35	23	Response	1												841760	3057	0
35	24	Picture	ITI	ITI											841869	0	1	10165	1	0	next	other	0
35	25	Picture	Instruction	Instruction											852034	0	1	224298	1	0	next	other	0
35	25	Response	1												1076135	224101	0
35	26	Picture	Instruction	Instruction											1076332	0	1	52325	1	0	next	other	0
35	26	Response	1												1128529	52197	1
35	27	Picture	Stim;35;practice;1;1;2;1000;1;1;1;left	Stim	35	practice	1	1	2	1000	1	1	1	left	1128657	0	1	10165	1	0	next	other	0
35	29	Picture	Feedback	Feedback											1170817	0	1	7166	1	0	next	other	0
35	30	Picture	Stim;35;practice;1;2;5;1000;2;2;1;left	Stim	35	practice	1	2	5	1000	2	2	1	left	1177983	0	1	10165	1	0	next	other	0
35	32	Picture	Feedback	Feedback											1228975	0	1	7166	1	0	next	other	0
35	33	Picture	Stim;35;practice;1;3;3;1000;1;1;1;left	Stim	35	practice	1	3	3	1000	1	1	1	left	1236141	0	1	10165	1	0	next	other	0
35	35	Picture	Feedback	Feedback											1280634	0	1	7166	1	0	next	other	0
35	36	Picture	Stim;35;practice;1;4;7;1000;2;2;1;left	Stim	35	practice	1	4	7	1000	2	2	1	left	1287799	0	1	10165	1	0	next	other	0
35	38	Picture	Feedback	Feedback											1347956	0	1	7166	1	0	next	other	0
35	39	Picture	Stim;35;practice;1;5;1;1000;1;1;1;left	Stim	35	practice	1	5	1	1000	1	1	1	left	1355122	0	1	10165	1	0	next	other	0
35	41	Picture	Feedback	Feedback											1395282	0	1	7166	1	0	next	other	0
35	42	Picture	Stim;35;practice;1;6;6;1000;2;2;1;left	Stim	35	practice	1	6	6	1000	2	2	1	left	1402448	0	1	10165	1	0	next	other	0
35	44	Picture	Feedback	Feedback											1457439	0	1	7166	1	0	next	other	0
35	45	Picture	Stim;35;practice;1;7;4;1000;1;1;1;left	Stim	35	practice	1	7	4	1000	1	1	1	left	1464605	0	1	10165	1	0	next	other	0
35	47	Picture	Feedback	Feedback											1512097	0	1	7166	1	0	next	other	0
35	48	Picture	Stim;35;practice;2;1;7;1000;2;2;1;left	Stim	35	practice	2	1	7	1000	2	2	1	left	1519263	0	1	10165	1	0	next	other	0
35	50	Picture	Feedback	Feedback											1579254	0	1	7166	1	0	next	other	0
35	51	Picture	Stim;35;practice;2;2;5;1000;2;2;1;left	Stim	35	practice	2	2	5	1000	2	2	1	left	1586419	0	1	10165	1	0	next	other	0
35	53	Picture	Feedback	Feedback											1637245	0	1	7165	1	0	next	other	0
35	54	Picture	Stim;35;practice;2;3;4;1000;1;1;1;left	Stim	35	practice	2	3	4	1000	1	1	1	left	1644410	0	1	10165	1	0	next	other	0
35	56	Picture	Feedback	Feedback											1691903	0	1	7166	1	0	next	other	0
35	57	Picture	Stim;35;practice;2;4;6;1000;2;2;1;left	Stim	35	practice	2	4	6	1000	2	2	1	left	1699068	0	1	10165	1	0	next	other	0
35	59	Picture	Feedback	Feedback											1754060	0	1	7166	1	0	next	other	0
35	60	Picture	Stim;35;practice;2;5;3;1000;1;1;1;left	Stim	35	practice	2	5	3	1000	1	1	1	left	1761225	0	1	10165	1	0	next	other	0
35	62	Picture	Feedback	Feedback											1805718	0	1	7166	1	0	next	other	0
35	63	Picture	Stim;35;practice;2;6;1;1000;1;1;1;left	Stim	35	practice	2	6	1	1000	1	1	1	left	1812884	0	1	10165	1	0	next	other	0
35	65	Picture	Feedback	Feedback											1853044	0	1	7166	1	0	next	other	0
35	66	Picture	Stim;35;practice;2;7;2;1000;1;1;1;left	Stim	35	practice	2	7	2	1000	1	1	1	left	1860210	0	1	10165	1	0	next	other	0
35	68	Picture	Feedback	Feedback											1902370	0	1	7166	1	0	next	other	0
35	69	Picture	Stim;35;practice;3;1;3;1000;1;1;1;left	Stim	35	practice	3	1	3	1000	1	1	1	left	1909535	0	1	10165	1	0	next	other	0
35	71	Picture	Feedback	Feedback											1954029	0	1	7166	1	0	next	other	0
35	72	Picture	Stim;35;practice;3;2;5;1000;2;2;1;left	Stim	35	practice	3	2	5	1000	2	2	1	left	1961194	0	1	10165	1	0	next	other	0
35	74	Picture	Feedback	Feedback											2012020	0	1	7166	1	0	next	other	0
35	75	Picture	Stim;35;practice;3;3;7;1000;2;2;1;left	Stim	35	practice	3	3	7	1000	2	2	1	left	2019185	0	1	10165	1	0	next	other	0
35	77	Picture	Feedback	Feedback											2079176	0	1	7166	1	0	next	other	0
35	78	Picture	Stim;35;practice;3;4;1;1000;1;1;1;left	Stim	35	practice	3	4	1	1000	1	1	1	left	2086341	0	1	10165	1	0	next	other	0
35	80	Picture	Feedback	Feedback											2126502	0	1	7166	1	0	next	other	0
35	81	Picture	Stim;35;practice;3;5;6;1000;2;2;1;left	Stim	35	practice	3	5	6	1000	2	2	1	left	2133667	0	1	10165	1	0	next	other	0
35	83	Picture	Feedback	Feedback											2188659	0	1	7166	1	0	next	other	0
35	84	Picture	Stim;35;practice;3;6;2;1000;1;1;1;left	Stim	35	practice	3	6	2	1000	1	1	1	left	2195824	0	1	10165	1	0	next	other	0
35	86	Picture	Feedback	Feedback											2237984	0	1	7166	1	0	next	other	0
35	87	Picture	Stim;35;practice;3;7;4;1000;1;1;1;left	Stim	35	practice	3	7	4	1000	1	1	1	left	2245150	0	1	10165	1	0	next	other	0
35	89	Picture	Feedback	Feedback											2292642	0	1	7166	1	0	next	other	0
35	90	Picture	Break	Break											2299808	0	1	42827	1	0	next	other	0
35	90	Response	1												2342480	42672	0
35	91	Picture	Instruction	Instruction											2342635	0	1	2500	1	0	next	other	0
35	91	Response	1												2345039	2405	0
35	92	Picture	ITI	ITI											2345134	0	1	10165	1	0	next	other	0
35	93	Picture	Instruction	Instruction											2355299	0	1	309952	1	0	next	other	0
35	93	Response	1												2665086	309786	1
35	94	Picture	Stim;35;test;1;1;7;1048;2;2;1;left	Stim	35	test	1	1	7	1048	2	2	1	left	2665251	0	1	10665	1	0	next	other	0
35	96	Picture	Stim;35;test;1;2;6;1778;2;2;1;left	Stim	35	test	1	2	6	1778	2	2	1	left	2725742	0	1	17831	1	0	next	other	0
35	98	Picture	Stim;35;test;1;3;1;1075;1;1;1;left	Stim	35	test	1	3	1	1075	1	1	1	left	2788565	0	1	10832	1	0	next	other	0
35	100	Picture	Stim;35;test;1;4;5;1494;2;2;1;left	Stim	35	test	1	4	5	1494	2	2	1	left	2829392	0	1	14998	1	0	next	other	0
35	102	Picture	Stim;35;test;1;5;3;1669;1;2;0;left	Stim	35	test	1	5	3	1669	1	2	0	left	2885217	0	1	16831	1	0	next	other	0
35	104	Picture	Stim;35;test;1;6;3;1756;1;1;1;left	Stim	35	test	1	6	3	1756	1	1	1	left	2936375	0	1	17664	1	0	next	other	0
35	106	Picture	Stim;35;test;1;7;2;1721;1;1;1;left	Stim	35	test	1	7	2	1721	1	1	1	left	2988534	0	1	17331	1	0	next	other	0
35	108	Picture	Stim;35;test;1;8;4;1038;1;2;0;left	Stim	35	test	1	8	4	1038	1	2	0	left	3037860	0	1	10498	1	0	next	other	0
35	110	Picture	Stim;35;test;1;9;1;1919;1;1;1;left	Stim	35	test	1	9	1	1919	1	1	1	left	3085685	0	1	19330	1	0	next	other	0
35	112	Picture	Stim;35;test;1;10;1;1110;1;1;1;left	Stim	35	test	1	10	1	1110	1	1	1	left	3135011	0	1	11165	1	0	next	other	0
