Scenario - Bisection Task
Logfile written - 10/10/2018 13:58:20

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

39	1	Picture	Instruction	Instruction											333	0	1	78488	1	0	next	other	0
39	1	Response	1												78633	78300	1
39	2	Picture	Stim;39;study;1;1;1;1996;1;-1;0;left	Stim	39	study	1	1	1	1996	1	-1	0	left	78821	0	1	21663	1	0	next	other	0
39	4	Picture	Stim;39;study;1;2;7;1713;7;-1;0;left	Stim	39	study	1	2	7	1713	7	-1	0	left	128980	0	1	17331	1	0	next	other	0
39	6	Picture	Stim;39;study;1;3;1;1080;1;-1;0;left	Stim	39	study	1	3	1	1080	1	-1	0	left	196136	0	1	10998	1	0	next	other	0
39	8	Picture	Stim;39;study;1;4;7;1864;7;-1;0;left	Stim	39	study	1	4	7	1864	7	-1	0	left	237130	0	1	18830	1	0	next	other	0
39	10	Picture	Stim;39;study;1;5;1;1419;1;-1;0;left	Stim	39	study	1	5	1	1419	1	-1	0	left	305786	0	1	14331	1	0	next	other	0
39	12	Picture	Stim;39;study;1;6;7;1978;7;-1;0;left	Stim	39	study	1	6	7	1978	7	-1	0	left	350112	0	1	19997	1	0	next	other	0
39	14	Picture	Stim;39;study;1;7;1;1057;1;-1;0;left	Stim	39	study	1	7	1	1057	1	-1	0	left	419934	0	1	10665	1	0	next	other	0
39	16	Picture	Stim;39;study;1;8;7;1122;7;-1;0;left	Stim	39	study	1	8	7	1122	7	-1	0	left	460595	0	1	11332	1	0	next	other	0
39	18	Picture	Stim;39;study;1;9;1;1978;1;-1;0;left	Stim	39	study	1	9	1	1978	1	-1	0	left	521919	0	1	19997	1	0	next	other	0
39	20	Picture	Stim;39;study;1;10;7;1163;7;-1;0;left	Stim	39	study	1	10	7	1163	7	-1	0	left	571744	0	1	11831	1	0	next	other	0
39	22	Picture	End_Block	End_Block											633568	0	1	102817	1	0	next	other	0
39	22	Response	1												736163	102595	0
39	23	Picture	Break	Break											736385	0	1	2166	1	0	next	other	0
39	23	Response	1												738403	2017	0
39	24	Picture	ITI	ITI											738552	0	1	10165	1	0	next	other	0
39	25	Picture	Instruction	Instruction											748717	0	1	263959	1	0	next	other	0
39	25	Response	1												1012533	263817	1
39	26	Picture	Instruction	Instruction											1012676	0	1	69156	1	0	next	other	0
39	26	Response	1												1081646	68970	1
39	27	Picture	Stim;39;practice;1;1;2;1000;1;1;1;left	Stim	39	practice	1	1	2	1000	1	1	1	left	1081831	0	1	10165	1	0	next	other	0
39	29	Picture	Feedback	Feedback											1123992	0	1	7166	1	0	next	other	0
39	30	Picture	Stim;39;practice;1;2;4;1000;1;2;0;left	Stim	39	practice	1	2	4	1000	1	2	0	left	1131157	0	1	10165	1	0	next	other	0
39	32	Picture	Feedback	Feedback											1178650	0	1	7166	1	0	next	other	0
39	33	Picture	Stim;39;practice;1;3;1;1000;1;1;1;left	Stim	39	practice	1	3	1	1000	1	1	1	left	1185815	0	1	10165	1	0	next	other	0
39	35	Picture	Feedback	Feedback											1225976	0	1	7165	1	0	next	other	0
39	36	Picture	Stim;39;practice;1;4;7;1000;2;2;1;left	Stim	39	practice	1	4	7	1000	2	2	1	left	1233141	0	1	10165	1	0	next	other	0
39	38	Picture	Feedback	Feedback											1293132	0	1	7166	1	0	next	other	0
39	39	Picture	Stim;39;practice;1;5;6;1000;2;2;1;left	Stim	39	practice	1	5	6	1000	2	2	1	left	1300297	0	1	10165	1	0	next	other	0
39	41	Picture	Feedback	Feedback											1355289	0	1	7165	1	0	next	other	0
39	42	Picture	Stim;39;practice;1;6;5;1000;2;2;1;left	Stim	39	practice	1	6	5	1000	2	2	1	left	1362454	0	1	10165	1	0	next	other	0
39	44	Picture	Feedback	Feedback											1413280	0	1	7166	1	0	next	other	0
39	45	Picture	Stim;39;practice;1;7;3;1000;1;1;1;left	Stim	39	practice	1	7	3	1000	1	1	1	left	1420445	0	1	10165	1	0	next	other	0
39	47	Picture	Feedback	Feedback											1464938	0	1	7166	1	0	next	other	0
39	48	Picture	Stim;39;practice;2;1;6;1000;2;2;1;left	Stim	39	practice	2	1	6	1000	2	2	1	left	1472104	0	1	10165	1	0	next	other	0
39	50	Picture	Feedback	Feedback											1527095	0	1	7166	1	0	next	other	0
39	51	Picture	Stim;39;practice;2;2;5;1000;2;2;1;left	Stim	39	practice	2	2	5	1000	2	2	1	left	1534261	0	1	10165	1	0	next	other	0
39	53	Picture	Feedback	Feedback											1585086	0	1	7166	1	0	next	other	0
39	54	Picture	Stim;39;practice;2;3;2;1000;1;1;1;left	Stim	39	practice	2	3	2	1000	1	1	1	left	1592252	0	1	10165	1	0	next	other	0
39	56	Picture	Feedback	Feedback											1634412	0	1	7166	1	0	next	other	0
39	57	Picture	Stim;39;practice;2;4;4;1000;1;2;0;left	Stim	39	practice	2	4	4	1000	1	2	0	left	1641578	0	1	10165	1	0	next	other	0
39	59	Picture	Feedback	Feedback											1689070	0	1	7166	1	0	next	other	0
39	60	Picture	Stim;39;practice;2;5;1;1000;1;1;1;left	Stim	39	practice	2	5	1	1000	1	1	1	left	1696236	0	1	10165	1	0	next	other	0
39	62	Picture	Feedback	Feedback											1736396	0	1	7166	1	0	next	other	0
39	63	Picture	Stim;39;practice;2;6;3;1000;1;0;0;left	Stim	39	practice	2	6	3	1000	1	0	0	left	1743562	0	1	10165	1	0	next	other	0
39	65	Picture	Feedback	Feedback											1788055	0	1	7165	1	0	next	other	0
39	66	Picture	Stim;39;practice;2;7;7;1000;2;2;1;left	Stim	39	practice	2	7	7	1000	2	2	1	left	1795220	0	1	10165	1	0	next	other	0
39	68	Picture	Feedback	Feedback											1855211	0	1	7166	1	0	next	other	0
39	69	Picture	Stim;39;practice;3;1;2;1000;1;1;1;left	Stim	39	practice	3	1	2	1000	1	1	1	left	1862376	0	1	10165	1	0	next	other	0
39	71	Picture	Feedback	Feedback											1904537	0	1	7166	1	0	next	other	0
39	72	Picture	Stim;39;practice;3;2;7;1000;2;2;1;left	Stim	39	practice	3	2	7	1000	2	2	1	left	1911702	0	1	10165	1	0	next	other	0
39	74	Picture	Feedback	Feedback											1971693	0	1	7165	1	0	next	other	0
39	75	Picture	Stim;39;practice;3;3;5;1000;2;2;1;left	Stim	39	practice	3	3	5	1000	2	2	1	left	1978858	0	1	10165	1	0	next	other	0
