Scenario - Bisection Task
Logfile written - 09/21/2018 11:50:01

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
8	140	Picture	Stim;8;test;1;24;7;1327;1;1;1;right	Stim	8	test	1	24	7	1327	1	1	1	3553899	0	1	13332	1	0	next	other	0
8	142	Picture	Stim;8;test;1;25;7;1129;1;1;1;right	Stim	8	test	1	25	7	1129	1	1	1	3617225	0	1	11499	1	0	next	other	0
8	144	Picture	Stim;8;test;1;26;5;1811;1;2;0;right	Stim	8	test	1	26	5	1811	1	2	0	3678550	0	1	18164	1	0	next	other	0
8	146	Picture	Stim;8;test;1;27;5;1064;1;2;0;right	Stim	8	test	1	27	5	1064	1	2	0	3737543	0	1	10832	1	0	next	other	0
8	148	Picture	Stim;8;test;1;28;1;1876;2;2;1;right	Stim	8	test	1	28	1	1876	2	2	1	3789037	0	1	18831	1	0	next	other	0
8	150	Picture	Stim;8;test;1;29;6;1534;1;1;1;right	Stim	8	test	1	29	6	1534	1	1	1	3837865	0	1	15498	1	0	next	other	0
8	152	Picture	Stim;8;test;1;30;7;1413;1;1;1;right	Stim	8	test	1	30	7	1413	1	1	1	3898191	0	1	14331	1	0	next	other	0
8	154	Picture	Stim;8;test;1;31;2;1860;2;2;1;right	Stim	8	test	1	31	2	1860	2	2	1	3962349	0	1	18664	1	0	next	other	0
8	156	Picture	Stim;8;test;1;32;5;1542;1;1;1;right	Stim	8	test	1	32	5	1542	1	1	1	4013010	0	1	15498	1	0	next	other	0
8	158	Picture	Stim;8;test;1;33;3;1531;2;2;1;right	Stim	8	test	1	33	3	1531	2	2	1	4069337	0	1	15498	1	0	next	other	0
8	160	Picture	Stim;8;test;1;34;4;1116;2;1;0;right	Stim	8	test	1	34	4	1116	2	1	0	4119164	0	1	11332	1	0	next	other	0
8	162	Picture	Stim;8;test;1;35;5;1932;1;1;1;right	Stim	8	test	1	35	5	1932	1	1	1	4167824	0	1	19498	1	0	next	other	0
8	164	Picture	Stim;8;test;1;36;4;1385;2;1;0;right	Stim	8	test	1	36	4	1385	2	1	0	4227984	0	1	13998	1	0	next	other	0
8	166	Picture	Stim;8;test;1;37;4;1595;2;1;0;right	Stim	8	test	1	37	4	1595	2	1	0	4279311	0	1	15998	1	0	next	other	0
8	168	Picture	Stim;8;test;1;38;2;1390;2;2;1;right	Stim	8	test	1	38	2	1390	2	2	1	4332638	0	1	13998	1	0	next	other	0
8	170	Picture	Stim;8;test;1;39;7;1387;1;1;1;right	Stim	8	test	1	39	7	1387	1	1	1	4378632	0	1	13998	1	0	next	other	0
8	172	Picture	Stim;8;test;1;40;3;1552;2;2;1;right	Stim	8	test	1	40	3	1552	2	2	1	4442625	0	1	15665	1	0	next	other	0
8	174	Picture	Stim;8;test;1;41;7;1410;1;1;1;right	Stim	8	test	1	41	7	1410	1	1	1	4492618	0	1	14165	1	0	next	other	0
8	176	Picture	Stim;8;test;1;42;6;1308;1;1;1;right	Stim	8	test	1	42	6	1308	1	1	1	4556777	0	1	13165	1	0	next	other	0
8	178	Picture	Stim;8;test;1;43;6;1726;1;1;1;right	Stim	8	test	1	43	6	1726	1	1	1	4614937	0	1	17331	1	0	next	other	0
8	180	Picture	Stim;8;test;1;44;1;1543;2;2;1;right	Stim	8	test	1	44	1	1543	2	2	1	4677263	0	1	15498	1	0	next	other	0
8	182	Picture	Stim;8;test;1;45;5;1496;1;1;1;right	Stim	8	test	1	45	5	1496	1	1	1	4722757	0	1	15165	1	0	next	other	0
8	184	Picture	Stim;8;test;1;46;6;1008;1;1;1;right	Stim	8	test	1	46	6	1008	1	1	1	4778584	0	1	10165	1	0	next	other	0
8	186	Picture	Stim;8;test;1;47;2;1997;2;2;1;right	Stim	8	test	1	47	2	1997	2	2	1	4833744	0	1	20164	1	0	next	other	0
8	188	Picture	Stim;8;test;1;48;3;1140;2;2;1;right	Stim	8	test	1	48	3	1140	2	2	1	4885904	0	1	11499	1	0	next	other	0
8	190	Picture	Stim;8;test;1;49;6;1569;1;1;1;right	Stim	8	test	1	49	6	1569	1	1	1	4931899	0	1	15831	1	0	next	other	0
8	192	Picture	Instruction	Instruction										4992725	0	1	94322	1	0	next	other	0
8	192	Response	1											5086812	94087	1
8	193	Picture	Break	Break										5087047	0	1	17331	1	0	next	other	0
8	193	Response	1											5104330	17283	1
8	194	Picture	ITI	ITI										5104378	0	1	20164	1	0	next	other	0
8	195	Picture	Stim;8;test;2;1;4;1520;2;2;1;right	Stim	8	test	2	1	4	1520	2	2	1	5124542	0	1	15332	1	0	next	other	0
8	197	Picture	Stim;8;test;2;2;6;1274;1;1;1;right	Stim	8	test	2	2	6	1274	1	1	1	5177202	0	1	12832	1	0	next	other	0
8	199	Picture	Stim;8;test;2;3;7;1289;1;1;1;right	Stim	8	test	2	3	7	1289	1	1	1	5235029	0	1	12998	1	0	next	other	0
8	201	Picture	Stim;8;test;2;4;1;1135;2;2;1;right	Stim	8	test	2	4	1	1135	2	2	1	5298021	0	1	11499	1	0	next	other	0
8	203	Picture	Stim;8;test;2;5;3;1523;2;1;0;right	Stim	8	test	2	5	3	1523	2	1	0	5339516	0	1	15331	1	0	next	other	0
8	205	Picture	Stim;8;test;2;6;7;1807;1;1;1;right	Stim	8	test	2	6	7	1807	1	1	1	5389343	0	1	18165	1	0	next	other	0
8	207	Picture	Stim;8;test;2;7;6;1259;1;1;1;right	Stim	8	test	2	7	6	1259	1	1	1	5457502	0	1	12665	1	0	next	other	0
8	209	Picture	Stim;8;test;2;8;3;1162;2;0;0;right	Stim	8	test	2	8	3	1162	2	0	0	5515161	0	1	11665	1	0	next	other	0
8	211	Picture	Stim;8;test;2;9;3;1343;2;0;0;right	Stim	8	test	2	9	3	1343	2	0	0	5561322	0	1	13498	1	0	next	other	0
8	213	Picture	Stim;8;test;2;10;6;1925;1;1;1;right	Stim	8	test	2	10	6	1925	1	1	1	5609316	0	1	19331	1	0	next	other	0
8	215	Picture	Stim;8;test;2;11;4;1705;2;1;0;right	Stim	8	test	2	11	4	1705	2	1	0	5673642	0	1	17165	1	0	next	other	0
8	217	Picture	Stim;8;test;2;12;4;1599;2;1;0;right	Stim	8	test	2	12	4	1599	2	1	0	5728135	0	1	16165	1	0	next	other	0
8	219	Picture	Stim;8;test;2;13;2;1733;2;2;1;right	Stim	8	test	2	13	2	1733	2	2	1	5781629	0	1	17498	1	0	next	other	0
8	221	Picture	Stim;8;test;2;14;3;1045;2;2;1;right	Stim	8	test	2	14	3	1045	2	2	1	5831123	0	1	10499	1	0	next	other	0
8	223	Picture	Stim;8;test;2;15;5;1706;1;1;1;right	Stim	8	test	2	15	5	1706	1	1	1	5876118	0	1	17165	1	0	next	other	0
8	225	Picture	Stim;8;test;2;16;5;1243;1;1;1;right	Stim	8	test	2	16	5	1243	1	1	1	5934111	0	1	12498	1	0	next	other	0
8	227	Picture	Stim;8;test;2;17;3;1906;2;2;1;right	Stim	8	test	2	17	3	1906	2	2	1	5987437	0	1	19164	1	0	next	other	0
8	229	Picture	Stim;8;test;2;18;1;1308;2;2;1;right	Stim	8	test	2	18	1	1308	2	2	1	6041098	0	1	13165	1	0	next	other	0
8	231	Picture	Stim;8;test;2;19;7;1935;1;1;1;right	Stim	8	test	2	19	7	1935	1	1	1	6084259	0	1	19498	1	0	next	other	0
8	233	Picture	Stim;8;test;2;20;4;1088;2;2;1;right	Stim	8	test	2	20	4	1088	2	2	1	6153751	0	1	10999	1	0	next	other	0
8	235	Picture	Stim;8;test;2;21;3;1642;2;2;1;right	Stim	8	test	2	21	3	1642	2	2	1	6202078	0	1	16498	1	0	next	other	0
8	237	Picture	Stim;8;test;2;22;2;1263;2;1;0;right	Stim	8	test	2	22	2	1263	2	1	0	6253072	0	1	12832	1	0	next	other	0
8	239	Picture	Stim;8;test;2;23;5;1296;1;1;1;right	Stim	8	test	2	23	5	1296	1	1	1	6297900	0	1	13165	1	0	next	other	0
8	241	Picture	Stim;8;test;2;24;2;1288;2;2;1;right	Stim	8	test	2	24	2	1288	2	2	1	6351727	0	1	12999	1	0	next	other	0
8	243	Picture	Stim;8;test;2;25;2;1148;2;2;1;right	Stim	8	test	2	25	2	1148	2	2	1	6396721	0	1	20831	1	0	next	other	0
8	245	Picture	Stim;8;test;2;26;6;1756;1;1;1;right	Stim	8	test	2	26	6	1756	1	1	1	6449548	0	1	17665	1	0	next	other	0
8	247	Picture	Stim;8;test;2;27;2;1679;2;2;1;right	Stim	8	test	2	27	2	1679	2	2	1	6512207	0	1	16998	1	0	next	other	0
8	249	Picture	Stim;8;test;2;28;1;1231;2;2;1;right	Stim	8	test	2	28	1	1231	2	2	1	6561201	0	1	12499	1	0	next	other	0
8	251	Picture	Stim;8;test;2;29;5;1515;1;1;1;right	Stim	8	test	2	29	5	1515	1	1	1	6603696	0	1	15331	1	0	next	other	0
8	253	Picture	Stim;8;test;2;30;1;1583;2;2;1;right	Stim	8	test	2	30	1	1583	2	2	1	6659689	0	1	15998	1	0	next	other	0
8	255	Picture	Stim;8;test;2;31;1;1753;2;2;1;right	Stim	8	test	2	31	1	1753	2	2	1	6705684	0	1	17665	1	0	next	other	0
8	257	Picture	Stim;8;test;2;32;2;1779;2;2;1;right	Stim	8	test	2	32	2	1779	2	2	1	6753345	0	1	17998	1	0	next	other	0
8	259	Picture	Stim;8;test;2;33;4;1919;2;2;1;right	Stim	8	test	2	33	4	1919	2	2	1	6803339	0	1	19331	1	0	next	other	0
8	261	Picture	Stim;8;test;2;34;1;1676;2;2;1;right	Stim	8	test	2	34	1	1676	2	2	1	6859999	0	1	16831	1	0	next	other	0
8	263	Picture	Stim;8;test;2;35;4;1122;2;1;0;right	Stim	8	test	2	35	4	1122	2	1	0	6906826	0	1	11332	1	0	next	other	0
8	265	Picture	Stim;8;test;2;36;7;1210;1;1;1;right	Stim	8	test	2	36	7	1210	1	1	1	6955487	0	1	12165	1	0	next	other	0
8	267	Picture	Stim;8;test;2;37;7;1467;1;1;1;right	Stim	8	test	2	37	7	1467	1	1	1	7017646	0	1	14831	1	0	next	other	0
8	269	Picture	Stim;8;test;2;38;3;1540;2;2;1;right	Stim	8	test	2	38	3	1540	2	2	1	7082305	0	1	15498	1	0	next	other	0
8	271	Picture	Stim;8;test;2;39;4;1365;2;1;0;right	Stim	8	test	2	39	4	1365	2	1	0	7132299	0	1	13832	1	0	next	other	0
8	273	Picture	Stim;8;test;2;40;5;1302;1;1;1;right	Stim	8	test	2	40	5	1302	1	1	1	7183293	0	1	13165	1	0	next	other	0
8	275	Picture	Stim;8;test;2;41;7;1456;1;1;1;right	Stim	8	test	2	41	7	1456	1	1	1	7237286	0	1	14665	1	0	next	other	0
8	277	Picture	Stim;8;test;2;42;2;1947;2;2;1;right	Stim	8	test	2	42	2	1947	2	2	1	7301945	0	1	19664	1	0	next	other	0
8	279	Picture	Stim;8;test;2;43;7;1325;1;1;1;right	Stim	8	test	2	43	7	1325	1	1	1	7353605	0	1	13332	1	0	next	other	0
8	281	Picture	Stim;8;test;2;44;5;1562;1;1;1;right	Stim	8	test	2	44	5	1562	1	1	1	7416931	0	1	15665	1	0	next	other	0
8	283	Picture	Stim;8;test;2;45;6;1018;1;1;1;right	Stim	8	test	2	45	6	1018	1	1	1	7473424	0	1	10332	1	0	next	other	0
8	285	Picture	Stim;8;test;2;46;1;1896;2;2;1;right	Stim	8	test	2	46	1	1896	2	2	1	7528584	0	1	19164	1	0	next	other	0
8	287	Picture	Stim;8;test;2;47;6;1683;1;1;1;right	Stim	8	test	2	47	6	1683	1	1	1	7577745	0	1	16998	1	0	next	other	0
8	289	Picture	Stim;8;test;2;48;6;1526;1;1;1;right	Stim	8	test	2	48	6	1526	1	1	1	7639571	0	1	15331	1	0	next	other	0
8	291	Picture	Stim;8;test;2;49;5;1383;1;1;1;right	Stim	8	test	2	49	5	1383	1	1	1	7699897	0	1	13998	1	0	next	other	0
8	293	Picture	Instruction	Instruction										7754724	0	1	36162	1	0	next	other	0
8	293	Response	1											7790692	35969	1
8	294	Picture	Break	Break										7790886	0	1	19998	1	0	next	other	0
8	294	Response	1											7810771	19885	1
8	295	Picture	ITI	ITI										7810883	0	1	20164	1	0	next	other	0
8	296	Picture	Stim;8;test;3;1;4;1581;2;1;0;right	Stim	8	test	3	1	4	1581	2	1	0	7831048	0	1	15998	1	0	next	other	0
8	298	Picture	Stim;8;test;3;2;7;1453;1;1;1;right	Stim	8	test	3	2	7	1453	1	1	1	7884208	0	1	14665	1	0	next	other	0
8	300	Picture	Stim;8;test;3;3;1;1322;2;2;1;right	Stim	8	test	3	3	1	1322	2	2	1	7948867	0	1	13332	1	0	next	other	0
8	302	Picture	Stim;8;test;3;4;3;1777;2;0;0;right	Stim	8	test	3	4	3	1777	2	0	0	7992195	0	1	17831	1	0	next	other	0
8	304	Picture	Stim;8;test;3;5;4;1486;2;1;0;right	Stim	8	test	3	5	4	1486	2	1	0	8044522	0	1	14998	1	0	next	other	0
8	306	Picture	Stim;8;test;3;6;2;1164;2;2;1;right	Stim	8	test	3	6	2	1164	2	2	1	8096849	0	1	11832	1	0	next	other	0
8	308	Picture	Stim;8;test;3;7;2;1429;2;0;0;right	Stim	8	test	3	7	2	1429	2	0	0	8140677	0	1	14498	1	0	next	other	0
8	310	Picture	Stim;8;test;3;8;6;1364;1;1;1;right	Stim	8	test	3	8	6	1364	1	1	1	8187171	0	1	13832	1	0	next	other	0
8	312	Picture	Stim;8;test;3;9;5;1297;1;1;1;right	Stim	8	test	3	9	5	1297	1	1	1	8245831	0	1	13165	1	0	next	other	0
8	314	Picture	Stim;8;test;3;10;1;1183;2;2;1;right	Stim	8	test	3	10	1	1183	2	2	1	8299658	0	1	11999	1	0	next	other	0
8	316	Picture	Stim;8;test;3;11;6;1605;1;1;1;right	Stim	8	test	3	11	6	1605	1	1	1	8341653	0	1	16165	1	0	next	other	0
8	318	Picture	Stim;8;test;3;12;1;1780;2;2;1;right	Stim	8	test	3	12	1	1780	2	2	1	8402812	0	1	17998	1	0	next	other	0
8	320	Picture	Stim;8;test;3;13;2;1511;2;2;1;right	Stim	8	test	3	13	2	1511	2	2	1	8450806	0	1	15165	1	0	next	other	0
8	322	Picture	Stim;8;test;3;14;3;1965;2;1;0;right	Stim	8	test	3	14	3	1965	2	1	0	8497967	0	1	19831	1	0	next	other	0
8	324	Picture	Stim;8;test;3;15;3;1642;2;1;0;right	Stim	8	test	3	15	3	1642	2	1	0	8552127	0	1	16498	1	0	next	other	0
8	326	Picture	Stim;8;test;3;16;6;1317;1;1;1;right	Stim	8	test	3	16	6	1317	1	1	1	8603121	0	1	13332	1	0	next	other	0
8	328	Picture	Stim;8;test;3;17;6;1628;1;1;1;right	Stim	8	test	3	17	6	1628	1	1	1	8661281	0	1	16331	1	0	next	other	0
8	330	Picture	Stim;8;test;3;18;2;1765;2;2;1;right	Stim	8	test	3	18	2	1765	2	2	1	8722606	0	1	17831	1	0	next	other	0
8	332	Picture	Stim;8;test;3;19;4;1160;2;1;0;right	Stim	8	test	3	19	4	1160	2	1	0	8772434	0	1	11665	1	0	next	other	0
8	334	Picture	Stim;8;test;3;20;6;1215;1;1;1;right	Stim	8	test	3	20	6	1215	1	1	1	8821428	0	1	12332	1	0	next	other	0
8	336	Picture	Stim;8;test;3;21;3;1600;2;2;1;right	Stim	8	test	3	21	3	1600	2	2	1	8878588	0	1	16165	1	0	next	other	0
8	338	Picture	Stim;8;test;3;22;2;1049;2;2;1;right	Stim	8	test	3	22	2	1049	2	2	1	8929082	0	1	10665	1	0	next	other	0
8	340	Picture	Stim;8;test;3;23;7;1284;1;1;1;right	Stim	8	test	3	23	7	1284	1	1	1	8971743	0	1	12998	1	0	next	other	0
8	342	Picture	Stim;8;test;3;24;7;1273;1;1;1;right	Stim	8	test	3	24	7	1273	1	1	1	9034569	0	1	12832	1	0	next	other	0
8	344	Picture	Stim;8;test;3;25;6;1818;1;1;1;right	Stim	8	test	3	25	6	1818	1	1	1	9097395	0	1	18331	1	0	next	other	0
8	346	Picture	Stim;8;test;3;26;7;1424;1;1;1;right	Stim	8	test	3	26	7	1424	1	1	1	9160554	0	1	14332	1	0	next	other	0
