Scenario - Bisection Task
Logfile written - 10/04/2018 15:31:31

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

26	1	Picture	Instruction	Instruction											333	0	1	95152	1	0	next	other	0
26	1	Response	1												95397	95064	1
26	2	Picture	Stim;26;study;1;1;1;1982;1;-1;0;right	Stim	26	study	1	1	1	1982	1	-1	0	right	95485	0	1	21330	1	0	next	other	0
26	4	Picture	Stim;26;study;1;2;7;1399;7;-1;0;right	Stim	26	study	1	2	7	1399	7	-1	0	right	145477	0	1	14164	1	0	next	other	0
26	6	Picture	Stim;26;study;1;3;1;1624;1;-1;0;right	Stim	26	study	1	3	1	1624	1	-1	0	right	209467	0	1	16331	1	0	next	other	0
26	8	Picture	Stim;26;study;1;4;7;1612;7;-1;0;right	Stim	26	study	1	4	7	1612	7	-1	0	right	255793	0	1	16331	1	0	next	other	0
26	10	Picture	Stim;26;study;1;5;1;1528;1;-1;0;right	Stim	26	study	1	5	1	1528	1	-1	0	right	321950	0	1	15498	1	0	next	other	0
26	12	Picture	Stim;26;study;1;6;7;1453;7;-1;0;right	Stim	26	study	1	6	7	1453	7	-1	0	right	367276	0	1	14664	1	0	next	other	0
26	14	Picture	Stim;26;study;1;7;1;1337;1;-1;0;right	Stim	26	study	1	7	1	1337	1	-1	0	right	431933	0	1	13498	1	0	next	other	0
26	16	Picture	Stim;26;study;1;8;7;1332;7;-1;0;right	Stim	26	study	1	8	7	1332	7	-1	0	right	475426	0	1	13498	1	0	next	other	0
26	18	Picture	Stim;26;study;1;9;1;1700;1;-1;0;right	Stim	26	study	1	9	1	1700	1	-1	0	right	538749	0	1	17164	1	0	next	other	0
26	20	Picture	Stim;26;study;1;10;7;1387;7;-1;0;right	Stim	26	study	1	10	7	1387	7	-1	0	right	585909	0	1	13998	1	0	next	other	0
26	22	Picture	End_Block	End_Block											649899	0	1	295954	1	0	next	other	0
26	22	Response	1												945706	295808	0
26	23	Picture	Break	Break											945853	0	1	2833	1	0	next	other	0
26	23	Response	1												948586	2733	0
26	24	Picture	ITI	ITI											948686	0	1	10165	1	0	next	other	0
26	25	Picture	Instruction	Instruction											958851	0	1	22497	1	0	next	other	0
26	25	Response	1												981143	22292	0
26	26	Picture	Instruction	Instruction											981347	0	1	42993	1	0	next	other	0
26	26	Response	1												1024258	42911	0
26	27	Picture	Stim;26;practice;1;1;5;1000;1;1;1;right	Stim	26	practice	1	1	5	1000	1	1	1	right	1024340	0	1	10165	1	0	next	other	0
26	29	Picture	Feedback	Feedback											1075332	0	1	7165	1	0	next	other	0
26	30	Picture	Stim;26;practice;1;2;7;1000;1;1;1;right	Stim	26	practice	1	2	7	1000	1	1	1	right	1082497	0	1	10166	1	0	next	other	0
26	32	Picture	Feedback	Feedback											1142655	0	1	7166	1	0	next	other	0
26	33	Picture	Stim;26;practice;1;3;3;1000;2;2;1;right	Stim	26	practice	1	3	3	1000	2	2	1	right	1149821	0	1	10165	1	0	next	other	0
26	35	Picture	Feedback	Feedback											1194314	0	1	7166	1	0	next	other	0
26	36	Picture	Stim;26;practice;1;4;4;1000;2;2;1;right	Stim	26	practice	1	4	4	1000	2	2	1	right	1201479	0	1	10165	1	0	next	other	0
26	38	Picture	Feedback	Feedback											1248972	0	1	7166	1	0	next	other	0
26	39	Picture	Stim;26;practice;1;5;2;1000;2;2;1;right	Stim	26	practice	1	5	2	1000	2	2	1	right	1256138	0	1	10165	1	0	next	other	0
26	41	Picture	Feedback	Feedback											1298298	0	1	7166	1	0	next	other	0
26	42	Picture	Stim;26;practice;1;6;6;1000;1;1;1;right	Stim	26	practice	1	6	6	1000	1	1	1	right	1305463	0	1	10165	1	0	next	other	0
26	44	Picture	Feedback	Feedback											1360455	0	1	7165	1	0	next	other	0
26	45	Picture	Stim;26;practice;1;7;1;1000;2;2;1;right	Stim	26	practice	1	7	1	1000	2	2	1	right	1367620	0	1	10165	1	0	next	other	0
26	47	Picture	Feedback	Feedback											1407781	0	1	7166	1	0	next	other	0
26	48	Picture	Stim;26;practice;2;1;6;1000;1;1;1;right	Stim	26	practice	2	1	6	1000	1	1	1	right	1414946	0	1	10165	1	0	next	other	0
26	50	Picture	Feedback	Feedback											1469938	0	1	7166	1	0	next	other	0
26	51	Picture	Stim;26;practice;2;2;5;1000;1;1;1;right	Stim	26	practice	2	2	5	1000	1	1	1	right	1477103	0	1	10165	1	0	next	other	0
26	53	Picture	Feedback	Feedback											1527929	0	1	7166	1	0	next	other	0
26	54	Picture	Stim;26;practice;2;3;2;1000;2;2;1;right	Stim	26	practice	2	3	2	1000	2	2	1	right	1535094	0	1	10165	1	0	next	other	0
26	56	Picture	Feedback	Feedback											1577254	0	1	7166	1	0	next	other	0
26	57	Picture	Stim;26;practice;2;4;1;1000;2;2;1;right	Stim	26	practice	2	4	1	1000	2	2	1	right	1584420	0	1	10165	1	0	next	other	0
26	59	Picture	Feedback	Feedback											1624580	0	1	7165	1	0	next	other	0
26	60	Picture	Stim;26;practice;2;5;4;1000;2;2;1;right	Stim	26	practice	2	5	4	1000	2	2	1	right	1631746	0	1	10165	1	0	next	other	0
26	62	Picture	Feedback	Feedback											1679238	0	1	7166	1	0	next	other	0
26	63	Picture	Stim;26;practice;2;6;3;1000;2;2;1;right	Stim	26	practice	2	6	3	1000	2	2	1	right	1686404	0	1	10165	1	0	next	other	0
26	65	Picture	Feedback	Feedback											1730897	0	1	7166	1	0	next	other	0
26	66	Picture	Stim;26;practice;2;7;7;1000;1;1;1;right	Stim	26	practice	2	7	7	1000	1	1	1	right	1738062	0	1	10165	1	0	next	other	0
26	68	Picture	Feedback	Feedback											1798053	0	1	7166	1	0	next	other	0
26	69	Picture	Stim;26;practice;3;1;6;1000;1;1;1;right	Stim	26	practice	3	1	6	1000	1	1	1	right	1805219	0	1	10165	1	0	next	other	0
26	71	Picture	Feedback	Feedback											1860210	0	1	7166	1	0	next	other	0
26	72	Picture	Stim;26;practice;3;2;1;1000;2;2;1;right	Stim	26	practice	3	2	1	1000	2	2	1	right	1867376	0	1	10165	1	0	next	other	0
26	74	Picture	Feedback	Feedback											1907536	0	1	7166	1	0	next	other	0
26	75	Picture	Stim;26;practice;3;3;2;1000;2;2;1;right	Stim	26	practice	3	3	2	1000	2	2	1	right	1914702	0	1	10165	1	0	next	other	0
26	77	Picture	Feedback	Feedback											1956862	0	1	7166	1	0	next	other	0
26	78	Picture	Stim;26;practice;3;4;3;1000;2;2;1;right	Stim	26	practice	3	4	3	1000	2	2	1	right	1964027	0	1	10165	1	0	next	other	0
