Scenario - Bisection Task
Logfile written - 10/03/2018 11:23:39

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

17	1	Picture	Instruction	Instruction											333	0	1	86653	1	0	next	other	0
17	1	Response	1												86904	86571	0
17	2	Picture	Stim;17;study;1;1;1;1688;1;-1;0;left	Stim	17	study	1	1	1	1688	1	-1	0	left	86986	0	1	18497	1	0	next	other	0
17	4	Picture	Stim;17;study;1;2;7;1475;7;-1;0;left	Stim	17	study	1	2	7	1475	7	-1	0	left	133979	0	1	14831	1	0	next	other	0
17	6	Picture	Stim;17;study;1;3;1;1327;1;-1;0;left	Stim	17	study	1	3	1	1327	1	-1	0	left	198802	0	1	13331	1	0	next	other	0
17	8	Picture	Stim;17;study;1;4;7;2000;7;-1;0;left	Stim	17	study	1	4	7	2000	7	-1	0	left	242129	0	1	20164	1	0	next	other	0
17	10	Picture	Stim;17;study;1;5;1;1595;1;-1;0;left	Stim	17	study	1	5	1	1595	1	-1	0	left	312118	0	1	16164	1	0	next	other	0
17	12	Picture	Stim;17;study;1;6;7;1208;7;-1;0;left	Stim	17	study	1	6	7	1208	7	-1	0	left	358277	0	1	12165	1	0	next	other	0
17	14	Picture	Stim;17;study;1;7;1;1991;1;-1;0;left	Stim	17	study	1	7	1	1991	1	-1	0	left	420434	0	1	19997	1	0	next	other	0
17	16	Picture	Stim;17;study;1;8;7;1877;7;-1;0;left	Stim	17	study	1	8	7	1877	7	-1	0	left	470427	0	1	18830	1	0	next	other	0
17	18	Picture	Stim;17;study;1;9;1;1160;1;-1;0;left	Stim	17	study	1	9	1	1160	1	-1	0	left	539249	0	1	11665	1	0	next	other	0
17	20	Picture	Stim;17;study;1;10;7;1423;7;-1;0;left	Stim	17	study	1	10	7	1423	7	-1	0	left	580909	0	1	14331	1	0	next	other	0
17	22	Picture	End_Block	End_Block											645233	0	1	423434	1	0	next	other	0
17	22	Response	2												1068560	423327	1
17	23	Picture	Stim;17;study;2;1;1;1946;1;-1;0;left	Stim	17	study	2	1	1	1946	1	-1	0	left	1068667	0	1	19664	1	0	next	other	0
17	25	Picture	Stim;17;study;2;2;7;1964;7;-1;0;left	Stim	17	study	2	2	7	1964	7	-1	0	left	1118326	0	1	19830	1	0	next	other	0
17	27	Picture	Stim;17;study;2;3;1;1925;1;-1;0;left	Stim	17	study	2	3	1	1925	1	-1	0	left	1187981	0	1	19330	1	0	next	other	0
17	29	Picture	Stim;17;study;2;4;7;1046;7;-1;0;left	Stim	17	study	2	4	7	1046	7	-1	0	left	1237307	0	1	10665	1	0	next	other	0
17	31	Picture	Stim;17;study;2;5;1;1200;1;-1;0;left	Stim	17	study	2	5	1	1200	1	-1	0	left	1297798	0	1	12165	1	0	next	other	0
17	33	Picture	Stim;17;study;2;6;7;1930;7;-1;0;left	Stim	17	study	2	6	7	1930	7	-1	0	left	1339958	0	1	19497	1	0	next	other	0
17	35	Picture	Stim;17;study;2;7;1;1732;1;-1;0;left	Stim	17	study	2	7	1	1732	1	-1	0	left	1409280	0	1	17497	1	0	next	other	0
17	37	Picture	Stim;17;study;2;8;7;1897;7;-1;0;left	Stim	17	study	2	8	7	1897	7	-1	0	left	1456773	0	1	19164	1	0	next	other	0
