Scenario - Bisection Task
Logfile written - 10/02/2018 15:21:25

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

15	1	Picture	Instruction	Instruction											333	0	1	86820	1	0	next	other	0
15	1	Response	1												86991	86657	1
15	2	Picture	Stim;15;study;1;1;1;1599;1;-1;0;left	Stim	15	study	1	1	1	1599	1	-1	0	left	87153	0	1	16997	1	0	next	other	0
15	4	Picture	Stim;15;study;1;2;7;1917;7;-1;0;left	Stim	15	study	1	2	7	1917	7	-1	0	left	133312	0	1	19330	1	0	next	other	0
15	6	Picture	Stim;15;study;1;3;1;1676;1;-1;0;left	Stim	15	study	1	3	1	1676	1	-1	0	left	202635	0	1	16831	1	0	next	other	0
15	8	Picture	Stim;15;study;1;4;7;1274;7;-1;0;left	Stim	15	study	1	4	7	1274	7	-1	0	left	249461	0	1	12831	1	0	next	other	0
15	10	Picture	Stim;15;study;1;5;1;1090;1;-1;0;left	Stim	15	study	1	5	1	1090	1	-1	0	left	312285	0	1	10998	1	0	next	other	0
15	12	Picture	Stim;15;study;1;6;7;1771;7;-1;0;left	Stim	15	study	1	6	7	1771	7	-1	0	left	353278	0	1	17831	1	0	next	other	0
15	14	Picture	Stim;15;study;1;7;1;1658;1;-1;0;left	Stim	15	study	1	7	1	1658	1	-1	0	left	421101	0	1	16664	1	0	next	other	0
15	16	Picture	Stim;15;study;1;8;7;1834;7;-1;0;left	Stim	15	study	1	8	7	1834	7	-1	0	left	467760	0	1	18497	1	0	next	other	0
15	18	Picture	Stim;15;study;1;9;1;1023;1;-1;0;left	Stim	15	study	1	9	1	1023	1	-1	0	left	536083	0	1	10332	1	0	next	other	0
15	20	Picture	Stim;15;study;1;10;7;1612;7;-1;0;left	Stim	15	study	1	10	7	1612	7	-1	0	left	576410	0	1	16331	1	0	next	other	0
15	22	Picture	End_Block	End_Block											642567	0	1	324283	1	0	next	other	0
15	22	Response	1												966737	324170	0
15	23	Picture	Break	Break											966849	0	1	7332	1	0	next	other	0
15	23	Response	1												974016	7167	0
15	24	Picture	ITI	ITI											974182	0	1	10165	1	0	next	other	0
15	25	Picture	Instruction	Instruction											984347	0	1	21497	1	0	next	other	0
15	25	Response	1												1005693	21346	1
15	26	Picture	Instruction	Instruction											1005843	0	1	79154	1	0	next	other	0
15	26	Response	1												1084884	79041	0
15	27	Picture	Stim;15;practice;1;1;5;1000;2;2;1;left	Stim	15	practice	1	1	5	1000	2	2	1	left	1084998	0	1	10165	1	0	next	other	0
15	29	Picture	Feedback	Feedback											1135823	0	1	7166	1	0	next	other	0
15	30	Picture	Stim;15;practice;1;2;2;1000;1;1;1;left	Stim	15	practice	1	2	2	1000	1	1	1	left	1142989	0	1	10165	1	0	next	other	0
15	32	Picture	Feedback	Feedback											1185149	0	1	7166	1	0	next	other	0
15	33	Picture	Stim;15;practice;1;3;7;1000;2;2;1;left	Stim	15	practice	1	3	7	1000	2	2	1	left	1192314	0	1	10165	1	0	next	other	0
15	35	Picture	Feedback	Feedback											1252472	0	1	7165	1	0	next	other	0
15	36	Picture	Stim;15;practice;1;4;6;1000;2;2;1;left	Stim	15	practice	1	4	6	1000	2	2	1	left	1259637	0	1	10165	1	0	next	other	0
15	38	Picture	Feedback	Feedback											1314629	0	1	7165	1	0	next	other	0
15	39	Picture	Stim;15;practice;1;5;1;1000;1;1;1;left	Stim	15	practice	1	5	1	1000	1	1	1	left	1321794	0	1	10165	1	0	next	other	0
15	41	Picture	Feedback	Feedback											1361954	0	1	7166	1	0	next	other	0
15	42	Picture	Stim;15;practice;1;6;3;1000;1;1;1;left	Stim	15	practice	1	6	3	1000	1	1	1	left	1369120	0	1	10165	1	0	next	other	0
15	44	Picture	Feedback	Feedback											1413613	0	1	7166	1	0	next	other	0
15	45	Picture	Stim;15;practice;1;7;4;1000;1;2;0;left	Stim	15	practice	1	7	4	1000	1	2	0	left	1420779	0	1	10165	1	0	next	other	0
15	47	Picture	Feedback	Feedback											1468271	0	1	7166	1	0	next	other	0
15	48	Picture	Stim;15;practice;2;1;5;1000;2;2;1;left	Stim	15	practice	2	1	5	1000	2	2	1	left	1475437	0	1	10165	1	0	next	other	0
15	50	Picture	Feedback	Feedback											1526262	0	1	7166	1	0	next	other	0
15	51	Picture	Stim;15;practice;2;2;4;1000;1;2;0;left	Stim	15	practice	2	2	4	1000	1	2	0	left	1533428	0	1	10165	1	0	next	other	0
15	53	Picture	Feedback	Feedback											1580920	0	1	7166	1	0	next	other	0
15	54	Picture	Stim;15;practice;2;3;3;1000;1;1;1;left	Stim	15	practice	2	3	3	1000	1	1	1	left	1588086	0	1	10165	1	0	next	other	0
15	56	Picture	Feedback	Feedback											1632579	0	1	7166	1	0	next	other	0
15	57	Picture	Stim;15;practice;2;4;2;1000;1;1;1;left	Stim	15	practice	2	4	2	1000	1	1	1	left	1639745	0	1	10165	1	0	next	other	0
15	59	Picture	Feedback	Feedback											1681905	0	1	7166	1	0	next	other	0
15	60	Picture	Stim;15;practice;2;5;6;1000;2;2;1;left	Stim	15	practice	2	5	6	1000	2	2	1	left	1689070	0	1	10165	1	0	next	other	0
15	62	Picture	Feedback	Feedback											1744062	0	1	7166	1	0	next	other	0
15	63	Picture	Stim;15;practice;2;6;7;1000;2;2;1;left	Stim	15	practice	2	6	7	1000	2	2	1	left	1751227	0	1	10165	1	0	next	other	0
15	65	Picture	Feedback	Feedback											1811218	0	1	7166	1	0	next	other	0
15	66	Picture	Stim;15;practice;2;7;1;1000;1;1;1;left	Stim	15	practice	2	7	1	1000	1	1	1	left	1818383	0	1	10165	1	0	next	other	0
15	68	Picture	Feedback	Feedback											1858544	0	1	7165	1	0	next	other	0
15	69	Picture	Stim;15;practice;3;1;1;1000;1;1;1;left	Stim	15	practice	3	1	1	1000	1	1	1	left	1865709	0	1	10165	1	0	next	other	0
15	71	Picture	Feedback	Feedback											1905870	0	1	7166	1	0	next	other	0
15	72	Picture	Stim;15;practice;3;2;3;1000;1;2;0;left	Stim	15	practice	3	2	3	1000	1	2	0	left	1913035	0	1	10165	1	0	next	other	0
15	74	Picture	Feedback	Feedback											1957528	0	1	7165	1	0	next	other	0
15	75	Picture	Stim;15;practice;3;3;2;1000;1;1;1;left	Stim	15	practice	3	3	2	1000	1	1	1	left	1964694	0	1	10165	1	0	next	other	0
15	77	Picture	Feedback	Feedback											2006854	0	1	7166	1	0	next	other	0
15	78	Picture	Stim;15;practice;3;4;5;1000;2;2;1;left	Stim	15	practice	3	4	5	1000	2	2	1	left	2014020	0	1	10165	1	0	next	other	0
15	80	Picture	Feedback	Feedback											2064845	0	1	7166	1	0	next	other	0
15	81	Picture	Stim;15;practice;3;5;7;1000;2;2;1;left	Stim	15	practice	3	5	7	1000	2	2	1	left	2072011	0	1	10165	1	0	next	other	0
15	83	Picture	Feedback	Feedback											2132001	0	1	7166	1	0	next	other	0
15	84	Picture	Stim;15;practice;3;6;6;1000;2;2;1;left	Stim	15	practice	3	6	6	1000	2	2	1	left	2139167	0	1	10165	1	0	next	other	0
