Subject Id	Block Type	Block Number	Trial Number	Probe Condition	Inter-Trial Interval	Answer	Response	Score	Short Dynomometer
12	study	1	1	1	1997	1	-1	0	right
12	study	1	2	7	1743	7	-1	0	right
12	study	1	3	1	1442	1	-1	0	right
12	study	1	4	7	1864	7	-1	0	right
12	study	1	5	1	1069	1	-1	0	right
12	study	1	6	7	1666	7	-1	0	right
12	study	1	7	1	1690	1	-1	0	right
12	study	1	8	7	1082	7	-1	0	right
12	study	1	9	1	1321	1	-1	0	right
12	study	1	10	7	1573	7	-1	0	right
12	practice	1	1	7	1000	1	1	1	right
12	practice	1	2	3	1000	2	1	0	right
12	practice	1	3	5	1000	1	1	1	right
12	practice	1	4	4	1000	2	1	0	right
12	practice	1	5	6	1000	1	1	1	right
12	practice	1	6	1	1000	2	2	1	right
12	practice	1	7	2	1000	2	2	1	right
12	practice	2	1	6	1000	1	1	1	right
12	practice	2	2	5	1000	1	1	1	right
12	practice	2	3	4	1000	2	1	0	right
12	practice	2	4	1	1000	2	2	1	right
12	practice	2	5	3	1000	2	2	1	right
12	practice	2	6	7	1000	1	1	1	right
12	practice	2	7	2	1000	2	2	1	right
12	practice	3	1	7	1000	1	1	1	right
12	practice	3	2	5	1000	1	1	1	right
12	practice	3	3	3	1000	2	2	1	right
12	practice	3	4	6	1000	1	1	1	right
12	practice	3	5	4	1000	2	1	0	right
12	practice	3	6	2	1000	2	2	1	right
12	practice	3	7	1	1000	2	2	1	right
12	test	1	1	6	1995	1	1	1	right
12	test	1	2	6	1548	1	1	1	right
12	test	1	3	3	1585	2	1	0	right
12	test	1	4	6	1379	1	1	1	right
12	test	1	5	7	1138	1	1	1	right
12	test	1	6	4	1071	2	1	0	right
12	test	1	7	6	1575	1	1	1	right
12	test	1	8	1	1710	2	2	1	right
12	test	1	9	6	1540	1	1	1	right
12	test	1	10	2	1572	2	2	1	right
12	test	1	11	4	1857	2	1	0	right
12	test	1	12	4	1386	2	1	0	right
12	test	1	13	5	1553	1	1	1	right
12	test	1	14	7	1099	1	1	1	right
12	test	1	15	3	1640	2	2	1	right
