Scenario - Bisection Task
Logfile written - 09/14/2018 14:08:56

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
4	32	Picture	Feedback	Feedback										1149015	0	1	7082	1	0	next	other	0
4	33	Picture	Stim;4;practice;1;3;3;1000;2;2;1;right	Stim	4	practice	1	3	3	1000	2	2	1	1156098	0	1	10068	1	0	next	other	0
4	35	Picture	Feedback	Feedback										1200606	0	1	7082	1	0	next	other	0
4	36	Picture	Stim;4;practice;1;4;4;1000;2;0;0;right	Stim	4	practice	1	4	4	1000	2	0	0	1207688	0	1	10068	1	0	next	other	0
4	38	Picture	Feedback	Feedback										1255043	0	1	7082	1	0	next	other	0
4	39	Picture	Stim;4;practice;1;5;1;1000;2;2;1;right	Stim	4	practice	1	5	1	1000	2	2	1	1262125	0	1	10068	1	0	next	other	0
4	41	Picture	Feedback	Feedback										1302190	0	1	7082	1	0	next	other	0
4	42	Picture	Stim;4;practice;1;6;2;1000;2;2;1;right	Stim	4	practice	1	6	2	1000	2	2	1	1309272	0	1	10068	1	0	next	other	0
4	44	Picture	Feedback	Feedback										1351350	0	1	7082	1	0	next	other	0
4	45	Picture	Stim;4;practice;1;7;7;1000;1;1;1;right	Stim	4	practice	1	7	7	1000	1	1	1	1358432	0	1	10068	1	0	next	other	0
4	47	Picture	Feedback	Feedback										1418424	0	1	7082	1	0	next	other	0
4	48	Picture	Stim;4;practice;2;1;3;1000;2;2;1;right	Stim	4	practice	2	1	3	1000	2	2	1	1425507	0	1	10068	1	0	next	other	0
4	50	Picture	Feedback	Feedback										1470015	0	1	7082	1	0	next	other	0
4	51	Picture	Stim;4;practice;2;2;6;1000;1;1;1;right	Stim	4	practice	2	2	6	1000	1	1	1	1477097	0	1	10068	1	0	next	other	0
4	53	Picture	Feedback	Feedback										1532090	0	1	7082	1	0	next	other	0
4	54	Picture	Stim;4;practice;2;3;1;1000;2;2;1;right	Stim	4	practice	2	3	1	1000	2	2	1	1539172	0	1	10068	1	0	next	other	0
4	56	Picture	Feedback	Feedback										1579236	0	1	7082	1	0	next	other	0
4	57	Picture	Stim;4;practice;2;4;4;1000;2;0;0;right	Stim	4	practice	2	4	4	1000	2	0	0	1586319	0	1	10068	1	0	next	other	0
4	59	Picture	Feedback	Feedback										1633674	0	1	7082	1	0	next	other	0
4	60	Picture	Stim;4;practice;2;5;2;1000;2;2;1;right	Stim	4	practice	2	5	2	1000	2	2	1	1640756	0	1	10068	1	0	next	other	0
4	62	Picture	Feedback	Feedback										1682834	0	1	7082	1	0	next	other	0
4	63	Picture	Stim;4;practice;2;6;5;1000;1;1;1;right	Stim	4	practice	2	6	5	1000	1	1	1	1689916	0	1	10068	1	0	next	other	0
4	65	Picture	Feedback	Feedback										1740743	0	1	7082	1	0	next	other	0
4	66	Picture	Stim;4;practice;2;7;7;1000;1;1;1;right	Stim	4	practice	2	7	7	1000	1	1	1	1747825	0	1	10068	1	0	next	other	0
4	68	Picture	Feedback	Feedback										1807817	0	1	7082	1	0	next	other	0
4	69	Picture	Stim;4;practice;3;1;2;1000;2;2;1;right	Stim	4	practice	3	1	2	1000	2	2	1	1814900	0	1	10068	1	0	next	other	0
4	71	Picture	Feedback	Feedback										1856978	0	1	7082	1	0	next	other	0
4	72	Picture	Stim;4;practice;3;2;1;1000;2;2;1;right	Stim	4	practice	3	2	1	1000	2	2	1	1864060	0	1	10068	1	0	next	other	0
4	74	Picture	Feedback	Feedback										1904124	0	1	7082	1	0	next	other	0
4	75	Picture	Stim;4;practice;3;3;3;1000;2;2;1;right	Stim	4	practice	3	3	3	1000	2	2	1	1911206	0	1	10068	1	0	next	other	0
4	77	Picture	Feedback	Feedback										1955714	0	1	7082	1	0	next	other	0
4	78	Picture	Stim;4;practice;3;4;4;1000;2;1;0;right	Stim	4	practice	3	4	4	1000	2	1	0	1962797	0	1	10068	1	0	next	other	0
4	80	Picture	Feedback	Feedback										2010152	0	1	7082	1	0	next	other	0
4	81	Picture	Stim;4;practice;3;5;5;1000;1;1;1;right	Stim	4	practice	3	5	5	1000	1	1	1	2017234	0	1	10068	1	0	next	other	0
4	83	Picture	Feedback	Feedback										2068061	0	1	7082	1	0	next	other	0
4	84	Picture	Stim;4;practice;3;6;7;1000;1;1;1;right	Stim	4	practice	3	6	7	1000	1	1	1	2075143	0	1	10068	1	0	next	other	0
4	86	Picture	Feedback	Feedback										2135135	0	1	7082	1	0	next	other	0
4	87	Picture	Stim;4;practice;3;7;6;1000;1;1;1;right	Stim	4	practice	3	7	6	1000	1	1	1	2142218	0	1	10068	1	0	next	other	0
4	89	Picture	Feedback	Feedback										2197210	0	1	7152	1	0	next	other	0
4	90	Picture	Break	Break										2204362	0	1	42008	1	0	next	other	0
4	90	Response	1											2246260	41898	1
4	91	Picture	Instruction	Instruction										2246371	0	1	493129	1	0	next	other	0
4	91	Response	1											2739421	493050	1
4	92	Picture	ITI	ITI										2739500	0	1	10068	1	0	next	other	0
4	93	Picture	Instruction	Instruction										2749568	0	1	44439	1	0	next	other	0
4	93	Response	1											2793897	44329	0
4	94	Picture	Stim;4;test;1;1;1;1480;2;2;1;right	Stim	4	test	1	1	1	1480	2	2	1	2794007	0	1	14859	1	0	next	other	0
4	96	Picture	Stim;4;test;1;2;7;1328;1;1;1;right	Stim	4	test	1	2	7	1328	1	1	1	2838862	0	1	13332	1	0	next	other	0
4	98	Picture	Stim;4;test;1;3;2;1340;2;2;1;right	Stim	4	test	1	3	2	1340	2	2	1	2902187	0	1	13470	1	0	next	other	0
4	100	Picture	Stim;4;test;1;4;4;1881;2;1;0;right	Stim	4	test	1	4	4	1881	2	1	0	2947667	0	1	18886	1	0	next	other	0
4	102	Picture	Stim;4;test;1;5;4;1870;2;1;0;right	Stim	4	test	1	5	4	1870	2	1	0	3003840	0	1	18748	1	0	next	other	0
4	104	Picture	Stim;4;test;1;6;6;1881;1;1;1;right	Stim	4	test	1	6	6	1881	1	1	1	3059944	0	1	18886	1	0	next	other	0
4	106	Picture	Stim;4;test;1;7;4;1640;2;2;1;right	Stim	4	test	1	7	4	1640	2	2	1	3123755	0	1	16456	1	0	next	other	0
4	108	Picture	Stim;4;test;1;8;5;1360;1;1;1;right	Stim	4	test	1	8	5	1360	1	1	1	3177567	0	1	13679	1	0	next	other	0
4	110	Picture	Stim;4;test;1;9;5;1996;1;1;1;right	Stim	4	test	1	9	5	1996	1	1	1	3232004	0	1	20067	1	0	next	other	0
4	112	Picture	Stim;4;test;1;10;3;1612;2;2;1;right	Stim	4	test	1	10	3	1612	2	2	1	3292830	0	1	16178	1	0	next	other	0
4	114	Picture	Stim;4;test;1;11;7;1018;1;1;1;right	Stim	4	test	1	11	7	1018	1	1	1	3343448	0	1	10276	1	0	next	other	0
4	116	Picture	Stim;4;test;1;12;1;1621;2;2;1;right	Stim	4	test	1	12	1	1621	2	2	1	3403648	0	1	16248	1	0	next	other	0
4	118	Picture	Stim;4;test;1;13;3;1903;2;2;1;right	Stim	4	test	1	13	3	1903	2	2	1	3449962	0	1	19095	1	0	next	other	0
4	120	Picture	Stim;4;test;1;14;1;1832;2;2;1;right	Stim	4	test	1	14	1	1832	2	2	1	3503496	0	1	18400	1	0	next	other	0
4	122	Picture	Stim;4;test;1;15;4;1970;2;0;0;right	Stim	4	test	1	15	4	1970	2	0	0	3551893	0	1	19789	1	0	next	other	0
4	124	Picture	Stim;4;test;1;16;1;1892;2;2;1;right	Stim	4	test	1	16	1	1892	2	2	1	3608969	0	1	19025	1	0	next	other	0
4	126	Picture	Stim;4;test;1;17;1;1593;2;2;1;right	Stim	4	test	1	17	1	1593	2	2	1	3657990	0	1	15970	1	0	next	other	0
4	128	Picture	Stim;4;test;1;18;5;1072;1;1;1;right	Stim	4	test	1	18	5	1072	1	1	1	3704025	0	1	10762	1	0	next	other	0
4	130	Picture	Stim;4;test;1;19;4;1275;2;1;0;right	Stim	4	test	1	19	4	1275	2	1	0	3755616	0	1	12845	1	0	next	other	0
4	132	Picture	Stim;4;test;1;20;7;1396;1;1;1;right	Stim	4	test	1	20	7	1396	1	1	1	3805748	0	1	14026	1	0	next	other	0
4	134	Picture	Stim;4;test;1;21;4;1151;2;2;1;right	Stim	4	test	1	21	4	1151	2	2	1	3869698	0	1	11596	1	0	next	other	0
4	136	Picture	Stim;4;test;1;22;3;1708;2;2;1;right	Stim	4	test	1	22	3	1708	2	2	1	3918580	0	1	17151	1	0	next	other	0
4	138	Picture	Stim;4;test;1;23;3;1784;2;2;1;right	Stim	4	test	1	23	3	1784	2	2	1	3970171	0	1	17914	1	0	next	other	0
4	140	Picture	Stim;4;test;1;24;4;1267;2;2;1;right	Stim	4	test	1	24	4	1267	2	2	1	4022525	0	1	12776	1	0	next	other	0
4	142	Picture	Stim;4;test;1;25;2;1083;2;2;1;right	Stim	4	test	1	25	2	1083	2	2	1	4072588	0	1	10901	1	0	next	other	0
4	144	Picture	Stim;4;test;1;26;3;1333;2;1;0;right	Stim	4	test	1	26	3	1333	2	1	0	4115499	0	1	13401	1	0	next	other	0
4	146	Picture	Stim;4;test;1;27;6;1561;1;1;1;right	Stim	4	test	1	27	6	1561	1	1	1	4163340	0	1	15692	1	0	next	other	0
4	148	Picture	Stim;4;test;1;28;2;1321;2;2;1;right	Stim	4	test	1	28	2	1321	2	2	1	4223957	0	1	13262	1	0	next	other	0
4	150	Picture	Stim;4;test;1;29;7;1883;1;1;1;right	Stim	4	test	1	29	7	1883	1	1	1	4269229	0	1	18886	1	0	next	other	0
4	152	Picture	Stim;4;test;1;30;5;1969;1;1;1;right	Stim	4	test	1	30	5	1969	1	1	1	4338039	0	1	19789	1	0	next	other	0
4	154	Picture	Stim;4;test;1;31;1;1983;2;2;1;right	Stim	4	test	1	31	1	1983	2	2	1	4398586	0	1	19928	1	0	next	other	0
4	156	Picture	Stim;4;test;1;32;2;1335;2;2;1;right	Stim	4	test	1	32	2	1335	2	2	1	4448510	0	1	13401	1	0	next	other	0
4	158	Picture	Stim;4;test;1;33;1;1123;2;2;1;right	Stim	4	test	1	33	1	1123	2	2	1	4493921	0	1	11318	1	0	next	other	0
4	160	Picture	Stim;4;test;1;34;6;1422;1;1;1;right	Stim	4	test	1	34	6	1422	1	1	1	4535235	0	1	14304	1	0	next	other	0
4	162	Picture	Stim;4;test;1;35;3;1650;2;1;0;right	Stim	4	test	1	35	3	1650	2	1	0	4594463	0	1	16595	1	0	next	other	0
4	164	Picture	Stim;4;test;1;36;5;1878;1;1;1;right	Stim	4	test	1	36	5	1878	1	1	1	4645429	0	1	18886	1	0	next	other	0
4	166	Picture	Stim;4;test;1;37;7;1153;1;1;1;right	Stim	4	test	1	37	7	1153	1	1	1	4705074	0	1	11596	1	0	next	other	0
4	168	Picture	Stim;4;test;1;38;7;1318;1;1;1;right	Stim	4	test	1	38	7	1318	1	1	1	4766594	0	1	13262	1	0	next	other	0
4	170	Picture	Stim;4;test;1;39;3;1749;2;2;1;right	Stim	4	test	1	39	3	1749	2	2	1	4829780	0	1	17567	1	0	next	other	0
4	172	Picture	Stim;4;test;1;40;2;1325;2;2;1;right	Stim	4	test	1	40	2	1325	2	2	1	4881787	0	1	13332	1	0	next	other	0
4	174	Picture	Stim;4;test;1;41;5;1485;1;2;0;right	Stim	4	test	1	41	5	1485	1	2	0	4927128	0	1	14929	1	0	next	other	0
4	176	Picture	Stim;4;test;1;42;2;1787;2;2;1;right	Stim	4	test	1	42	2	1787	2	2	1	4982815	0	1	17914	1	0	next	other	0
4	178	Picture	Stim;4;test;1;43;2;1849;2;2;1;right	Stim	4	test	1	43	2	1849	2	2	1	5032739	0	1	18539	1	0	next	other	0
4	180	Picture	Stim;4;test;1;44;6;1838;1;1;1;right	Stim	4	test	1	44	6	1838	1	1	1	5083288	0	1	18470	1	0	next	other	0
4	182	Picture	Stim;4;test;1;45;7;1905;1;1;1;right	Stim	4	test	1	45	7	1905	1	1	1	5146682	0	1	19164	1	0	next	other	0
4	184	Picture	Stim;4;test;1;46;6;1218;1;1;1;right	Stim	4	test	1	46	6	1218	1	1	1	5215770	0	1	12221	1	0	next	other	0
4	186	Picture	Stim;4;test;1;47;6;1011;1;1;1;right	Stim	4	test	1	47	6	1011	1	1	1	5272985	0	1	10207	1	0	next	other	0
4	188	Picture	Stim;4;test;1;48;5;1597;1;1;1;right	Stim	4	test	1	48	5	1597	1	1	1	5328117	0	1	16040	1	0	next	other	0
4	190	Picture	Stim;4;test;1;49;6;1308;1;1;1;right	Stim	4	test	1	49	6	1308	1	1	1	5384915	0	1	13193	1	0	next	other	0
4	192	Picture	Instruction	Instruction										5443032	0	1	85683	1	0	next	other	0
4	192	Response	1											5528566	85534	1
4	193	Picture	Break	Break										5528715	0	1	16456	1	0	next	other	0
4	193	Response	1											5545124	16409	0
4	194	Picture	ITI	ITI										5545171	0	1	20067	1	0	next	other	0
4	195	Picture	Stim;4;test;2;1;5;1222;1;1;1;right	Stim	4	test	2	1	5	1222	1	1	1	5565238	0	1	12290	1	0	next	other	0
4	197	Picture	Stim;4;test;2;2;7;1780;1;1;1;right	Stim	4	test	2	2	7	1780	1	1	1	5618287	0	1	17845	1	0	next	other	0
4	199	Picture	Stim;4;test;2;3;7;1490;1;1;1;right	Stim	4	test	2	3	7	1490	1	1	1	5686125	0	1	14998	1	0	next	other	0
4	201	Picture	Stim;4;test;2;4;3;1536;2;2;1;right	Stim	4	test	2	4	3	1536	2	2	1	5751047	0	1	15415	1	0	next	other	0
4	203	Picture	Stim;4;test;2;5;1;1650;2;2;1;right	Stim	4	test	2	5	1	1650	2	2	1	5800901	0	1	16595	1	0	next	other	0
4	205	Picture	Stim;4;test;2;6;3;1714;2;2;1;right	Stim	4	test	2	6	3	1714	2	2	1	5847492	0	1	17220	1	0	next	other	0
4	207	Picture	Stim;4;test;2;7;5;1435;1;1;1;right	Stim	4	test	2	7	5	1435	1	1	1	5899083	0	1	14443	1	0	next	other	0
4	209	Picture	Stim;4;test;2;8;1;1467;2;2;1;right	Stim	4	test	2	8	1	1467	2	2	1	5954284	0	1	14720	1	0	next	other	0
4	211	Picture	Stim;4;test;2;9;7;1467;1;1;1;right	Stim	4	test	2	9	7	1467	1	1	1	5999000	0	1	14720	1	0	next	other	0
4	213	Picture	Stim;4;test;2;10;4;1021;2;2;1;right	Stim	4	test	2	10	4	1021	2	2	1	6063645	0	1	10276	1	0	next	other	0
4	215	Picture	Stim;4;test;2;11;5;1261;1;2;0;right	Stim	4	test	2	11	5	1261	1	2	0	6111208	0	1	12707	1	0	next	other	0
4	217	Picture	Stim;4;test;2;12;5;1887;1;2;0;right	Stim	4	test	2	12	5	1887	1	2	0	6164673	0	1	18956	1	0	next	other	0
4	219	Picture	Stim;4;test;2;13;2;1284;2;2;1;right	Stim	4	test	2	13	2	1284	2	2	1	6224387	0	1	12915	1	0	next	other	0
4	221	Picture	Stim;4;test;2;14;5;1924;1;1;1;right	Stim	4	test	2	14	5	1924	1	1	1	6269312	0	1	19303	1	0	next	other	0
4	223	Picture	Stim;4;test;2;15;4;1992;2;2;1;right	Stim	4	test	2	15	4	1992	2	2	1	6329373	0	1	19997	1	0	next	other	0
4	225	Picture	Stim;4;test;2;16;6;1176;1;1;1;right	Stim	4	test	2	16	6	1176	1	1	1	6386657	0	1	11804	1	0	next	other	0
4	227	Picture	Stim;4;test;2;17;4;1282;2;2;1;right	Stim	4	test	2	17	4	1282	2	2	1	6443455	0	1	12915	1	0	next	other	0
4	229	Picture	Stim;4;test;2;18;4;1668;2;2;1;right	Stim	4	test	2	18	4	1668	2	2	1	6493657	0	1	16734	1	0	next	other	0
4	231	Picture	Stim;4;test;2;19;1;1202;2;2;1;right	Stim	4	test	2	19	1	1202	2	2	1	6547678	0	1	12082	1	0	next	other	0
4	233	Picture	Stim;4;test;2;20;5;1929;1;1;1;right	Stim	4	test	2	20	5	1929	1	1	1	6589756	0	1	19372	1	0	next	other	0
4	235	Picture	Stim;4;test;2;21;3;1238;2;2;1;right	Stim	4	test	2	21	3	1238	2	2	1	6649887	0	1	12429	1	0	next	other	0
4	237	Picture	Stim;4;test;2;22;4;1654;2;2;1;right	Stim	4	test	2	22	4	1654	2	2	1	6696755	0	1	16595	1	0	next	other	0
4	239	Picture	Stim;4;test;2;23;3;1911;2;2;1;right	Stim	4	test	2	23	3	1911	2	2	1	6750637	0	1	19164	1	0	next	other	0
4	241	Picture	Stim;4;test;2;24;7;1784;1;1;1;right	Stim	4	test	2	24	7	1784	1	1	1	6804241	0	1	17914	1	0	next	other	0
4	243	Picture	Stim;4;test;2;25;5;1506;1;1;1;right	Stim	4	test	2	25	5	1506	1	1	1	6872079	0	1	15137	1	0	next	other	0
4	245	Picture	Stim;4;test;2;26;6;1142;1;1;1;right	Stim	4	test	2	26	6	1142	1	1	1	6927975	0	1	11526	1	0	next	other	0
4	247	Picture	Stim;4;test;2;27;3;1350;2;2;1;right	Stim	4	test	2	27	3	1350	2	2	1	6984426	0	1	13540	1	0	next	other	0
4	249	Picture	Stim;4;test;2;28;3;1334;2;2;1;right	Stim	4	test	2	28	3	1334	2	2	1	7032405	0	1	13401	1	0	next	other	0
4	251	Picture	Stim;4;test;2;29;6;1708;1;1;1;right	Stim	4	test	2	29	6	1708	1	1	1	7080246	0	1	17150	1	0	next	other	0
4	253	Picture	Stim;4;test;2;30;1;1407;2;2;1;right	Stim	4	test	2	30	1	1407	2	2	1	7142322	0	1	14165	1	0	next	other	0
4	255	Picture	Stim;4;test;2;31;6;1975;1;1;1;right	Stim	4	test	2	31	6	1975	1	1	1	7186482	0	1	19858	1	0	next	other	0
4	257	Picture	Stim;4;test;2;32;6;1451;1;1;1;right	Stim	4	test	2	32	6	1451	1	1	1	7251265	0	1	14581	1	0	next	other	0
4	259	Picture	Stim;4;test;2;33;7;1638;1;1;1;right	Stim	4	test	2	33	7	1638	1	1	1	7310772	0	1	16456	1	0	next	other	0
4	261	Picture	Stim;4;test;2;34;1;1521;2;2;1;right	Stim	4	test	2	34	1	1521	2	2	1	7377152	0	1	15276	1	0	next	other	0
4	263	Picture	Stim;4;test;2;35;2;1465;2;2;1;right	Stim	4	test	2	35	2	1465	2	2	1	7422423	0	1	14720	1	0	next	other	0
4	265	Picture	Stim;4;test;2;36;7;1210;1;1;1;right	Stim	4	test	2	36	7	1210	1	1	1	7469153	0	1	12151	1	0	next	other	0
4	267	Picture	Stim;4;test;2;37;2;1832;2;2;1;right	Stim	4	test	2	37	2	1832	2	2	1	7531229	0	1	18400	1	0	next	other	0
4	269	Picture	Stim;4;test;2;38;1;1054;2;2;1;right	Stim	4	test	2	38	1	1054	2	2	1	7581639	0	1	10623	1	0	next	other	0
4	271	Picture	Stim;4;test;2;39;1;1446;2;2;1;right	Stim	4	test	2	39	1	1446	2	2	1	7622258	0	1	14512	1	0	next	other	0
4	273	Picture	Stim;4;test;2;40;4;1726;2;2;1;right	Stim	4	test	2	40	4	1726	2	2	1	7666766	0	1	17359	1	0	next	other	0
4	275	Picture	Stim;4;test;2;41;2;1080;2;2;1;right	Stim	4	test	2	41	2	1080	2	2	1	7721412	0	1	10901	1	0	next	other	0
4	277	Picture	Stim;4;test;2;42;6;1859;1;1;1;right	Stim	4	test	2	42	6	1859	1	1	1	7764323	0	1	18678	1	0	next	other	0
4	279	Picture	Stim;4;test;2;43;2;1648;2;2;1;right	Stim	4	test	2	43	2	1648	2	2	1	7827925	0	1	16525	1	0	next	other	0
4	281	Picture	Stim;4;test;2;44;3;1747;2;2;1;right	Stim	4	test	2	44	3	1747	2	2	1	7876461	0	1	17567	1	0	next	other	0
4	283	Picture	Stim;4;test;2;45;2;1791;2;2;1;right	Stim	4	test	2	45	2	1791	2	2	1	7928398	0	1	17984	1	0	next	other	0
4	285	Picture	Stim;4;test;2;46;2;1722;2;2;1;right	Stim	4	test	2	46	2	1722	2	2	1	7978392	0	1	17289	1	0	next	other	0
4	287	Picture	Stim;4;test;2;47;4;1097;2;1;0;right	Stim	4	test	2	47	4	1097	2	1	0	8027691	0	1	11040	1	0	next	other	0
4	289	Picture	Stim;4;test;2;48;7;1554;1;1;1;right	Stim	4	test	2	48	7	1554	1	1	1	8076018	0	1	15623	1	0	next	other	0
4	291	Picture	Stim;4;test;2;49;6;1735;1;1;1;right	Stim	4	test	2	49	6	1735	1	1	1	8141565	0	1	17428	1	0	next	other	0
4	293	Picture	Instruction	Instruction										8203987	0	1	48257	1	0	next	other	0
4	293	Response	1											8252116	48129	1
4	294	Picture	Break	Break										8252244	0	1	11526	1	0	next	other	0
4	294	Response	1											8263714	11470	0
4	295	Picture	ITI	ITI										8263771	0	1	20067	1	0	next	other	0
4	296	Picture	Stim;4;test;3;1;2;1235;2;2;1;right	Stim	4	test	3	1	2	1235	2	2	1	8283838	0	1	12429	1	0	next	other	0
4	298	Picture	Stim;4;test;3;2;1;1815;2;2;1;right	Stim	4	test	3	2	1	1815	2	2	1	8328276	0	1	18192	1	0	next	other	0
4	300	Picture	Stim;4;test;3;3;5;1208;1;1;1;right	Stim	4	test	3	3	5	1208	1	1	1	8376534	0	1	12151	1	0	next	other	0
4	302	Picture	Stim;4;test;3;4;7;1998;1;1;1;right	Stim	4	test	3	4	7	1998	1	1	1	8429443	0	1	20067	1	0	next	other	0
4	304	Picture	Stim;4;test;3;5;3;1518;2;2;1;right	Stim	4	test	3	5	3	1518	2	2	1	8499434	0	1	15276	1	0	next	other	0
4	306	Picture	Stim;4;test;3;6;3;1732;2;2;1;right	Stim	4	test	3	6	3	1732	2	2	1	8549080	0	1	17359	1	0	next	other	0
4	308	Picture	Stim;4;test;3;7;4;1351;2;2;1;right	Stim	4	test	3	7	4	1351	2	2	1	8600879	0	1	13609	1	0	next	other	0
4	310	Picture	Stim;4;test;3;8;4;1858;2;2;1;right	Stim	4	test	3	8	4	1858	2	2	1	8651775	0	1	18678	1	0	next	other	0
4	312	Picture	Stim;4;test;3;9;1;1836;2;2;1;right	Stim	4	test	3	9	1	1836	2	2	1	8707740	0	1	18400	1	0	next	other	0
4	314	Picture	Stim;4;test;3;10;6;1531;1;1;1;right	Stim	4	test	3	10	6	1531	1	1	1	8756206	0	1	15415	1	0	next	other	0
4	316	Picture	Stim;4;test;3;11;3;1121;2;2;1;right	Stim	4	test	3	11	3	1121	2	2	1	8816545	0	1	11318	1	0	next	other	0
4	318	Picture	Stim;4;test;3;12;7;1757;1;1;1;right	Stim	4	test	3	12	7	1757	1	1	1	8862233	0	1	17637	1	0	next	other	0
4	320	Picture	Stim;4;test;3;13;7;1343;1;1;1;right	Stim	4	test	3	13	7	1343	1	1	1	8929794	0	1	13540	1	0	next	other	0
4	322	Picture	Stim;4;test;3;14;2;1498;2;2;1;right	Stim	4	test	3	14	2	1498	2	2	1	8993258	0	1	15067	1	0	next	other	0
4	324	Picture	Stim;4;test;3;15;2;1467;2;2;1;right	Stim	4	test	3	15	2	1467	2	2	1	9040335	0	1	14720	1	0	next	other	0
4	326	Picture	Stim;4;test;3;16;7;1305;1;1;1;right	Stim	4	test	3	16	7	1305	1	1	1	9087065	0	1	13123	1	0	next	other	0
4	328	Picture	Stim;4;test;3;17;4;1071;2;1;0;right	Stim	4	test	3	17	4	1071	2	1	0	9150112	0	1	10763	1	0	next	other	0
4	330	Picture	Stim;4;test;3;18;7;1880;1;1;1;right	Stim	4	test	3	18	7	1880	1	1	1	9198231	0	1	18886	1	0	next	other	0
4	332	Picture	Stim;4;test;3;19;6;1447;1;1;1;right	Stim	4	test	3	19	6	1447	1	1	1	9267041	0	1	14512	1	0	next	other	0
4	334	Picture	Stim;4;test;3;20;5;1618;1;1;1;right	Stim	4	test	3	20	5	1618	1	1	1	9326547	0	1	16248	1	0	next	other	0
4	336	Picture	Stim;4;test;3;21;3;1626;2;2;1;right	Stim	4	test	3	21	3	1626	2	2	1	9383554	0	1	16317	1	0	next	other	0
4	338	Picture	Stim;4;test;3;22;1;1943;2;2;1;right	Stim	4	test	3	22	1	1943	2	2	1	9434311	0	1	19511	1	0	next	other	0
4	340	Picture	Stim;4;test;3;23;1;1602;2;2;1;right	Stim	4	test	3	23	1	1602	2	2	1	9483818	0	1	16109	1	0	next	other	0
4	342	Picture	Stim;4;test;3;24;4;1191;2;2;1;right	Stim	4	test	3	24	4	1191	2	2	1	9529923	0	1	12012	1	0	next	other	0
4	344	Picture	Stim;4;test;3;25;2;1950;2;2;1;right	Stim	4	test	3	25	2	1950	2	2	1	9579222	0	1	19581	1	0	next	other	0
4	346	Picture	Stim;4;test;3;26;3;1362;2;2;1;right	Stim	4	test	3	26	3	1362	2	2	1	9630813	0	1	13679	1	0	next	other	0
