Subject Id	Block Type	Block Number	Trial Number	Probe Condition	Inter-Trial Interval	Answer	Response	Score	Short Dynomometer
23	study	1	1	1	1666	1	-1	0	left
23	study	1	2	7	1502	7	-1	0	left
23	study	1	3	1	1970	1	-1	0	left
23	study	1	4	7	1301	7	-1	0	left
23	study	1	5	1	1083	1	-1	0	left
23	study	1	6	7	1489	7	-1	0	left
23	study	1	7	1	1405	1	-1	0	left
23	study	1	8	7	1679	7	-1	0	left
23	study	1	9	1	1842	1	-1	0	left
23	study	1	10	7	1060	7	-1	0	left
23	practice	1	1	5	1000	2	2	1	left
23	practice	1	2	7	1000	2	2	1	left
23	practice	1	3	1	1000	1	1	1	left
23	practice	1	4	6	1000	2	2	1	left
23	practice	1	5	3	1000	1	1	1	left
23	practice	1	6	4	1000	1	2	0	left
23	practice	1	7	2	1000	1	1	1	left
23	practice	2	1	1	1000	1	1	1	left
23	practice	2	2	6	1000	2	2	1	left
23	practice	2	3	3	1000	1	1	1	left
23	practice	2	4	2	1000	1	1	1	left
23	practice	2	5	5	1000	2	2	1	left
23	practice	2	6	7	1000	2	2	1	left
23	practice	2	7	4	1000	1	1	1	left
23	practice	3	1	4	1000	1	1	1	left
23	practice	3	2	7	1000	2	2	1	left
23	practice	3	3	3	1000	1	1	1	left
23	practice	3	4	5	1000	2	2	1	left
23	practice	3	5	1	1000	1	1	1	left
23	practice	3	6	2	1000	1	2	0	left
23	practice	3	7	6	1000	2	2	1	left
23	test	1	1	1	1583	1	1	1	left
23	test	1	2	2	1014	1	2	0	left
23	test	1	3	1	1187	1	1	1	left
23	test	1	4	7	1323	2	2	1	left
23	test	1	5	2	1212	1	2	0	left
23	test	1	6	7	1569	2	2	1	left
23	test	1	7	3	1383	1	1	1	left
23	test	1	8	7	1656	2	2	1	left
23	test	1	9	6	1377	2	2	1	left
23	test	1	10	7	1388	2	2	1	left
23	test	1	11	1	1389	1	1	1	left
23	test	1	12	5	1255	2	2	1	left
23	test	1	13	3	1253	1	1	1	left
23	test	1	14	6	1299	2	2	1	left
23	test	1	15	6	1867	2	2	1	left
23	test	1	16	5	1566	2	2	1	left
23	test	1	17	7	1800	2	2	1	left
23	test	1	18	7	1929	2	2	1	left
23	test	1	19	5	1695	2	1	0	left
23	test	1	20	2	1652	1	1	1	left
23	test	1	21	6	1411	2	2	1	left
23	test	1	22	1	1814	1	1	1	left
23	test	1	23	4	1235	1	1	1	left
23	test	1	24	3	1735	1	1	1	left
23	test	1	25	5	1946	2	2	1	left
23	test	1	26	4	1333	1	1	1	left
23	test	1	27	4	1148	1	1	1	left
23	test	1	28	2	1624	1	1	1	left
23	test	1	29	4	1468	1	1	1	left
23	test	1	30	1	1802	1	1	1	left
23	test	1	31	1	1919	1	1	1	left
23	test	1	32	3	1228	1	1	1	left
