Scenario - Bisection Task
Logfile written - 10/02/2018 13:28:37

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	short(str)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

13	1	Picture	Instruction	Instruction											333	0	1	123647	1	0	next	other	0
13	1	Response	1												123923	123589	1
13	2	Picture	Stim;13;study;1;1;1;1395;1;-1;0;left	Stim	13	study	1	1	1	1395	1	-1	0	left	123981	0	1	15331	1	0	next	other	0
13	4	Picture	Stim;13;study;1;2;7;1169;7;-1;0;left	Stim	13	study	1	2	7	1169	7	-1	0	left	168307	0	1	11831	1	0	next	other	0
13	6	Picture	Stim;13;study;1;3;1;1627;1;-1;0;left	Stim	13	study	1	3	1	1627	1	-1	0	left	230131	0	1	16331	1	0	next	other	0
13	8	Picture	Stim;13;study;1;4;7;1288;7;-1;0;left	Stim	13	study	1	4	7	1288	7	-1	0	left	276457	0	1	12998	1	0	next	other	0
13	10	Picture	Stim;13;study;1;5;1;1363;1;-1;0;left	Stim	13	study	1	5	1	1363	1	-1	0	left	339447	0	1	13831	1	0	next	other	0
13	12	Picture	Stim;13;study;1;6;7;1897;7;-1;0;left	Stim	13	study	1	6	7	1897	7	-1	0	left	383274	0	1	19164	1	0	next	other	0
13	14	Picture	Stim;13;study;1;7;1;1157;1;-1;0;left	Stim	13	study	1	7	1	1157	1	-1	0	left	452263	0	1	11665	1	0	next	other	0
13	16	Picture	Stim;13;study;1;8;7;1315;7;-1;0;left	Stim	13	study	1	8	7	1315	7	-1	0	left	493923	0	1	13331	1	0	next	other	0
13	18	Picture	Stim;13;study;1;9;1;1276;1;-1;0;left	Stim	13	study	1	9	1	1276	1	-1	0	left	557080	0	1	12831	1	0	next	other	0
13	20	Picture	Stim;13;study;1;10;7;1509;7;-1;0;left	Stim	13	study	1	10	7	1509	7	-1	0	left	599907	0	1	15164	1	0	next	other	0
13	22	Picture	End_Block	End_Block											665064	0	1	271625	1	0	next	other	0
13	22	Response	1												936477	271413	1
