Scenario - Bisection Task
Logfile written - 09/14/2018 14:34:59

Subject	Trial	Event Type	Code	event_cond(str)	subject_id(num)	block_name(str)	block_number(num)	trial_number(num)	probe(num)	ITI(num)	correctAns(num)	resp(num)	accuracy(num)	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
5	124	Picture	Stim;5;practice;2;5;6;1000;2;2;1;left	Stim	5	practice	2	5	6	1000	2	2	1	2901562	0	1	10068	1	0	next	other	0
5	126	Picture	Feedback	Feedback										2956555	0	1	7082	1	0	next	other	0
5	127	Picture	Stim;5;practice;2;6;3;1000;1;1;1;left	Stim	5	practice	2	6	3	1000	1	1	1	2963637	0	1	10068	1	0	next	other	0
5	129	Picture	Feedback	Feedback										3008145	0	1	7082	1	0	next	other	0
5	130	Picture	Stim;5;practice;2;7;1;1000;1;1;1;left	Stim	5	practice	2	7	1	1000	1	1	1	3015228	0	1	10068	1	0	next	other	0
5	132	Picture	Feedback	Feedback										3055292	0	1	7082	1	0	next	other	0
5	133	Picture	Stim;5;practice;3;1;3;1000;1;1;1;left	Stim	5	practice	3	1	3	1000	1	1	1	3062374	0	1	10068	1	0	next	other	0
5	135	Picture	Feedback	Feedback										3106882	0	1	7082	1	0	next	other	0
5	136	Picture	Stim;5;practice;3;2;4;1000;1;1;1;left	Stim	5	practice	3	2	4	1000	1	1	1	3113964	0	1	10068	1	0	next	other	0
5	138	Picture	Feedback	Feedback										3161319	0	1	7082	1	0	next	other	0
5	139	Picture	Stim;5;practice;3;3;5;1000;2;2;1;left	Stim	5	practice	3	3	5	1000	2	2	1	3168402	0	1	10068	1	0	next	other	0
5	141	Picture	Feedback	Feedback										3219228	0	1	7082	1	0	next	other	0
5	142	Picture	Stim;5;practice;3;4;7;1000;2;2;1;left	Stim	5	practice	3	4	7	1000	2	2	1	3226311	0	1	10068	1	0	next	other	0
5	144	Picture	Feedback	Feedback										3286303	0	1	7082	1	0	next	other	0
5	145	Picture	Stim;5;practice;3;5;2;1000;1;1;1;left	Stim	5	practice	3	5	2	1000	1	1	1	3293385	0	1	10068	1	0	next	other	0
5	147	Picture	Feedback	Feedback										3335463	0	1	7082	1	0	next	other	0
5	148	Picture	Stim;5;practice;3;6;1;1000;1;1;1;left	Stim	5	practice	3	6	1	1000	1	1	1	3342545	0	1	10068	1	0	next	other	0
5	150	Picture	Feedback	Feedback										3382610	0	1	7082	1	0	next	other	0
5	151	Picture	Stim;5;practice;3;7;6;1000;2;2;1;left	Stim	5	practice	3	7	6	1000	2	2	1	3389692	0	1	10068	1	0	next	other	0
5	153	Picture	Feedback	Feedback										3444685	0	1	7152	1	0	next	other	0
5	154	Picture	Break	Break										3451837	0	1	29163	1	0	next	other	0
5	154	Response	1											3480934	29097	1
5	155	Picture	Instruction	Instruction										3480999	0	1	311764	1	0	next	other	0
5	155	Response	1											3792669	311669	1
5	156	Picture	ITI	ITI										3792764	0	1	10068	1	0	next	other	0
5	157	Picture	Instruction	Instruction										3802832	0	1	22497	1	0	next	other	0
5	157	Response	1											3825226	22394	1
5	158	Picture	Stim;5;test;1;1;4;1704;1;2;0;left	Stim	5	test	1	1	4	1704	1	2	0	3825329	0	1	17081	1	0	next	other	0
5	160	Picture	Stim;5;test;1;2;7;1795;2;2;1;left	Stim	5	test	1	2	7	1795	2	2	1	3879766	0	1	18053	1	0	next	other	0
5	162	Picture	Stim;5;test;1;3;5;1116;2;2;1;left	Stim	5	test	1	3	5	1116	2	2	1	3947743	0	1	11248	1	0	next	other	0
