Subject Id	Block Type	Block Number	Trial Number	Probe Condition	Inter-Trial Interval	Answer	Response	Score	Short Dynomometer
40	study	1	1	1	1520	1	-1	0	right
40	study	1	2	7	1661	7	-1	0	right
40	study	1	3	1	1318	1	-1	0	right
40	study	1	4	7	1278	7	-1	0	right
40	study	1	5	1	1495	1	-1	0	right
40	study	1	6	7	1364	7	-1	0	right
40	study	1	7	1	1616	1	-1	0	right
40	study	1	8	7	1286	7	-1	0	right
40	study	1	9	1	1809	1	-1	0	right
40	study	1	10	7	1641	7	-1	0	right
40	practice	1	1	3	1000	2	2	1	right
40	practice	1	2	1	1000	2	2	1	right
40	practice	1	3	2	1000	2	1	0	right
40	practice	1	4	4	1000	2	1	0	right
40	practice	1	5	6	1000	1	1	1	right
40	practice	1	6	5	1000	1	1	1	right
40	practice	1	7	7	1000	1	1	1	right
40	practice	2	1	2	1000	2	2	1	right
40	practice	2	2	7	1000	1	1	1	right
40	practice	2	3	6	1000	1	1	1	right
40	practice	2	4	4	1000	2	2	1	right
40	practice	2	5	5	1000	1	2	0	right
40	practice	2	6	3	1000	2	2	1	right
40	practice	2	7	1	1000	2	2	1	right
40	practice	3	1	6	1000	1	1	1	right
40	practice	3	2	4	1000	2	2	1	right
40	practice	3	3	3	1000	2	2	1	right
40	practice	3	4	5	1000	1	1	1	right
40	practice	3	5	7	1000	1	1	1	right
40	practice	3	6	2	1000	2	2	1	right
40	practice	3	7	1	1000	2	2	1	right
40	test	1	1	5	1677	1	1	1	right
40	test	1	2	4	1268	2	2	1	right
40	test	1	3	7	1552	1	1	1	right
40	test	1	4	7	1448	1	1	1	right
40	test	1	5	5	1188	1	1	1	right
40	test	1	6	1	1781	2	2	1	right
40	test	1	7	5	1461	1	2	0	right
40	test	1	8	3	1988	2	2	1	right
40	test	1	9	7	1359	1	1	1	right
40	test	1	10	6	1886	1	1	1	right
40	test	1	11	3	1561	2	2	1	right
40	test	1	12	3	1502	2	0	0	right
40	test	1	13	1	1360	2	2	1	right
40	test	1	14	7	1876	1	1	1	right
40	test	1	15	1	1579	2	2	1	right
40	test	1	16	3	1470	2	1	0	right
40	test	1	17	6	1986	1	1	1	right
40	test	1	18	6	1852	1	1	1	right
40	test	1	19	2	1831	2	0	0	right
40	test	1	20	6	1725	1	1	1	right
40	test	1	21	1	1334	2	2	1	right
40	test	1	22	6	1291	1	1	1	right
40	test	1	23	7	1096	1	1	1	right
40	test	1	24	4	1135	2	1	0	right
40	test	1	25	6	1995	1	1	1	right
40	test	1	26	4	1473	2	1	0	right
40	test	1	27	4	1014	2	2	1	right
40	test	1	28	3	1487	2	2	1	right
40	test	1	29	5	1072	1	2	0	right
40	test	1	30	5	1904	1	1	1	right
40	test	1	31	2	1955	2	2	1	right
40	test	1	32	7	1077	1	1	1	right
40	test	1	33	2	1808	2	2	1	right
40	test	1	34	1	1872	2	2	1	right
40	test	1	35	2	1607	2	2	1	right
40	test	1	36	4	1680	2	2	1	right
40	test	1	37	1	1208	2	2	1	right
40	test	1	38	1	1215	2	2	1	right
40	test	1	39	4	1524	2	1	0	right
40	test	1	40	5	1425	1	1	1	right
40	test	1	41	7	1519	1	1	1	right
40	test	1	42	3	1969	2	1	0	right
40	test	1	43	2	1422	2	2	1	right
40	test	1	44	3	1794	2	2	1	right
40	test	1	45	4	1143	2	2	1	right
40	test	1	46	2	1517	2	2	1	right
40	test	1	47	2	1950	2	2	1	right
40	test	1	48	5	1154	1	1	1	right
40	test	1	49	6	1407	1	1	1	right
40	test	2	1	7	1211	1	1	1	right
